xp,yp,Hour,ymdh,zp
194748.26175527967,2596184.954715116,hour=0,ymd=2022062212_50,50.0
193409.0750219146,2596352.9571830165,hour=1,ymd=2022062211_50,50.0
192020.15030401148,2596566.880570395,hour=2,ymd=2022062210_50,50.0
189960.580701522,2597092.509078443,hour=3,ymd=2022062209_50,50.0
188028.5300382743,2597103.3647838384,hour=4,ymd=2022062208_50,50.0
186553.67330653168,2596946.3743547127,hour=5,ymd=2022062207_50,50.0
185829.49210850283,2597204.65258946,hour=6,ymd=2022062206_50,50.0
185977.2965868725,2598241.2480889754,hour=7,ymd=2022062205_50,50.0
186888.06226553157,2599287.4487317475,hour=8,ymd=2022062204_50,50.0
188714.67930203065,2601294.32216625,hour=9,ymd=2022062203_50,50.0
191956.17116914823,2603708.6608454892,hour=10,ymd=2022062202_50,50.0
195594.64173987642,2605188.003599719,hour=11,ymd=2022062201_50,50.0
198414.87574562564,2605933.0841457704,hour=12,ymd=2022062200_50,50.0
200517.26260587707,2606744.1264374414,hour=13,ymd=2022062123_50,50.0
200979.02816527005,2607942.710080103,hour=14,ymd=2022062122_50,50.0
202002.38662623562,2609212.049377029,hour=15,ymd=2022062121_50,50.0
204243.54491027392,2609861.295479783,hour=16,ymd=2022062120_50,50.0
206984.92806943454,2611584.453101703,hour=17,ymd=2022062119_50,50.0
208434.74844156153,2612258.253110186,hour=18,ymd=2022062118_50,50.0
209989.5935297603,2613112.9502159217,hour=19,ymd=2022062117_50,50.0
209991.98014718242,2614456.2683713892,hour=20,ymd=2022062116_50,50.0
210881.7135816323,2614841.414905348,hour=21,ymd=2022062115_50,50.0
212370.8258162564,2614837.1955090696,hour=22,ymd=2022062114_50,50.0
214211.32906533912,2614877.3296446064,hour=23,ymd=2022062113_50,50.0
215493.60489927366,2615210.9738016212,hour=24,ymd=2022062112_50,50.0
216694.09659372777,2616266.30028857,hour=25,ymd=2022062111_50,50.0
217801.4059438011,2617825.155937952,hour=26,ymd=2022062110_50,50.0
219029.22827801615,2617844.62729684,hour=27,ymd=2022062109_50,50.0
220384.2568223378,2617842.0553096524,hour=28,ymd=2022062108_50,50.0
221567.53626777738,2617830.9420598885,hour=29,ymd=2022062107_50,50.0
222707.62326909736,2617834.30649319,hour=30,ymd=2022062106_50,50.0
223305.5079235001,2617830.5003994824,hour=31,ymd=2022062105_50,50.0
222993.0371384187,2617514.8689003037,hour=32,ymd=2022062104_50,50.0
221970.50079418853,2616767.9034138964,hour=33,ymd=2022062103_50,50.0
220581.5355677767,2614956.2646509456,hour=34,ymd=2022062102_50,50.0
218762.19335243054,2612550.837852453,hour=35,ymd=2022062101_50,50.0
217570.12763435155,2610997.754363206,hour=36,ymd=2022062100_50,50.0
216500.84855565935,2610477.958929849,hour=37,ymd=2022062023_50,50.0
215977.6890090084,2610390.923224953,hour=38,ymd=2022062022_50,50.0
215978.793581163,2610792.7780150855,hour=39,ymd=2022062021_50,50.0
216036.25031386915,2611845.26507934,hour=40,ymd=2022062020_50,50.0
215414.6813514218,2612400.458852806,hour=41,ymd=2022062019_50,50.0
214619.886419265,2613698.5029469514,hour=42,ymd=2022062018_50,50.0
214080.0599060668,2614970.4902441604,hour=43,ymd=2022062017_50,50.0
214255.80329679832,2615295.5742583973,hour=44,ymd=2022062016_50,50.0
214904.46464576706,2615598.6071535004,hour=45,ymd=2022062015_50,50.0
216090.53929694876,2615966.7439240916,hour=46,ymd=2022062014_50,50.0
217567.8925810097,2617459.7072050674,hour=47,ymd=2022062013_50,50.0
218557.35816302284,2617831.080899182,hour=48,ymd=2022062012_50,50.0
219888.2085866271,2617839.9416181734,hour=49,ymd=2022062011_50,50.0
221371.51262860134,2617837.502411847,hour=50,ymd=2022062010_50,50.0
223440.33720827237,2617828.9097705977,hour=51,ymd=2022062009_50,50.0
225922.32838780567,2617740.038461564,hour=52,ymd=2022062008_50,50.0
228384.12457744166,2617401.2650703257,hour=53,ymd=2022062007_50,50.0
230175.65495977685,2616650.755095667,hour=54,ymd=2022062006_50,50.0
230763.46267091617,2616219.644638709,hour=55,ymd=2022062005_50,50.0
230076.6552350162,2616103.0738096302,hour=56,ymd=2022062004_50,50.0
228173.14856114372,2616272.70943839,hour=57,ymd=2022062003_50,50.0
225920.04851684853,2615837.2574668312,hour=58,ymd=2022062002_50,50.0
223596.99406895175,2614790.969471353,hour=59,ymd=2022062001_50,50.0
220825.4450188516,2613503.091613519,hour=60,ymd=2022062000_50,50.0
218892.52631726995,2611927.287047486,hour=61,ymd=2022061923_50,50.0
218199.26591538585,2611827.6209867923,hour=62,ymd=2022061922_50,50.0
217781.01026554912,2611834.2448613225,hour=63,ymd=2022061921_50,50.0
217273.35039941355,2611834.465123645,hour=64,ymd=2022061920_50,50.0
216974.55484514817,2612840.0089120185,hour=65,ymd=2022061919_50,50.0
216936.12743416562,2614823.275331191,hour=66,ymd=2022061918_50,50.0
216921.72019080486,2616076.072881042,hour=67,ymd=2022061917_50,50.0
217254.64548339363,2617685.0123455813,hour=68,ymd=2022061916_50,50.0
218183.57433562394,2617834.4726995835,hour=69,ymd=2022061915_50,50.0
220008.27050090622,2617830.2745032804,hour=70,ymd=2022061914_50,50.0
222879.70939349424,2617822.0413555605,hour=71,ymd=2022061913_50,50.0
225651.65763489198,2617699.083540487,hour=72,ymd=2022061912_50,50.0
229457.70592991303,2616677.6474316,hour=73,ymd=2022061911_50,50.0
232917.9319966216,2615217.500462736,hour=74,ymd=2022061910_50,50.0
234303.94972196635,2613781.359570003,hour=75,ymd=2022061909_50,50.0
234715.80851017352,2612343.279069639,hour=76,ymd=2022061908_50,50.0
234187.90105092566,2610828.2239228403,hour=77,ymd=2022061907_50,50.0
233973.95346473943,2609526.0048212847,hour=78,ymd=2022061906_50,50.0
233977.36240132287,2608813.6826862367,hour=79,ymd=2022061905_50,50.0
233981.69354402035,2608661.775202346,hour=80,ymd=2022061904_50,50.0
234215.1412245682,2608635.7369308965,hour=81,ymd=2022061903_50,50.0
234590.3777753426,2608850.763759485,hour=82,ymd=2022061902_50,50.0
234658.9543239916,2609427.584453395,hour=83,ymd=2022061901_50,50.0
234922.24578642793,2610581.1053930433,hour=84,ymd=2022061900_50,50.0
234896.46574685856,2612292.488927974,hour=85,ymd=2022061823_50,50.0
233489.8291540271,2614538.470673187,hour=86,ymd=2022061822_50,50.0
230473.962246885,2615958.7295253496,hour=87,ymd=2022061821_50,50.0
228429.1418559453,2616080.0039471234,hour=88,ymd=2022061820_50,50.0
227651.59459513932,2615774.3988815355,hour=89,ymd=2022061819_50,50.0
227902.5696394345,2615357.6837049085,hour=90,ymd=2022061818_50,50.0
228709.2027485682,2614849.2977957646,hour=91,ymd=2022061817_50,50.0
230287.0832286863,2614833.2836343306,hour=92,ymd=2022061816_50,50.0
232016.597440639,2614833.218135338,hour=93,ymd=2022061815_50,50.0
234185.70699581265,2614100.9059024113,hour=94,ymd=2022061814_50,50.0
235860.15491499513,2611406.816732194,hour=95,ymd=2022061813_50,50.0
235125.72611800343,2609700.6425180095,hour=96,ymd=2022061812_50,50.0
234334.50284509867,2608535.5458417903,hour=97,ymd=2022061811_50,50.0
233977.21142120048,2607676.455953605,hour=98,ymd=2022061810_50,50.0
233975.5282476148,2606602.090377744,hour=99,ymd=2022061809_50,50.0
233981.7102164658,2605463.089058356,hour=100,ymd=2022061808_50,50.0
233972.90429415874,2604000.0013823328,hour=101,ymd=2022061807_50,50.0
233812.9921244657,2602484.3327913987,hour=102,ymd=2022061806_50,50.0
232958.57922559738,2600584.5660440433,hour=103,ymd=2022061805_50,50.0
232367.98035625316,2599485.422418499,hour=104,ymd=2022061804_50,50.0
232124.0133378277,2599133.1343550324,hour=105,ymd=2022061803_50,50.0
232197.20620676823,2599231.62715109,hour=106,ymd=2022061802_50,50.0
232575.87745655276,2599834.520995784,hour=107,ymd=2022061801_50,50.0
232951.39521051146,2601252.806517798,hour=108,ymd=2022061800_50,50.0
233287.13508239988,2603363.0391649413,hour=109,ymd=2022061723_50,50.0
233060.14263740781,2605523.6725203204,hour=110,ymd=2022061722_50,50.0
233405.81160695333,2607417.772101152,hour=111,ymd=2022061721_50,50.0
233724.04338610865,2609040.9917859393,hour=112,ymd=2022061720_50,50.0
233549.10050430376,2612260.1367432657,hour=113,ymd=2022061719_50,50.0
233014.61152013246,2615013.1481472286,hour=114,ymd=2022061718_50,50.0
232540.8843344063,2615388.044591162,hour=115,ymd=2022061717_50,50.0
232963.0168237895,2615251.773590881,hour=116,ymd=2022061716_50,50.0
234161.6065259021,2614834.738865942,hour=117,ymd=2022061715_50,50.0
235451.23894474696,2613917.874950562,hour=118,ymd=2022061714_50,50.0
237058.19166021462,2611333.5861391914,hour=119,ymd=2022061713_50,50.0
236278.92923312675,2609636.8175912914,hour=120,ymd=2022061712_50,50.0
235489.9464641739,2608514.950783801,hour=121,ymd=2022061711_50,50.0
