xp,yp,Hour,ymdh,zp
179195.47552038115,2507359.697338924,hour=0,ymd=2022061112_50,50.0
182506.66471240055,2505820.9381657466,hour=1,ymd=2022061111_50,50.0
185817.281081648,2503923.332915731,hour=2,ymd=2022061110_50,50.0
188428.99308534098,2503487.9852621444,hour=3,ymd=2022061109_50,50.0
190385.3717711432,2503373.569352246,hour=4,ymd=2022061108_50,50.0
191718.38041825723,2503288.969324968,hour=5,ymd=2022061107_50,50.0
191985.18855911252,2503766.7249319246,hour=6,ymd=2022061106_50,50.0
192721.13718183516,2504039.308142421,hour=7,ymd=2022061105_50,50.0
193348.23130519866,2504307.7565211626,hour=8,ymd=2022061104_50,50.0
193787.9791781473,2504616.1503295423,hour=9,ymd=2022061103_50,50.0
194079.6099515426,2504972.1156444596,hour=10,ymd=2022061102_50,50.0
194256.07391699954,2505380.4163365634,hour=11,ymd=2022061101_50,50.0
194346.16599846436,2505845.004544166,hour=12,ymd=2022061100_50,50.0
194383.01967812507,2506377.223053706,hour=13,ymd=2022061023_50,50.0
194312.52919656123,2507230.1214431366,hour=14,ymd=2022061022_50,50.0
193981.38988749022,2508657.396622016,hour=15,ymd=2022061021_50,50.0
193622.10635113055,2509984.7685204884,hour=16,ymd=2022061020_50,50.0
192776.62342371876,2511100.8748965403,hour=17,ymd=2022061019_50,50.0
192292.62765424783,2512365.0928776404,hour=18,ymd=2022061018_50,50.0
192222.49379461925,2513681.8918154975,hour=19,ymd=2022061017_50,50.0
192541.58446187447,2515410.66525264,hour=20,ymd=2022061016_50,50.0
192475.8854529943,2516971.148487999,hour=21,ymd=2022061015_50,50.0
192397.68158187452,2518505.5222383877,hour=22,ymd=2022061014_50,50.0
192825.24204134676,2519257.8316759607,hour=23,ymd=2022061013_50,50.0
195499.979527441,2518839.6530671786,hour=24,ymd=2022061012_50,50.0
198883.5214902881,2518833.340383395,hour=25,ymd=2022061011_50,50.0
201687.97675721828,2518874.7906665783,hour=26,ymd=2022061010_50,50.0
203152.77682073895,2519116.600849321,hour=27,ymd=2022061009_50,50.0
203912.2515653867,2519582.868328532,hour=28,ymd=2022061008_50,50.0
203973.10146857533,2520244.915133668,hour=29,ymd=2022061007_50,50.0
203698.6772229198,2520955.615533022,hour=30,ymd=2022061006_50,50.0
203161.50843356285,2521665.3753485065,hour=31,ymd=2022061005_50,50.0
202829.86952940948,2521853.5814687763,hour=32,ymd=2022061004_50,50.0
202355.90551740132,2521834.4861304183,hour=33,ymd=2022061003_50,50.0
201669.0626920575,2521832.2469694153,hour=34,ymd=2022061002_50,50.0
200777.64594744905,2521883.6823162735,hour=35,ymd=2022061001_50,50.0
199149.04617380365,2522348.810493678,hour=36,ymd=2022061000_50,50.0
197529.83235459044,2522830.604066612,hour=37,ymd=2022060923_50,50.0
196150.84374900177,2523112.0684163515,hour=38,ymd=2022060922_50,50.0
194871.5263203831,2523396.912465441,hour=39,ymd=2022060921_50,50.0
193852.7910869868,2523832.495718944,hour=40,ymd=2022060920_50,50.0
192988.3745257111,2524244.3187928675,hour=41,ymd=2022060919_50,50.0
192355.4108702691,2524670.0127181513,hour=42,ymd=2022060918_50,50.0
192188.19913494788,2524829.2741487725,hour=43,ymd=2022060917_50,50.0
192359.6553537889,2524835.8539526807,hour=44,ymd=2022060916_50,50.0
192765.24597290592,2524835.3133431775,hour=45,ymd=2022060915_50,50.0
193377.88991742642,2524834.3109628456,hour=46,ymd=2022060914_50,50.0
194191.25363753052,2524840.262158354,hour=47,ymd=2022060913_50,50.0
196906.61438781084,2524832.286715719,hour=48,ymd=2022060912_50,50.0
199764.37222948732,2524563.552160914,hour=49,ymd=2022060911_50,50.0
202101.53317206414,2524439.713645227,hour=50,ymd=2022060910_50,50.0
203755.73874034794,2524590.763248376,hour=51,ymd=2022060909_50,50.0
203994.428218058,2526290.661379642,hour=52,ymd=2022060908_50,50.0
203983.30959868213,2528031.952387876,hour=53,ymd=2022060907_50,50.0
203979.66471763854,2529786.2791665783,hour=54,ymd=2022060906_50,50.0
203982.99355771454,2531140.801573704,hour=55,ymd=2022060905_50,50.0
203979.27976680142,2532115.059202603,hour=56,ymd=2022060904_50,50.0
203477.70502832872,2532901.7312091505,hour=57,ymd=2022060903_50,50.0
202464.40084395153,2533489.8490904933,hour=58,ymd=2022060902_50,50.0
201038.92303957386,2533835.8038913393,hour=59,ymd=2022060901_50,50.0
199661.62643702296,2533832.4409417,hour=60,ymd=2022060900_50,50.0
198162.27599251983,2533835.495397662,hour=61,ymd=2022060823_50,50.0
197066.65947778118,2535134.065261212,hour=62,ymd=2022060822_50,50.0
195970.47574652327,2536681.9499998065,hour=63,ymd=2022060821_50,50.0
194915.71136344006,2537748.5050694617,hour=64,ymd=2022060820_50,50.0
194257.1600129061,2539754.24487665,hour=65,ymd=2022060819_50,50.0
194064.65906319642,2539836.8181192493,hour=66,ymd=2022060818_50,50.0
