TWD97_x,TWD97_y,zp
194748.26175527967,2596184.954715116,50.0
194748.26175527967,2596184.954715116,50.0
194748.26447229454,2596184.999341475,50.0
194748.26990632428,2596185.0885941926,50.0
194748.27805736888,2596185.2224732693,50.0
194748.28892542835,2596185.400978705,50.0
194748.3025105027,2596185.6241104994,50.0
194748.3188125919,2596185.891868653,50.0
194748.33783169597,2596186.204253165,50.0
194748.3595678149,2596186.561264036,50.0
194748.38402094872,2596186.9629012663,50.0
194748.4111910974,2596187.4091648553,50.0
194748.44107826095,2596187.900054803,50.0
194748.47368243936,2596188.43557111,50.0
194748.50900363264,2596189.0157137755,50.0
194748.5470418408,2596189.6404828,50.0
194748.5877970638,2596190.3098781835,50.0
194748.6312693017,2596191.023899926,50.0
194748.67745855445,2596191.782548027,50.0
194748.72636482207,2596192.5858224872,50.0
194748.77798810456,2596193.4337233063,50.0
194748.8323284019,2596194.326250484,50.0
194748.88938571414,2596195.263404021,50.0
194748.94916004123,2596196.2451839168,50.0
194749.0116513832,2596197.2715901714,50.0
194749.07685974002,2596198.342622785,50.0
194749.1447851117,2596199.4582817573,50.0
194749.21542749827,2596200.6185670886,50.0
194749.2887868997,2596201.823478779,50.0
194749.364863316,2596203.073016828,50.0
194749.44365674717,2596204.367181236,50.0
194749.5251671932,2596205.705972003,50.0
194749.6093946541,2596207.0893891286,50.0
194749.69633912988,2596208.5174326133,50.0
194749.78600062052,2596209.990102457,50.0
194749.87837912602,2596211.5073986594,50.0
194749.9734746464,2596213.0693212207,50.0
194750.07128718164,2596214.675870141,50.0
194750.17181673174,2596216.32704542,50.0
194750.27506329672,2596218.0228470583,50.0
194750.38102687657,2596219.763275055,50.0
194750.48970747128,2596221.548329411,50.0
194750.60110508086,2596223.378010126,50.0
194750.7152197053,2596225.2523171995,50.0
194750.83205134462,2596227.171250632,50.0
194750.9515999988,2596229.1348104235,50.0
194751.07386566786,2596231.142996574,50.0
194751.19884835178,2596233.195809083,50.0
194751.32654805057,2596235.293247951,50.0
194751.45696476422,2596237.435313178,50.0
194751.59009849274,2596239.622004764,50.0
194751.72594923613,2596241.853322709,50.0
194751.8645169944,2596244.1292670127,50.0
194752.00580176752,2596246.4498376753,50.0
194752.1498035555,2596248.815034697,50.0
194752.29652235837,2596251.2248580772,50.0
194752.4459581761,2596253.6793078166,50.0
194752.5981110087,2596256.1783839148,50.0
194752.75298085617,2596258.722086372,50.0
194752.9105677185,2596261.310415188,50.0
194753.0708715957,2596263.9433703627,50.0
194753.23389248777,2596266.6209518965,50.0
194753.3996303947,2596269.343159789,50.0
194753.5680853165,2596272.109994041,50.0
194753.73925725318,2596274.9214546513,50.0
194753.91314620472,2596277.7775416207,50.0
194754.08975217113,2596280.678254949,50.0
194754.2690751524,2596283.623594636,50.0
194754.45111514855,2596286.613560682,50.0
194754.63587215956,2596289.648153087,50.0
194754.82334618544,2596292.727371851,50.0
194755.0135372262,2596295.8512169737,50.0
194755.2064452818,2596299.0196884554,50.0
194755.40207035228,2596302.232786296,50.0
194755.60041243763,2596305.4905104954,50.0
194755.80147153785,2596308.7928610537,50.0
194756.00524765294,2596312.139837971,50.0
194756.2117407829,2596315.531441247,50.0
194756.4209509277,2596318.967670882,50.0
194756.6328780874,2596322.448526876,50.0
194756.84752226196,2596325.974009229,50.0
194757.06488345138,2596329.5441179406,50.0
194757.28496165568,2596333.158853011,50.0
194757.50775687484,2596336.8182144407,50.0
194757.73326910887,2596340.522202229,50.0
194757.96149835776,2596344.2708163764,50.0
194758.19244462153,2596348.0640568826,50.0
194758.42610790016,2596351.9019237477,50.0
194758.66248819366,2596355.7844169717,50.0
194758.90158550203,2596359.7115365546,50.0
194759.14339982526,2596363.6832824964,50.0
194759.38793116336,2596367.699654797,50.0
194759.63517951634,2596371.7606534567,50.0
194759.88514488417,2596375.866278475,50.0
194760.13782726688,2596380.0165298525,50.0
194760.39322666446,2596384.211407589,50.0
194760.6513430769,2596388.450911684,50.0
194760.9121765042,2596392.735042138,50.0
194761.17572694639,2596397.063798951,50.0
194761.44199440343,2596401.437182123,50.0
194761.71097887534,2596405.8551916536,50.0
194761.98268036213,2596410.3178275432,50.0
194762.25709886377,2596414.825089792,50.0
194762.5342343803,2596419.376978399,50.0
194762.81408691168,2596423.9734933656,50.0
194763.09665645793,2596428.614634691,50.0
194763.38194301905,2596433.300402375,50.0
194763.66994659504,2596438.030796418,50.0
194763.9606671859,2596442.80581682,50.0
194764.25410479162,2596447.6254635807,50.0
194764.5502594122,2596452.4897367004,50.0
194764.84913104767,2596457.398636179,50.0
194765.150719698,2596462.3521620166,50.0
194765.4550253632,2596467.350314213,50.0
194765.76204804325,2596472.3930927683,50.0
194766.07178773818,2596477.4804976825,50.0
194766.38424444798,2596482.6125289556,50.0
194766.69941817265,2596487.7891865876,50.0
194767.01730891218,2596493.0104705784,50.0
194767.33791666658,2596498.2763809282,50.0
194767.66124143585,2596503.586917637,50.0
194767.98728322,2596508.9420807045,50.0
194768.316042019,2596514.341870131,50.0
194768.64751783287,2596519.7862859163,50.0
194768.9817106616,2596525.2753280606,50.0
194769.31862050522,2596530.808996564,50.0
194769.6582473637,2596536.387291426,50.0
194770.00059123704,2596542.010212647,50.0
194770.34565212525,2596547.6777602267,50.0
194770.69343002833,2596553.3899341654,50.0
194771.04392494628,2596559.146734463,50.0
194771.3971368791,2596564.9481611196,50.0
194771.75306582678,2596570.794214135,50.0
194772.11171178933,2596576.6848935094,50.0
194772.47307476675,2596582.6201992426,50.0
194772.83715475904,2596588.6001313347,50.0
194773.2039517662,2596594.6246897858,50.0
194773.5734657882,2596600.6938745957,50.0
194773.9456968251,2596606.8076857645,50.0
194774.32064487686,2596612.966123292,50.0
194774.6983099435,2596619.169187179,50.0
194775.07869202498,2596625.4168774243,50.0
194775.46179112134,2596631.7091940288,50.0
194775.84760723257,2596638.046136992,50.0
194776.23614035867,2596644.4277063143,50.0
194776.62739049963,2596650.8539019953,50.0
194777.02135765547,2596657.3247240353,50.0
194777.41804182617,2596663.840172434,50.0
