xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022051612_50,50.0
219088.18182677348,2669651.2392780352,hour=1,ymd=2022051611_50,50.0
222408.27457502802,2670189.7203149316,hour=2,ymd=2022051610_50,50.0
224306.6567070814,2670652.215924081,hour=3,ymd=2022051609_50,50.0
225291.3563494174,2671101.2516688085,hour=4,ymd=2022051608_50,50.0
225826.79431577903,2671569.7556270934,hour=5,ymd=2022051607_50,50.0
226626.41352748257,2672222.7656774498,hour=6,ymd=2022051606_50,50.0
227816.10684161764,2672752.181558413,hour=7,ymd=2022051605_50,50.0
228236.15321328622,2672346.053671231,hour=8,ymd=2022051604_50,50.0
228462.8046638215,2671747.5232140436,hour=9,ymd=2022051603_50,50.0
228401.15286158156,2671351.3032689034,hour=10,ymd=2022051602_50,50.0
228375.94727026988,2670906.6176134436,hour=11,ymd=2022051601_50,50.0
228262.1667340653,2670528.568697171,hour=12,ymd=2022051600_50,50.0
227982.03872783427,2670318.5047561857,hour=13,ymd=2022051523_50,50.0
227985.5908486074,2670566.121331245,hour=14,ymd=2022051522_50,50.0
227976.29686970953,2671084.133033319,hour=15,ymd=2022051521_50,50.0
227981.74470137004,2671826.217457606,hour=16,ymd=2022051520_50,50.0
227982.09585244712,2672152.6206097477,hour=17,ymd=2022051519_50,50.0
227982.39222233873,2672689.8742080224,hour=18,ymd=2022051518_50,50.0
227981.88224541713,2673308.645769006,hour=19,ymd=2022051517_50,50.0
227981.73414526685,2673667.200132404,hour=20,ymd=2022051516_50,50.0
228520.40891384883,2673681.170800608,hour=21,ymd=2022051515_50,50.0
229888.8730641286,2673133.9768017647,hour=22,ymd=2022051514_50,50.0
232408.59744893564,2671461.5556012657,hour=23,ymd=2022051513_50,50.0
231419.14243357434,2669633.8929220107,hour=24,ymd=2022051512_50,50.0
230946.88006519518,2668667.542103455,hour=25,ymd=2022051511_50,50.0
231218.17447342156,2668032.9995219787,hour=26,ymd=2022051510_50,50.0
231633.02127588718,2667535.394725092,hour=27,ymd=2022051509_50,50.0
232159.29456923335,2667210.1438556616,hour=28,ymd=2022051508_50,50.0
232766.11973237424,2666994.8796474193,hour=29,ymd=2022051507_50,50.0
233419.71784036784,2666810.710796621,hour=30,ymd=2022051506_50,50.0
234161.0962183605,2666523.3794783712,hour=31,ymd=2022051505_50,50.0
235313.49499957068,2665801.6314547346,hour=32,ymd=2022051504_50,50.0
236624.80563030942,2665410.2056269557,hour=33,ymd=2022051503_50,50.0
237479.56310307785,2665835.4662207463,hour=34,ymd=2022051502_50,50.0
238052.1124141588,2665837.0658935276,hour=35,ymd=2022051501_50,50.0
238542.67587399474,2665836.350941215,hour=36,ymd=2022051500_50,50.0
238940.93708382352,2665834.2884276616,hour=37,ymd=2022051423_50,50.0
239283.27154969974,2665833.1658899295,hour=38,ymd=2022051422_50,50.0
239430.10158835156,2665862.110323671,hour=39,ymd=2022051421_50,50.0
239524.28570253952,2665998.7142397906,hour=40,ymd=2022051420_50,50.0
239618.72079979806,2666252.4420311744,hour=41,ymd=2022051419_50,50.0
239783.37715445264,2666630.282129317,hour=42,ymd=2022051418_50,50.0
240075.75183038219,2667024.8922029645,hour=43,ymd=2022051417_50,50.0
240632.5584121476,2667439.168950519,hour=44,ymd=2022051416_50,50.0
241526.68570209845,2668064.451610944,hour=45,ymd=2022051415_50,50.0
242805.54344269066,2668973.4729128,hour=46,ymd=2022051414_50,50.0
244396.98493472664,2671169.034706813,hour=47,ymd=2022051413_50,50.0
242527.37187023638,2669999.9782578764,hour=48,ymd=2022051412_50,50.0
240977.47145469664,2668679.0828779456,hour=49,ymd=2022051411_50,50.0
240158.0501503813,2667721.867895138,hour=50,ymd=2022051410_50,50.0
239823.9840880911,2666821.6284564626,hour=51,ymd=2022051409_50,50.0
239856.69478965356,2666047.5410214555,hour=52,ymd=2022051408_50,50.0
240081.0990687431,2665819.1399451103,hour=53,ymd=2022051407_50,50.0
240230.07959907773,2665833.353660779,hour=54,ymd=2022051406_50,50.0
240259.90122952955,2665832.6502410043,hour=55,ymd=2022051405_50,50.0
240145.30199378115,2665831.0153046707,hour=56,ymd=2022051404_50,50.0
239977.39752980685,2665830.6565895677,hour=57,ymd=2022051403_50,50.0
239976.35162597886,2665833.6300781006,hour=58,ymd=2022051402_50,50.0
239981.69540520842,2665836.719960031,hour=59,ymd=2022051401_50,50.0
239980.5914076389,2665834.3383650677,hour=60,ymd=2022051400_50,50.0
239975.360475297,2665834.821420229,hour=61,ymd=2022051323_50,50.0
239976.88092482547,2665829.453222887,hour=62,ymd=2022051322_50,50.0
239975.2956651793,2665707.9398472025,hour=63,ymd=2022051321_50,50.0
239978.9205858185,2665365.854452095,hour=64,ymd=2022051320_50,50.0
239977.82640130064,2664881.1463638684,hour=65,ymd=2022051319_50,50.0
239980.71527176714,2664388.3237816757,hour=66,ymd=2022051318_50,50.0
239980.25963568073,2664099.4650527826,hour=67,ymd=2022051317_50,50.0
240258.95257317406,2663906.689611784,hour=68,ymd=2022051316_50,50.0
240867.94424124938,2663911.859860345,hour=69,ymd=2022051315_50,50.0
241854.60761704427,2664238.7056445694,hour=70,ymd=2022051314_50,50.0
243252.80040644985,2665203.9261551565,hour=71,ymd=2022051313_50,50.0
241887.82838792485,2664449.1885210937,hour=72,ymd=2022051312_50,50.0
240739.07861799878,2663746.6665310776,hour=73,ymd=2022051311_50,50.0
239974.1797085599,2663206.420617814,hour=74,ymd=2022051310_50,50.0
239977.8444109791,2662741.896330325,hour=75,ymd=2022051309_50,50.0
239977.0176110481,2662474.9955018284,hour=76,ymd=2022051308_50,50.0
239980.74546519844,2662494.1707042838,hour=77,ymd=2022051307_50,50.0
239980.412299117,2662791.852430857,hour=78,ymd=2022051306_50,50.0
240193.74770240803,2663115.434887548,hour=79,ymd=2022051305_50,50.0
240300.4486091057,2663539.2481029676,hour=80,ymd=2022051304_50,50.0
240228.83856839445,2664043.3935695784,hour=81,ymd=2022051303_50,50.0
239984.89676445667,2664586.921029807,hour=82,ymd=2022051302_50,50.0
239977.09825597276,2665180.1989617506,hour=83,ymd=2022051301_50,50.0
239978.01563681234,2665685.9092649976,hour=84,ymd=2022051300_50,50.0
239977.41804248784,2665833.009898155,hour=85,ymd=2022051223_50,50.0
239982.73725995366,2665832.647983215,hour=86,ymd=2022051222_50,50.0
239978.80475318377,2665711.662490762,hour=87,ymd=2022051221_50,50.0
239980.11369326376,2665370.4993985235,hour=88,ymd=2022051220_50,50.0
239981.34793379568,2664884.381160216,hour=89,ymd=2022051219_50,50.0
239980.65761976354,2664394.5559993996,hour=90,ymd=2022051218_50,50.0
239980.13641494352,2664105.7666545208,hour=91,ymd=2022051217_50,50.0
240258.82935243685,2663912.9912135224,hour=92,ymd=2022051216_50,50.0
