xp,yp,Hour,ymdh,zp
194748.26175527967,2596184.954715116,hour=0,ymd=2022051612_50,50.0
198059.9509547124,2595285.7123947553,hour=1,ymd=2022051611_50,50.0
200622.27487007476,2593878.762036901,hour=2,ymd=2022051610_50,50.0
203205.66225848295,2593529.898595905,hour=3,ymd=2022051609_50,50.0
205414.9361528898,2593395.483089421,hour=4,ymd=2022051608_50,50.0
207213.6003645765,2593336.7864820696,hour=5,ymd=2022051607_50,50.0
208201.43934900634,2593030.22738054,hour=6,ymd=2022051606_50,50.0
209177.1419411408,2592846.155855205,hour=7,ymd=2022051605_50,50.0
210092.76466569625,2592781.962161643,hour=8,ymd=2022051604_50,50.0
210798.88728036307,2592860.5100184134,hour=9,ymd=2022051603_50,50.0
211515.33336995862,2592941.6273306976,hour=10,ymd=2022051602_50,50.0
212275.1702132704,2592962.1108190264,hour=11,ymd=2022051601_50,50.0
213192.20900839887,2592857.4040962304,hour=12,ymd=2022051600_50,50.0
214661.94949394785,2592681.722895756,hour=13,ymd=2022051523_50,50.0
216397.10342644475,2592315.1015797458,hour=14,ymd=2022051522_50,50.0
218455.92554031633,2591554.239364808,hour=15,ymd=2022051521_50,50.0
219509.55611596018,2590544.314082514,hour=16,ymd=2022051520_50,50.0
220356.78785817832,2589997.1024689334,hour=17,ymd=2022051519_50,50.0
221326.20452093094,2589432.8368270653,hour=18,ymd=2022051518_50,50.0
221982.59209026903,2588747.52710057,hour=19,ymd=2022051517_50,50.0
221991.20377884567,2587878.185323942,hour=20,ymd=2022051516_50,50.0
221980.2887278585,2587829.4379195436,hour=21,ymd=2022051515_50,50.0
221989.6638828753,2587837.334484806,hour=22,ymd=2022051514_50,50.0
222211.59549931198,2587831.1723278086,hour=23,ymd=2022051513_50,50.0
222611.0560346073,2588354.5123228054,hour=24,ymd=2022051512_50,50.0
222562.31287871063,2588744.2034760485,hour=25,ymd=2022051511_50,50.0
221996.62965450942,2589009.9992477517,hour=26,ymd=2022051510_50,50.0
221988.29716506362,2589404.3109797607,hour=27,ymd=2022051509_50,50.0
221986.60552657157,2589811.5116039473,hour=28,ymd=2022051508_50,50.0
221976.80836580455,2590199.6344193253,hour=29,ymd=2022051507_50,50.0
221972.49939474225,2590520.8439697544,hour=30,ymd=2022051506_50,50.0
221970.8161406903,2590726.9815014754,hour=31,ymd=2022051505_50,50.0
221971.13310413755,2590782.541324575,hour=32,ymd=2022051504_50,50.0
221970.0160598433,2590664.9882583846,hour=33,ymd=2022051503_50,50.0
221985.35876844585,2590378.2226679088,hour=34,ymd=2022051502_50,50.0
221981.77270597353,2589927.8835032866,hour=35,ymd=2022051501_50,50.0
221983.45311339892,2589366.049316252,hour=36,ymd=2022051500_50,50.0
221982.64188057132,2588727.524234694,hour=37,ymd=2022051423_50,50.0
221972.7076605255,2588035.2650911626,hour=38,ymd=2022051422_50,50.0
221971.7014022576,2587826.989312679,hour=39,ymd=2022051421_50,50.0
221971.31210211426,2587826.6774987713,hour=40,ymd=2022051420_50,50.0
221974.56158607214,2587840.0258503393,hour=41,ymd=2022051419_50,50.0
221971.51857441053,2587831.4619945535,hour=42,ymd=2022051418_50,50.0
221974.35373335466,2587828.436401511,hour=43,ymd=2022051417_50,50.0
221990.3730259104,2587843.555200881,hour=44,ymd=2022051416_50,50.0
221989.52952112764,2587840.043339106,hour=45,ymd=2022051415_50,50.0
221990.4897164837,2587826.766203311,hour=46,ymd=2022051414_50,50.0
222210.0903534465,2587827.6109232926,hour=47,ymd=2022051413_50,50.0
222609.717380254,2588353.7401344054,hour=48,ymd=2022051412_50,50.0
222560.97422435734,2588743.4312876486,hour=49,ymd=2022051411_50,50.0
221995.29100015614,2589009.2270593517,hour=50,ymd=2022051410_50,50.0
221978.53701414022,2589401.5816817307,hour=51,ymd=2022051409_50,50.0
221969.21993540082,2589806.8538288944,hour=52,ymd=2022051408_50,50.0
221965.88795105967,2590196.7447269135,hour=53,ymd=2022051407_50,50.0
221969.10670159612,2590520.1836148673,hour=54,ymd=2022051406_50,50.0
221980.565877153,2590730.55448469,hour=55,ymd=2022051405_50,50.0
221971.11968587752,2590782.6821043924,hour=56,ymd=2022051404_50,50.0
221969.93075863685,2590665.1015034304,hour=57,ymd=2022051403_50,50.0
221985.07630990114,2590378.254659003,hour=58,ymd=2022051402_50,50.0
221978.03340251785,2589926.429569392,hour=59,ymd=2022051401_50,50.0
221975.01487926434,2589362.589686288,hour=60,ymd=2022051400_50,50.0
221972.11739031266,2588723.219039975,hour=61,ymd=2022051323_50,50.0
221985.28631619405,2588039.5837423787,hour=62,ymd=2022051322_50,50.0
221981.34347881045,2587844.9447890804,hour=63,ymd=2022051321_50,50.0
221967.27154349576,2587831.334334778,hour=64,ymd=2022051320_50,50.0
221979.35965133872,2587837.4817402274,hour=65,ymd=2022051319_50,50.0
221979.89186327573,2587845.0976944366,hour=66,ymd=2022051318_50,50.0
221976.64450404834,2587844.702690738,hour=67,ymd=2022051317_50,50.0
221973.86002918374,2587828.3779836916,hour=68,ymd=2022051316_50,50.0
221979.65004349913,2587828.28375157,hour=69,ymd=2022051315_50,50.0
221981.57229968667,2587834.4951744773,hour=70,ymd=2022051314_50,50.0
222200.42228224262,2587837.5963463676,hour=71,ymd=2022051313_50,50.0
222599.7895822911,2588359.3743803394,hour=72,ymd=2022051312_50,50.0
222551.04642639443,2588749.0655335826,hour=73,ymd=2022051311_50,50.0
221985.36320219323,2589014.8613052857,hour=74,ymd=2022051310_50,50.0
221987.03123992443,2589411.4971049805,hour=75,ymd=2022051309_50,50.0
221969.3345565176,2589814.6500466247,hour=76,ymd=2022051308_50,50.0
221966.35682841897,2590204.6378258844,hour=77,ymd=2022051307_50,50.0
221972.49810616433,2590528.9422213477,hour=78,ymd=2022051306_50,50.0
221970.81485211238,2590735.0797530687,hour=79,ymd=2022051305_50,50.0
221971.13181555964,2590790.6395761683,hour=80,ymd=2022051304_50,50.0
221970.01477126539,2590673.086509978,hour=81,ymd=2022051303_50,50.0
221985.35747986793,2590386.320919502,hour=82,ymd=2022051302_50,50.0
221981.77141739562,2589935.98175488,hour=83,ymd=2022051301_50,50.0
221983.451824821,2589374.1475678454,hour=84,ymd=2022051300_50,50.0
221982.6405919934,2588735.6224862873,hour=85,ymd=2022051223_50,50.0
221972.7063719476,2588043.363342756,hour=86,ymd=2022051222_50,50.0
221969.1659382651,2587837.1099933437,hour=87,ymd=2022051221_50,50.0
221973.07838917285,2587845.6121819424,hour=88,ymd=2022051220_50,50.0
221978.82317567937,2587840.835882114,hour=89,ymd=2022051219_50,50.0
221971.13007981278,2587827.4017098,hour=90,ymd=2022051218_50,50.0
221971.6119752074,2587831.3939387104,hour=91,ymd=2022051217_50,50.0
221991.83656305022,2587837.60212521,hour=92,ymd=2022051216_50,50.0
221971.82525841467,2587842.2045246153,hour=93,ymd=2022051215_50,50.0
221979.71078192204,2587828.812206255,hour=94,ymd=2022051214_50,50.0
222198.94946756534,2587835.4534216556,hour=95,ymd=2022051213_50,50.0
222598.3167676138,2588357.2314556274,hour=96,ymd=2022051212_50,50.0
222549.57361171715,2588746.9226088705,hour=97,ymd=2022051211_50,50.0
221983.89038751594,2589012.7183805737,hour=98,ymd=2022051210_50,50.0
221979.09191895224,2589407.8513996596,hour=99,ymd=2022051209_50,50.0
221971.45076114632,2589813.5473879273,hour=100,ymd=2022051208_50,50.0
221965.81611122884,2590202.8085578824,hour=101,ymd=2022051207_50,50.0
221968.23780889012,2590526.0113983336,hour=102,ymd=2022051206_50,50.0
221973.9312733928,2590734.5250617634,hour=103,ymd=2022051205_50,50.0
221982.20048383198,2590792.880469888,hour=104,ymd=2022051204_50,50.0
221975.97975034214,2590673.372434906,hour=105,ymd=2022051203_50,50.0
221971.40956778027,2590378.4001953374,hour=106,ymd=2022051202_50,50.0
221974.6754657565,2589931.0063463184,hour=107,ymd=2022051201_50,50.0
221979.71225223824,2589370.6047993335,hour=108,ymd=2022051200_50,50.0
221973.59054927662,2588729.927371127,hour=109,ymd=2022051123_50,50.0
221984.19245894387,2588045.3338684267,hour=110,ymd=2022051122_50,50.0
221982.78086382285,2587837.925103137,hour=111,ymd=2022051121_50,50.0
221980.64043657988,2587837.895394256,hour=112,ymd=2022051120_50,50.0
221975.1081881369,2587837.9910099315,hour=113,ymd=2022051119_50,50.0
221980.1874815034,2587828.8058819096,hour=114,ymd=2022051118_50,50.0
221980.35333251156,2587844.3899382423,hour=115,ymd=2022051117_50,50.0
221975.52675528027,2587830.666764788,hour=116,ymd=2022051116_50,50.0
221987.33464284934,2587837.6472260705,hour=117,ymd=2022051115_50,50.0
221985.15261198807,2587833.9262246634,hour=118,ymd=2022051114_50,50.0
222204.06185673404,2587836.8492556135,hour=119,ymd=2022051113_50,50.0
222603.4291567825,2588358.6272895853,hour=120,ymd=2022051112_50,50.0
222554.68600088585,2588748.3184428285,hour=121,ymd=2022051111_50,50.0
