TWD97_x,TWD97_y,zp
301263.60048314865,2767355.824947714,50.0
301263.60048314865,2767355.824947714,50.0
301263.55196621205,2767355.8880310645,50.0
301263.45493233885,2767356.014197766,50.0
301263.30938152905,2767356.203447818,50.0
301263.11531378265,2767356.4557812205,50.0
301262.87272909965,2767356.7711979738,50.0
301262.58162748005,2767357.1496980777,50.0
301262.24200892384,2767357.5912815323,50.0
301261.85387343104,2767358.0959483376,50.0
301261.41722100164,2767358.6636984935,50.0
301260.93205163564,2767359.294532,50.0
301260.39836533304,2767359.9884488573,50.0
301259.81616209383,2767360.745449065,50.0
301259.18544191803,2767361.565532624,50.0
301258.5062048056,2767362.448699533,50.0
301257.7784507566,2767363.394949793,50.0
301257.002179771,2767364.4042834034,50.0
301256.1773918488,2767365.4767003646,50.0
301255.30408699,2767366.6122006765,50.0
301254.3822651946,2767367.810784339,50.0
301253.4119264626,2767369.072451352,50.0
301252.393070794,2767370.397201716,50.0
301251.3256981888,2767371.7850354305,50.0
301250.209808647,2767373.2359524956,50.0
301249.0454021686,2767374.7499529114,50.0
301247.8324787536,2767376.327036678,50.0
301246.571038402,2767377.967203795,50.0
301245.2610811138,2767379.6704542628,50.0
301243.90260688897,2767381.436788081,50.0
301242.49561572756,2767383.2662052503,50.0
301241.04010762955,2767385.15870577,50.0
301239.53608259495,2767387.1142896404,50.0
301237.98354062374,2767389.1329568615,50.0
301236.38248171593,2767391.2147074332,50.0
301234.7329058715,2767393.3595413556,50.0
301233.0348130905,2767395.5674586287,50.0
301231.2882033729,2767397.8384592524,50.0
301229.4930767187,2767400.1725432267,50.0
301227.6494331279,2767402.5697105518,50.0
301225.7572726005,2767405.0299612274,50.0
301223.8165951365,2767407.553295254,50.0
301221.82740073587,2767410.139712631,50.0
301219.78968939866,2767412.7892133584,50.0
301217.70346112485,2767415.5017974367,50.0
301215.56871591444,2767418.2774648657,50.0
301213.38545376743,2767421.1162156453,50.0
301211.1536746838,2767424.0180497756,50.0
301208.8733786636,2767426.9829672566,50.0
301206.5445657068,2767430.010968088,50.0
301204.1672358134,2767433.1020522704,50.0
301201.7413889834,2767436.2562198034,50.0
301199.2670252168,2767439.473470687,50.0
301196.74414451356,2767442.753804921,50.0
301194.17274687375,2767446.097222506,50.0
301191.55283229734,2767449.5037234416,50.0
301188.8844007843,2767452.973307728,50.0
301186.1674523347,2767456.5059753647,50.0
301183.4019869485,2767460.1017263522,50.0
301180.5880046257,2767463.7605606904,50.0
301177.7255053663,2767467.4824783793,50.0
301174.81448917027,2767471.267479419,50.0
301171.85495603766,2767475.115563809,50.0
301168.84690596844,2767479.0267315498,50.0
301165.79033896263,2767483.0009826412,50.0
301162.6852550202,2767487.0383170834,50.0
301159.5316541412,2767491.138734876,50.0
301156.3295363256,2767495.3022360196,50.0
301153.0789015734,2767499.5288205137,50.0
301149.77974988456,2767503.8184883585,50.0
301146.43208125915,2767508.171239554,50.0
301143.03589569713,2767512.5870741,50.0
301139.5911931985,2767517.065991997,50.0
301136.0979737633,2767521.607993244,50.0
301132.5562373915,2767526.2130778423,50.0
301128.9659840831,2767530.881245791,50.0
301125.32721383806,2767535.6124970904,50.0
301121.63992665644,2767540.4068317404,50.0
301117.9041225382,2767545.264249741,50.0
301114.1198014834,2767550.1847510925,50.0
301110.286963492,2767555.1683357945,50.0
301106.405608564,2767560.215003847,50.0
301102.47573669936,2767565.3247552505,50.0
301098.49734789814,2767570.4975900045,50.0
301094.4704421603,2767575.733508109,50.0
301090.3950194859,2767581.0325095644,50.0
301086.2710798749,2767586.3945943704,50.0
301082.09862332727,2767591.819762527,50.0
301077.87764984305,2767597.3080140343,50.0
301073.60815942223,2767602.8593488922,50.0
301069.2901520648,2767608.473767101,50.0
301064.9236277708,2767614.15126866,50.0
301060.5085865402,2767619.89185357,50.0
301056.04502837296,2767625.6955218306,50.0
301051.53295326914,2767631.562273442,50.0
301046.9723612287,2767637.4921084037,50.0
301042.3632522517,2767643.4850267163,50.0
301037.7056263381,2767649.5410283795,50.0
301032.99948348786,2767655.6601133933,50.0
301028.24482370104,2767661.842281758,50.0
301023.4416469776,2767668.087533473,50.0
301018.5899533176,2767674.395868539,50.0
301013.689742721,2767680.7672869554,50.0
301008.74101518776,2767687.2017887225,50.0
301003.74377071793,2767693.6993738404,50.0
300998.6980093115,2767700.260042309,50.0
300993.6037309685,2767706.883794128,50.0
300988.46093568887,2767713.5706292978,50.0
300983.26962347265,2767720.320547818,50.0
300978.0297943198,2767727.1335496893,50.0
300972.7414482304,2767734.009634911,50.0
300967.4045852044,2767740.9488034835,50.0
300962.01920524176,2767747.9510554066,50.0
300956.58530834253,2767755.0163906803,50.0
300951.1028945067,2767762.1448093047,50.0
300945.5719637343,2767769.33631128,50.0
300939.99251602526,2767776.5908966055,50.0
300934.36455137964,2767783.908565282,50.0
300928.6880697974,2767791.289317309,50.0
300922.9630712786,2767798.7331526866,50.0
300917.18955582316,2767806.240071415,50.0
300911.36752343114,2767813.810073494,50.0
300905.4969741025,2767821.4431589236,50.0
300899.5779078373,2767829.139327704,50.0
300893.61032463546,2767836.898579835,50.0
300882.9510905289,2767845.0038686683,50.0
300872.205894857,2767853.1745227342,50.0
300861.3747376197,2767861.4105420327,50.0
300850.45761881705,2767869.7119265636,50.0
300839.454538449,2767878.078676327,50.0
300828.3654965156,2767886.510791323,50.0
300817.1904930168,2767895.0082715517,50.0
300805.9295279526,2767903.5711170128,50.0
300794.5826013231,2767912.1993277064,50.0
300783.14971312816,2767920.8929036325,50.0
300771.6308633679,2767929.651844791,50.0
300760.0260520422,2767938.4761511823,50.0
300748.33527915116,2767947.365822806,50.0
300736.55854469474,2767956.3208596623,50.0
300724.69584867294,2767965.341261751,50.0
300712.7471910858,2767974.4270290723,50.0
300700.7125719332,2767983.578161626,50.0
300688.5919912153,2767992.7946594125,50.0
300676.385448932,2768002.0765224313,50.0
300664.09294508334,2768011.4237506827,50.0
300651.7144796693,2768020.8363441667,50.0
300639.25005268987,2768030.314302883,50.0
300626.69966414507,2768039.857626832,50.0
300614.0633140349,2768049.4663160136,50.0
300601.34100235935,2768059.1403704276,50.0
300588.5327291184,2768068.879790074,50.0
300575.6384943121,2768078.6845749533,50.0
300562.65829794045,2768088.554725065,50.0
300549.5921400034,2768098.490240409,50.0
300536.440020501,2768108.4911209857,50.0
300523.2019394332,2768118.557366795,50.0
300509.8778968,2768128.6889778366,50.0
300496.46789260145,2768138.885954111,50.0
300482.9719268375,2768149.1482956177,50.0
300469.3899995082,2768159.476002357,50.0
300455.72211061354,2768169.869074329,50.0
300441.9682601535,2768180.327511533,50.0
300428.12844812806,2768190.85131397,50.0
300414.20267453726,2768201.4404816395,50.0
300400.1909393811,2768212.0950145414,50.0
300386.0932426595,2768222.814912676,50.0
300371.9095843726,2768233.600176043,50.0
300357.6399645203,2768244.4508046424,50.0
300343.2843831026,2768255.3667984745,50.0
300328.84284011956,2768266.348157539,50.0
300314.3153355711,2768277.394881836,50.0
300299.7018694573,2768288.506971366,50.0
300285.00244177814,2768299.684426128,50.0
300270.2170525336,2768310.9272461226,50.0
300255.34570172365,2768322.23543135,50.0
300240.38838934834,2768333.6089818096,50.0
300225.34511540766,2768345.047897502,50.0
300210.2158799016,2768356.5521784266,50.0
300195.00068283017,2768368.121824584,50.0
300179.69952419336,2768379.756835974,50.0
300164.3124039912,2768391.457212596,50.0
300148.8393222236,2768403.222954451,50.0
300133.2802788907,2768415.0540615385,50.0
300117.6352739924,2768426.9505338585,50.0
300101.9043075287,2768438.912371411,50.0
300086.08737949963,2768450.939574196,50.0
300070.1844899052,2768463.0321422135,50.0
300054.1956387454,2768475.1900754636,50.0
300038.1208260202,2768487.413373946,50.0
300021.96005172963,2768499.7020376613,50.0
300005.7133158737,2768512.056066609,50.0
299989.3806184524,2768524.475460789,50.0
299972.9619594657,2768536.960220202,50.0
299955.39541016455,2768537.7020286014,50.0
299937.7373684191,2768538.447700586,50.0
299919.9878342294,2768539.1972361566,50.0
299902.14680759545,2768539.950635312,50.0
299884.2142885172,2768540.7078980533,50.0
299866.19027699466,2768541.46902438,50.0
299848.07477302785,2768542.2340142922,50.0
299829.86777661677,2768543.00286779,50.0
299811.5692877614,2768543.775584873,50.0
299793.17930646177,2768544.552165541,50.0
299774.69783271785,2768545.3326097946,50.0
299756.12486652966,2768546.1169176335,50.0
299737.4604078972,2768546.905089058,50.0
299718.70445682044,2768547.697124068,50.0
299699.8570132994,2768548.4930226635,50.0
299680.9180773341,2768549.2927848445,50.0
299661.88764892454,2768550.0964106107,50.0
299642.7657280707,2768550.903899962,50.0
299623.55231477256,2768551.715252899,50.0
299604.24740903015,2768552.5304694213,50.0
299584.8510108435,2768553.349549529,50.0
299565.3631202125,2768554.1724932226,50.0
299545.7837371373,2768554.9993005013,50.0
299526.11286161776,2768555.8299713656,50.0
299506.35049365397,2768556.664505815,50.0
299486.4966332459,2768557.50290385,50.0
299466.55128039356,2768558.34516547,50.0
299446.51443509693,2768559.1912906757,50.0
