TWD97_x,TWD97_y,zp
301263.60048314865,2767355.824947714,50.0
301263.60048314865,2767355.824947714,50.0
301263.60689801007,2767355.571609794,50.0
301263.6197277329,2767355.0649339547,50.0
301263.63897231716,2767354.3049201956,50.0
301263.66463176283,2767353.2915685168,50.0
301263.6967060699,2767352.024878918,50.0
301263.73519523843,2767350.5048514,50.0
301263.78009926836,2767348.731485962,50.0
301263.8314181597,2767346.7047826042,50.0
301263.8891519125,2767344.424741327,50.0
301263.95330052666,2767341.8913621297,50.0
301264.02386400226,2767339.104645013,50.0
301264.1008423393,2767336.0645899763,50.0
301264.1842355377,2767332.77119702,50.0
301264.2740435976,2767329.224466144,50.0
301264.37026651885,2767325.4243973484,50.0
301264.47290430154,2767321.370990633,50.0
301264.58195694565,2767317.064245998,50.0
301264.6974244512,2767312.504163443,50.0
301264.8193068181,2767307.6907429686,50.0
301264.9476040465,2767302.6239845743,50.0
301265.0823161363,2767297.3038882604,50.0
301265.2234430875,2767291.7304540267,50.0
301265.3709849001,2767285.9036818733,50.0
301265.52494157414,2767279.8235718003,50.0
301265.6853131096,2767273.4901238075,50.0
301265.8520995065,2767266.903337895,50.0
301266.02530076477,2767260.0632140627,50.0
301266.2049168845,2767252.969752311,50.0
301266.3909478656,2767245.622952639,50.0
301266.58339370816,2767238.0228150478,50.0
301266.78225441213,2767230.1693395367,50.0
301266.9875299775,2767222.062526106,50.0
301267.1992204043,2767213.7023747554,50.0
301267.41732569254,2767205.088885485,50.0
301267.6418458422,2767196.2220582953,50.0
301267.87278085324,2767187.1018931856,50.0
301268.1101307257,2767177.7283901563,50.0
301268.3538954596,2767168.1015492072,50.0
301268.60407505493,2767158.2213703385,50.0
301268.86066951166,2767148.08785355,50.0
301269.1236788298,2767137.700998842,50.0
301269.3931030094,2767127.060806214,50.0
301269.66894205037,2767116.1672756663,50.0
301269.9511959528,2767105.020407199,50.0
301270.2398647166,2767093.620200812,50.0
301270.53494834184,2767081.966656505,50.0
301270.8364468285,2767070.0597742787,50.0
301271.1443601766,2767057.8995541325,50.0
301271.4586883861,2767045.4859960666,50.0
301271.779431457,2767032.819100081,50.0
301272.1065893893,2767019.8988661757,50.0
301272.4401621831,2767006.7252943506,50.0
301272.78014983825,2766993.298384606,50.0
301273.12655235484,2766979.6181369415,50.0
301273.47936973284,2766965.6845513573,50.0
301273.83860197227,2766951.4976278534,50.0
301274.2042490731,2766937.05736643,50.0
301274.5763110354,2766922.3637670865,50.0
301274.95478785905,2766907.4168298235,50.0
301275.33967954415,2766892.216554641,50.0
301275.73098609067,2766876.7629415384,50.0
301276.1287074986,2766861.055990516,50.0
301276.53284376796,2766845.0957015743,50.0
301276.9433948987,2766828.882074713,50.0
301277.3603608909,2766812.4151099315,50.0
301277.7837417445,2766795.6948072305,50.0
301278.21353745955,2766778.72116661,50.0
301278.649748036,2766761.4941880694,50.0
301279.09237347386,2766744.0138716092,50.0
301279.54141377314,2766726.2802172294,50.0
301279.99686893384,2766708.29322493,50.0
301280.45873895596,2766690.0528947106,50.0
301280.9270238395,2766671.5592265716,50.0
301281.40172358445,2766652.812220513,50.0
301281.8828381908,2766633.8118765345,50.0
301282.3703676586,2766614.5581946364,50.0
301282.8643119878,2766595.0511748185,50.0
301283.36467117845,2766575.290817081,50.0
301283.8714452305,2766555.2771214237,50.0
301284.38463414396,2766535.010087847,50.0
301284.90423791885,2766514.48971635,50.0
301285.43025655515,2766493.7160069337,50.0
301285.96269005287,2766472.6889595976,50.0
301286.501538412,2766451.408574342,50.0
301287.04680163256,2766429.8748511663,50.0
301287.59847971454,2766408.087790071,50.0
301288.1565726579,2766386.047391056,50.0
301288.72108046274,2766363.7536541214,50.0
301289.29200312897,2766341.206579267,50.0
301289.8693406566,2766318.406166493,50.0
301290.4530930457,2766295.352415799,50.0
301291.04326029617,2766272.0453271857,50.0
301291.63984240807,2766248.4849006524,50.0
301292.2428393814,2766224.6711361995,50.0
301292.8522512161,2766200.604033827,50.0
301293.4680779123,2766176.2835935345,50.0
301294.09031946986,2766151.7098153224,50.0
301294.71897588886,2766126.8826991906,50.0
301295.35404716927,2766101.802245139,50.0
301295.9955333111,2766076.468453168,50.0
301296.64343431435,2766050.881323277,50.0
301297.297750179,2766025.0408554664,50.0
301297.9584809051,2765998.947049736,50.0
301298.6256264926,2765972.599906086,50.0
301299.2991869415,2765945.999424516,50.0
301299.97916225187,2765919.1456050267,50.0
301300.6655524236,2765892.0384476176,50.0
301301.3583574568,2765864.6779522886,50.0
301302.0575773514,2765837.06411904,50.0
301302.7632121074,2765809.1969478717,50.0
301303.47526172485,2765781.0764387837,50.0
301304.1937262037,2765752.702591776,50.0
301304.91860554396,2765724.0754068485,50.0
301305.64989974565,2765695.1948840013,50.0
301306.38760880876,2765666.0610232344,50.0
301307.1317327333,2765636.673824548,50.0
301307.8822715192,2765607.0332879415,50.0
301308.6392251666,2765577.1394134155,50.0
301309.40259367536,2765546.9922009697,50.0
301310.17237704556,2765516.5916506043,50.0
301310.9485752772,2765485.937762319,50.0
301311.7311883702,2765455.0305361142,50.0
301312.52021632466,2765423.8699719897,50.0
301313.3156591405,2765392.4560699454,50.0
301314.1175168178,2765360.7888299813,50.0
301314.9257893565,2765328.8682520976,50.0
301315.74047675665,2765296.694336294,50.0
301316.5615790182,2765264.267082571,50.0
301317.38909614115,2765231.586490928,50.0
301318.22302812553,2765198.6525613656,50.0
301319.06337497133,2765165.4652938833,50.0
301319.91013667855,2765132.0246884814,50.0
301320.7633132472,2765098.3307451596,50.0
301321.62290467724,2765064.383463918,50.0
301322.4889109687,2765030.182844757,50.0
301323.3613321216,2764995.7288876763,50.0
301324.2401681359,2764961.0215926757,50.0
301325.12541901163,2764926.0609597554,50.0
301326.0170847488,2764890.8469889155,50.0
301326.91516534734,2764855.379680156,50.0
301327.8196608073,2764819.6590334764,50.0
301328.28898780403,2764783.014076411,50.0
301328.76161992043,2764746.1110562673,50.0
301329.23755715654,2764708.949973046,50.0
301329.71679951233,2764671.5308267465,50.0
301330.1993469878,2764633.853617369,50.0
301330.685199583,2764595.918344914,50.0
301331.1743572979,2764557.725009381,50.0
301331.66682013246,2764519.27361077,50.0
301332.16258808674,2764480.564149081,50.0
301332.6616611607,2764441.596624314,50.0
301333.16403935436,2764402.371036469,50.0
301333.6697226677,2764362.887385546,50.0
301334.1787111008,2764323.1456715455,50.0
301334.6910046535,2764283.145894467,50.0
301335.20660332596,2764242.8880543103,50.0
301335.7255071181,2764202.372151076,50.0
301336.24771602993,2764161.5981847635,50.0
301336.77323006146,2764120.566155373,50.0
301337.3020492127,2764079.276062905,50.0
301337.8341734836,2764037.7279073587,50.0
301338.3696028742,2763995.9216887346,50.0
301338.9083373845,2763953.8574070325,50.0
301339.4503770145,2763911.5350622525,50.0
301339.9957217642,2763868.9546543946,50.0
301340.5443716336,2763826.116183459,50.0
301341.0963266227,2763783.019649445,50.0
301341.6515867315,2763739.6650523534,50.0
301342.21015195997,2763696.052392184,50.0
301342.77202230814,2763652.1816689363,50.0
301343.337197776,2763608.052882611,50.0
301343.9056783636,2763563.6660332074,50.0
301344.47746407083,2763519.021120726,50.0
301345.0525548978,2763474.118145167,50.0
301345.63095084444,2763428.9571065297,50.0
301346.2126519108,2763383.5380048146,50.0
301346.7976580968,2763337.8608400216,50.0
301347.38596940256,2763291.9256121507,50.0
301347.977585828,2763245.732321202,50.0
301348.5725073731,2763199.280967175,50.0
301349.17073403794,2763152.5715500703,50.0
301349.77226582245,2763105.6040698877,50.0
301350.37710272666,2763058.378526627,50.0
301350.98524475057,2763010.8949202886,50.0
301351.59669189417,2762963.153250872,50.0
301352.21144415747,2762915.153518378,50.0
301352.82950154046,2762866.8957228055,50.0
301353.45086404314,2762818.3798641553,50.0
301354.0755316655,2762769.605942427,50.0
301354.7035044076,2762720.573957621,50.0
301355.3347822694,2762671.283909737,50.0
301355.96936525084,2762621.735798775,50.0
301356.607253352,2762571.9296247354,50.0
301357.24844657286,2762521.8653876176,50.0
301357.8929449134,2762471.543087422,50.0
301358.54074837366,2762420.9627241483,50.0
301359.1918569536,2762370.1242977967,50.0
301359.84627065324,2762319.0278083673,50.0
301360.5039894726,2762267.67325586,50.0
301361.1650134116,2762216.0606402745,50.0
301361.82934247033,2762164.1899616113,50.0
301362.49697664875,2762112.06121987,50.0
301363.16791594686,2762059.674415051,50.0
301363.8421603647,2762007.029547154,50.0
301364.5197099022,2761954.126616179,50.0
301365.2005645594,2761900.965622126,50.0
301365.88472433627,2761847.5465649953,50.0
301366.57218923286,2761793.8694447866,50.0
301365.81023463706,2761739.866630434,50.0
301365.0446343255,2761685.60542941,50.0
301364.27538829815,2761631.0858417144,50.0
301363.50249655504,2761576.3078673473,50.0
301362.72595909616,2761521.2715063086,50.0
301361.9457759215,2761465.9767585983,50.0
301361.1619470311,2761410.4236242166,50.0
301360.3744724249,2761354.6121031633,50.0
301359.58335210296,2761298.5421954384,50.0
301358.78858606523,2761242.213901042,50.0
