lng,lat,num
120.44083333333333,23.46277777777698,0
120.4170680062243,23.462894733254046,1
120.38917192798725,23.467497891489337,2
120.36329305051152,23.468564463565652,3
120.345554839226,23.468432543777567,4
120.33643986508618,23.46839724023974,5
120.3318958035387,23.47001271367482,6
120.33076647515148,23.47451971057366,7
120.33241381135838,23.481657642519405,8
120.33646714330388,23.491078161778,9
120.34141840240972,23.500982276679043,10
120.34630203955966,23.512239010355838,11
120.35369135495324,23.524566675308996,12
120.35863345752061,23.524584814292343,13
120.3627633089282,23.525547201173875,14
120.36601444960932,23.527920325265743,15
120.36766577391842,23.531039314152235,16
120.36685225806552,23.533865931168116,17
120.36266887751235,23.535125811055806,18
120.35458609283646,23.5338577176343,19
120.34554248500253,23.534291717090657,20
120.33319998423278,23.53564026749191,21
120.31611267632258,23.537697274770977,22
120.29238095762695,23.544952331772734,23
120.27756951397238,23.55225168152745,24
120.24228292611818,23.55196465239905,25
120.21063046743605,23.546930941618974,26
120.18930250525536,23.54032367104815,27
120.17626606404889,23.53350191390095,28
120.16796345040814,23.529271692596595,29
120.16318875703605,23.531130039698528,30
120.15930661598381,23.53402347589398,31
120.15564742039815,23.538064817597142,32
120.15223410568676,23.54293509090879,33
120.14978231322628,23.54788361334341,34
120.15003041675021,23.551929356670236,35
120.1615763534752,23.557720456641007,36
120.1746004270246,23.56394817300589,37
120.18525280444831,23.569925057992965,38
120.19570370655818,23.57140822517441,39
120.19989634661738,23.57270339212406,40
120.19947808867366,23.570208360726827,41
120.19938266069602,23.560598292097563,42
120.19246991333469,23.549555889530208,43
120.17813013203715,23.540529525789477,44
120.15736795570251,23.53419308457797,45
120.12663551861246,23.532424957714635,46
120.08583896633341,23.533330120492028,47
120.04789030644025,23.542889266130004,48
120.01195733825148,23.561790063764857,49
119.98240736903695,23.581137611859294,50
119.96174718764925,23.596254647327147,51
119.94312729077419,23.60185022855152,52
119.92740677806476,23.600256104766203,53
119.91491746251442,23.590874840603203,54
119.90432577607226,23.57927328691059,55
119.89492064503976,23.573955103341635,56
119.89193651374565,23.569756060364163,57
119.88971406897335,23.56486218031471,58
119.88726370908766,23.557843108591303,59
119.88438560884647,23.54739683965985,60
119.8818276982632,23.532037095750074,61
119.87879915884436,23.512022422405792,62
119.87172784309475,23.48848631678979,63
119.85693070359167,23.467205937353583,64
119.8432243514647,23.453112629604583,65
119.82519334942563,23.453320929658297,66
119.79889790552733,23.469351279068384,67
119.76439688800667,23.50714596807006,68
119.73416564039997,23.564988764859468,69
119.71238521498599,23.627327575086646,70
119.71949984822909,23.768436687104614,71
119.7784378765214,23.938915293147637,72
119.84342208862961,24.109192892947842,73
119.92946440784412,24.26256521449469,74
120.02834372099704,24.395505112975112,75
120.14479571304872,24.513089058355387,76
120.27362079494588,24.61822989976875,77
120.40899467177512,24.713172877128503,78
120.54228747925478,24.795217576876627,79
120.66914227290238,24.867173013093264,80
120.79489237515637,24.941755505196866,81
120.91939885395371,25.011161983718498,82
121.03175359646859,25.073648793873943,83
121.13751562778283,25.13099497973155,84
121.24009774744853,25.188753521647552,85
121.34698227957789,25.24166679505715,86
121.46183686739131,25.292982764498237,87
