xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022072012_50,50.0
212836.1994623946,2669456.8384849504,hour=1,ymd=2022072011_50,50.0
211378.81859688033,2670688.1362999454,hour=2,ymd=2022072010_50,50.0
209941.91331242528,2672417.4647354707,hour=3,ymd=2022072009_50,50.0
209573.574794521,2674912.559900038,hour=4,ymd=2022072008_50,50.0
208695.3783374926,2677294.057495646,hour=5,ymd=2022072007_50,50.0
208026.02223121878,2679372.7520500645,hour=6,ymd=2022072006_50,50.0
207444.98616826293,2681257.343868874,hour=7,ymd=2022072005_50,50.0
206631.8436182471,2682612.289372364,hour=8,ymd=2022072004_50,50.0
205274.65365389307,2682760.2449900266,hour=9,ymd=2022072003_50,50.0
203701.30560770948,2682084.836357532,hour=10,ymd=2022072002_50,50.0
201710.7290966468,2679075.234659573,hour=11,ymd=2022072001_50,50.0
201101.15616613385,2676906.448994985,hour=12,ymd=2022072000_50,50.0
201401.24209416416,2675273.1560520437,hour=13,ymd=2022071923_50,50.0
202269.44201644268,2674233.645434933,hour=14,ymd=2022071922_50,50.0
203359.6545134088,2673281.800630646,hour=15,ymd=2022071921_50,50.0
203985.70770916986,2672289.3665414248,hour=16,ymd=2022071920_50,50.0
204231.54792526612,2671762.309796248,hour=17,ymd=2022071919_50,50.0
204944.05240768442,2671653.7678397787,hour=18,ymd=2022071918_50,50.0
205733.71008524546,2671660.3149879356,hour=19,ymd=2022071917_50,50.0
206541.70357296118,2671810.5679147695,hour=20,ymd=2022071916_50,50.0
206985.5230234737,2671869.6139700995,hour=21,ymd=2022071915_50,50.0
206973.10811627904,2672064.9513877747,hour=22,ymd=2022071914_50,50.0
206971.82062433535,2672743.6763348696,hour=23,ymd=2022071913_50,50.0
207490.00717507178,2674114.479472552,hour=24,ymd=2022071912_50,50.0
207199.00083080368,2675597.5329723363,hour=25,ymd=2022071911_50,50.0
206982.76066953564,2677508.077895612,hour=26,ymd=2022071910_50,50.0
206645.87632774902,2679566.4206684832,hour=27,ymd=2022071909_50,50.0
206160.29567170297,2681496.878024996,hour=28,ymd=2022071908_50,50.0
205410.57631324386,2683255.3936495488,hour=29,ymd=2022071907_50,50.0
204458.43602455562,2684509.963626195,hour=30,ymd=2022071906_50,50.0
203538.38250629013,2685405.3296051216,hour=31,ymd=2022071905_50,50.0
202631.1639652342,2685626.966133066,hour=32,ymd=2022071904_50,50.0
201758.84188837712,2685322.59333285,hour=33,ymd=2022071903_50,50.0
200979.31742503648,2684514.0352577944,hour=34,ymd=2022071902_50,50.0
199042.75421025758,2680987.110305526,hour=35,ymd=2022071901_50,50.0
198354.6573666573,2678078.60641525,hour=36,ymd=2022071900_50,50.0
199521.55923907986,2676847.8706390937,hour=37,ymd=2022071823_50,50.0
201107.70804585298,2675614.6672796984,hour=38,ymd=2022071822_50,50.0
202081.6735586614,2674367.7568782945,hour=39,ymd=2022071821_50,50.0
203236.1268404216,2673327.777302273,hour=40,ymd=2022071820_50,50.0
204008.36990932343,2672385.2427078416,hour=41,ymd=2022071819_50,50.0
204247.6725776714,2671941.543369927,hour=42,ymd=2022071818_50,50.0
204799.65976043945,2671831.762400986,hour=43,ymd=2022071817_50,50.0
205459.96438452756,2671941.019697111,hour=44,ymd=2022071816_50,50.0
206360.8294461087,2672299.6681620516,hour=45,ymd=2022071815_50,50.0
206977.20544680362,2672691.721775854,hour=46,ymd=2022071814_50,50.0
206981.75113504907,2673370.535263026,hour=47,ymd=2022071813_50,50.0
207494.21609049817,2674745.864635909,hour=48,ymd=2022071812_50,50.0
206981.82602540744,2676127.3510387894,hour=49,ymd=2022071811_50,50.0
206886.90991911633,2678082.6463275906,hour=50,ymd=2022071810_50,50.0
206493.96117072148,2680121.3219225165,hour=51,ymd=2022071809_50,50.0
205821.3754301571,2681933.677304661,hour=52,ymd=2022071808_50,50.0
205071.65607169797,2683692.192929214,hour=53,ymd=2022071807_50,50.0
204041.3758757763,2684795.747044822,hour=54,ymd=2022071806_50,50.0
203101.39574510386,2685506.736876657,hour=55,ymd=2022071805_50,50.0
202194.17720404794,2685728.3734046016,hour=56,ymd=2022071804_50,50.0
201321.85512719085,2685424.0006043855,hour=57,ymd=2022071803_50,50.0
200085.24699342778,2683919.872765625,hour=58,ymd=2022071802_50,50.0
198206.50989831766,2680253.7936866377,hour=59,ymd=2022071801_50,50.0
197949.97989211293,2677667.742512794,hour=60,ymd=2022071800_50,50.0
199240.846309506,2676589.1132245194,hour=61,ymd=2022071723_50,50.0
201021.5155324644,2675430.316934509,hour=62,ymd=2022071722_50,50.0
202022.06205347987,2674250.8761635255,hour=63,ymd=2022071721_50,50.0
203176.51533524008,2673210.896587504,hour=64,ymd=2022071720_50,50.0
204001.23354779524,2672250.7648062166,hour=65,ymd=2022071719_50,50.0
204267.6815069296,2671826.291820163,hour=66,ymd=2022071718_50,50.0
