lng,lat,num
120.44083333333333,23.46277777777698,0
120.40583619267436,23.469057853744456,1
120.37286579348829,23.466588720117443,2
120.34760310349469,23.4601577846023,3
120.33102264314277,23.456170813099753,4
120.31532428703186,23.451819173031485,5
120.29731384004839,23.446840442620207,6
120.27429853844843,23.43996349464459,7
120.25531915143009,23.437503210845378,8
120.23385029256819,23.433363590599164,9
120.21105971728046,23.4216437453236,10
120.1952970895213,23.411692971278587,11
120.19005322863399,23.411469044507953,12
120.1883619510626,23.41087649493743,13
120.18930623611472,23.405624666494898,14
120.19351051796438,23.395615090561236,15
120.2005963477878,23.380502859816612,16
120.20492420844845,23.36937588142379,17
120.21194206425035,23.354929529291045,18
120.22025950720771,23.34479282246251,19
120.23098198424756,23.334848613607328,20
120.23140432949246,23.32782383456544,21
120.23134188496978,23.32774532198359,22
120.23132245193355,23.327814671985678,23
120.22954308042387,23.344610245931058,24
120.21703051508408,23.360272123181602,25
120.1903770659089,23.370196892645712,26
120.16959812066047,23.375867228193748,27
120.15873216370791,23.380024949565275,28
120.15409309285798,23.386962948847476,29
120.1534687463598,23.39545840075746,30
120.15504104636304,23.40520634652576,31
120.1570524010293,23.411440309795154,32
120.15807845824835,23.411440528043023,33
120.15855601783747,23.41144097959051,34
120.15799124783511,23.411426854183322,35
120.1559019436705,23.41126115705725,36
120.15174077114885,23.40937812292435,37
120.14557624596394,23.402354464910825,38
120.1382382834654,23.388459002632505,39
120.12987670022062,23.36034830064852,40
120.12341963126157,23.32844614692618,41
120.12479550418797,23.31230231124842,42
120.13003781194678,23.297965119889763,43
120.13822221445781,23.286825323213655,44
120.14422955047475,23.27445936000882,45
120.14877712233717,23.25710779154913,46
120.15429169678849,23.242500899545348,47
120.12744778297441,23.24849580240261,48
120.10650424205664,23.258824094724773,49
120.08815539284872,23.271022378838193,50
120.06450975952382,23.27269850116126,51
120.04524693173364,23.27506762791127,52
120.0308775716932,23.279096217317527,53
120.02037301028759,23.28693981711333,54
120.00677360318763,23.29255695092676,55
119.99246643504608,23.30011054499552,56
119.98728505828015,23.309466591954628,57
119.98179955434827,23.304074920404467,58
119.97220679312046,23.295520282547184,59
119.93891204221748,23.277283626294896,60
119.91056915818835,23.2590927514015,61
119.88937717518513,23.237703888280443,62
119.86794221381003,23.197679540034827,63
119.8498364577631,23.165548237103128,64
119.83951972373907,23.135299481249334,65
119.8337561067083,23.098154246911,66
119.82818507825468,23.063822689645754,67
119.8185346989436,23.036409644164426,68
119.80589453844503,23.01596305702385,69
119.78794408400923,22.99814450777209,70
119.75424128670525,22.97932807162037,71
119.70923997865864,22.974394053181896,72
119.6742036285593,22.961575442657665,73
119.6473652228776,22.94112268666992,74
119.62576802106723,22.91430957493817,75
119.6109657995373,22.883849518466118,76
119.59925799789964,22.85131971585549,77
119.58217288618347,22.821857068326807,78
119.55118807418235,22.794358063628138,79
119.5103968371548,22.766819268062843,80
119.45283008949485,22.737383632912845,81
119.38880674898301,22.706872701810838,82
119.32974820553358,22.66510199188114,83
119.26793366799035,22.621607522079145,84
119.19986927570682,22.571989516204088,85
119.13341428734259,22.51506237771708,86
119.07163190510072,22.45145919585038,87
119.01705434940676,22.392483877688782,88
118.96556433378414,22.337672358222346,89
118.91414642908353,22.284904942028884,90
118.85822996033241,22.23329737915633,91
118.8043970195497,22.18661921958739,92
118.74850385531508,22.146859813291726,93
118.68453228260147,22.111566542633202,94
118.61012514764572,22.08350964294813,95
118.57963600259123,22.037746529090846,96
118.55414394601102,21.998963996519624,97
118.52456893080411,21.96686883997423,98
118.4898007442792,21.937459177013995,99
118.45387936599275,21.911692215170117,100
118.41569729378068,21.888213700770724,101
118.37288799699037,21.8643715633856,102
118.32924692582336,21.837315981833452,103
118.2875788290211,21.805609242749682,104
118.24771432758408,21.768455197086833,105
118.20934880948296,21.72546988433144,106
118.16212328252247,21.681295110878704,107
118.09995595279793,21.6267618510879,108
118.0358762500448,21.56101257433783,109
117.97587569153677,21.490361221372247,110
117.91971366871493,21.407636387349058,111
117.86399877412337,21.318854448276603,112
117.81083529779566,21.233274455549118,113
117.75014199170927,21.148092195675222,114
117.68712710150216,21.068243994297422,115
117.62823035774588,20.999051868795377,116
117.56747566117038,20.93694196613451,117
117.50371908234087,20.880413308790118,118
117.44106166195769,20.829349503629043,119
117.41609884831794,20.74301547030649,120
120.28805555555557,22.632499999999187,0
120.31845064547274,22.6237527382732,1
120.34437048971776,22.614687416915594,2
120.36222975332329,22.601162875017437,3
120.3796218991187,22.598883882224897,4
120.39498318988989,22.596550704804056,5
120.41116652735896,22.592891779146612,6
120.42293910820275,22.581264131852436,7
120.43330141218676,22.563003011083087,8
120.4471558539353,22.542780923991057,9
120.47716284914306,22.532122448870286,10
120.51323226692537,22.524953390760587,11
120.53845413520177,22.523819902771564,12
120.55643414362846,22.531118969236008,13
120.5635265571635,22.539689317631748,14
120.56017751316222,22.550978509862215,15
120.54806762482251,22.566122870710743,16
120.53436182450257,22.575347233473405,17
120.52655989266083,22.57463496046357,18
120.52549231600001,22.572523067418928,19
120.53342325879986,22.56767201278509,20
120.55620294508483,22.56574772203936,21
120.60206878282374,22.57264426009604,22
120.66099176102513,22.60910419195536,23
120.6929374523009,22.64059644042911,24
120.71654143968755,22.664254366830523,25
120.72588929533919,22.682998455087308,26
120.72657284056,22.693568615721592,27
120.72134910727503,22.702811089119525,28
120.71822227005387,22.714117286554153,29
120.71872872832363,22.74171892097474,30
120.73263685944036,22.795325710588184,31
120.75173558419175,22.866115786340256,32
120.7785369590653,22.96851810365307,33
120.81636500825475,23.092096706933386,34
120.86930004245887,23.213603124359416,35
120.94099516006297,23.353832826523966,36
121.01495554134154,23.483706373092428,37
121.09752202138004,23.613314068251704,38
121.16202209072537,23.74411674948856,39
121.19447906742633,23.872301277872726,40
121.19172910660936,23.986575713729543,41
121.17153726751621,24.086202393474903,42
121.15862276906802,24.16856816343349,43
121.16777445874418,24.246190769506402,44
121.1984066144293,24.31892622881775,45
121.2539153786282,24.375453136855207,46
121.33987636864906,24.411233584712036,47
121.3128118352081,24.335404959143652,48
121.27104685952776,24.278759211490982,49
121.21470932386376,24.23795941020803,50
121.15950387989236,24.212903012637753,51
121.11806686855718,24.197938884131407,52
121.10830587761647,24.197062119831713,53
121.112924481258,24.19859363870762,54
121.13494271406462,24.208479717798006,55
121.17965246446632,24.23515561580857,56
121.25806053266352,24.29518564464083,57
121.36896342358207,24.38054455628148,58
121.50072102733895,24.477556436259047,59
121.60180638862197,24.552657997685493,60
121.68640716485059,24.632638505022175,61
121.76910125631086,24.70344179644595,62
121.85023770428076,24.75330701923518,63
121.94276557265431,24.785984079275856,64
122.03380946219774,24.791864948571153,65
122.13311199367128,24.77576505374552,66
122.23740800812561,24.74391328337326,67
122.31774909577157,24.717949878730202,68
122.38288928513188,24.700175034382678,69
122.44649130462737,24.677716566371064,70
122.5114199825119,24.651015443515522,71
122.51704853696057,24.68297033690333,72
122.50476524627811,24.72298124151481,73
122.4736562521621,24.766237452131687,74
122.44045305598888,24.81355660624572,75
122.40696692964957,24.86981768315274,76
122.35820771578572,24.935987289462627,77
122.28991059675394,24.99831146379989,78
122.18255436672743,25.04504348627461,79
122.10217503811081,25.057123330122113,80
122.05166586599665,25.076411859383647,81
122.01609547397946,25.098158849361532,82
122.01032234298266,25.117454865210842,83
122.02556911169421,25.13397052753205,84
122.05888950313174,25.14303428659174,85
122.11141620952793,25.13933161197939,86
122.19098583131891,25.123044283203647,87
122.29574879524661,25.10761542712702,88
122.4127933782986,25.09402642079221,89
122.53718805684336,25.065994608312273,90
122.65033777639394,25.02567425092839,91
122.75110164984305,24.971291230999864,92
122.83784029368888,24.92088817962938,93
122.91578629788759,24.871843550754175,94
122.99231332114842,24.838455133251106,95
122.95713826266686,24.916098787427174,96
122.90747968009232,25.000345187387854,97
122.84258280480323,25.076165715124496,98
122.76180568288576,25.14108282895802,99
122.69120799851879,25.19498144932201,100
122.62268518358975,25.23585739398328,101
122.55371682524718,25.269611886494705,102
122.45230178071544,25.297778362350474,103
122.33908415304266,25.320291859364467,104
122.24191986389908,25.327655146402552,105
122.17731713792334,25.320139450919022,106
122.14493563541807,25.305792119458683,107
122.14018520922272,25.2885664105925,108
122.17120370977126,25.271064557960216,109
122.23070680549328,25.249294114426785,110
122.31956000638145,25.226207579727493,111
122.42828707692514,25.200067023118994,112
122.55013768716606,25.186961706816167,113
122.66802465117725,25.165339044418843,114
122.78332992301928,25.137242854685887,115
122.8897655709158,25.118501943407928,116
122.98410703789284,25.10768054894358,117
123.05819049436272,25.09447214591392,118
123.11388826817443,25.083105723433167,119
123.08846206285611,25.117000294053238,120
120.64083333333332,24.15194444444366,0
120.65759599695254,24.163015476643437,1
120.66668485021651,24.170268006310184,2
120.65963023745265,24.170179164344475,3
120.64109171287352,24.170423446412016,4
120.62196216425703,24.174147888588802,5
120.61299957549764,24.18866152572559,6
120.59611892842986,24.20943927550611,7
120.58231243771115,24.23758101117156,8
120.56831821791272,24.262617871026478,9
120.55276210893729,24.281612387317736,10
120.5307344839702,24.289075456136704,11
120.51005418768527,24.292219277333604,12
120.49451509886283,24.294130050063817,13
120.48362562380916,24.295653557513127,14
120.47940086281245,24.296849290764506,15
120.48040088247365,24.297615310678232,16
120.48417778606871,24.298180996790514,17
120.4875880113421,24.299035785447927,18
120.48804124794894,24.30064191598796,19
120.48381252752766,24.303362247132842,20
120.47404205404621,24.30745984393469,21
120.44634308356778,24.309744199854553,22
120.40032710132182,24.307163290274502,23
120.3495613769645,24.30466093840693,24
120.30256243782338,24.292893779261025,25
120.25598651567074,24.273261939146362,26
120.21047936754084,24.24493970910112,27
120.16527629354955,24.202563957958873,28
120.11905727167702,24.14126939648091,29
120.07810561179723,24.080997128560234,30
120.03448660857981,24.024152724732808,31
119.97690383958614,23.96881420813889,32
119.91653744631313,23.908741024087426,33
119.84606131822355,23.854045785051795,34
119.77063799937838,23.78653436632045,35
119.70076518782703,23.702120519904543,36
119.63202038038018,23.61142713698991,37
119.57755414459966,23.519325271520678,38
119.52713082194394,23.42821324299511,39
119.47895118191019,23.34295898567083,40
119.44595192753516,23.273970445558867,41
119.40669570250176,23.19529817510609,42
119.35556826280718,23.116207915921326,43
119.29069190460005,23.038905179679485,44
119.21996699824659,22.966290054279558,45
119.15545034278806,22.902475502478904,46
119.09734056799408,22.847740772704523,47
119.04429293157507,22.79565111854096,48
119.0065374998145,22.740585601774583,49
118.97821413792421,22.67834325692139,50
118.95431162374932,22.611698788401757,51
118.93605423362577,22.549949712426837,52
118.92403389949602,22.496469853073584,53
118.90159278721717,22.449442749673796,54
118.87240697619201,22.407625968612106,55
118.83951341388118,22.36679861198243,56
118.80040895744115,22.32580199954604,57
118.75481341934551,22.27816195778938,58
118.70817701589282,22.22495715243581,59
118.65472048555544,22.168091683865406,60
118.59850452763436,22.108013898797402,61
118.5409424621543,22.043597597024778,62
118.48715500306021,21.978581571199264,63
118.43434743544631,21.909357924221784,64
118.37629496803311,21.83763288123122,65
118.30605559457416,21.76127774654275,66
118.23427099229997,21.687720248453214,67
118.166475147989,21.62755083170195,68
118.09994665981294,21.57676007090611,69
118.03288322091137,21.53134439078116,70
117.96608802053424,21.487044852721343,71
117.92864114940657,21.41697782361965,72
117.89291407368779,21.344252583757964,73
117.85094667021798,21.266201137203097,74
117.80535948306198,21.185530972505823,75
117.73874698579888,21.098698406294236,76
117.6841443471685,21.038355638296107,77
117.64862861150803,20.99344043158491,78
117.6020667094749,20.93126821408917,79
117.55199449974212,20.861466073983138,80
117.49952803680809,20.792896549158545,81
117.44106363241215,20.728506937830623,82
117.380904669239,20.66096540902279,83
117.31958230762527,20.590325192106683,84
117.25001723003217,20.516891526390427,85
117.18707770436227,20.434238718617486,86
117.12376964546394,20.33811348478098,87
117.07125887731308,20.228159368668525,88
117.02276164063456,20.118671193031833,89
116.97555743365923,20.003907775410184,90
116.93309184146193,19.895233812567263,91
116.89260361853668,19.79968663177854,92
116.84831106009001,19.71444926973017,93
116.81214979359046,19.636946430580878,94
116.77517142605068,19.567304914804684,95
116.75781999297402,19.454882178974486,96
116.74931062799486,19.351883437176188,97
116.73561827795355,19.247797445679087,98
116.71374067369598,19.148926750494006,99
116.68506181163029,19.05202031753641,100
116.65801123637452,18.96346971541756,101
116.62612437158269,18.877574062832508,102
116.5910826141368,18.79660743675511,103
116.55211202251566,18.72128183726465,104
116.50866097670209,18.63595625518524,105
116.46722089755198,18.560298961401834,106
116.4294291580876,18.475941224463554,107
116.39010670391393,18.381809527087785,108
116.36217497483666,18.29183943347579,109
116.33960122961517,18.20007242525628,110
116.32876455658807,18.10415364796894,111
116.32421282266465,18.003080247830333,112
116.31285636995165,17.908121093264224,113
116.29478098845239,17.821380852109836,114
116.26924290490905,17.73401055670316,115
116.24349084219183,17.64569134868447,116
116.22094831241974,17.555815324789688,117
116.20211442293025,17.46600609741592,118
116.18628398876594,17.380189716181718,119
116.18553974537726,17.273718119758783,120
121.52638888888887,25.062222222221468,0
121.46033168368085,25.01655118754159,1
121.40311821415516,24.969540002442205,2
121.35718986739009,24.92406166708621,3
121.31322921062784,24.879711916060764,4
121.26582054032664,24.837722657505434,5
121.2204748441819,24.80883254540367,6
121.17281576929273,24.805577992026112,7
121.10615570332179,24.832233821787185,8
121.02861571974277,24.868287451543235,9
120.93588768051677,24.901320422268885,10
120.86948377455194,24.907871575548565,11
120.8239322634933,24.907826029946275,12
120.7995004879048,24.89871844944576,13
120.79150433819981,24.88090838347258,14
120.79168025536146,24.860237498779497,15
120.79611197954128,24.839285585665472,16
120.80408969427283,24.819269198149293,17
120.83144914750117,24.795644176891727,18
120.87862009510016,24.782578522636708,19
120.94742172099843,24.785147330917034,20
121.01551772226907,24.793960944150363,21
121.05801373670869,24.816792651837297,22
121.08150567041281,24.841031822410585,23
121.13613973187682,24.79700823556928,24
121.17966082097169,24.75622927795128,25
121.20990329426088,24.69284977582618,26
121.21340522207574,24.594553868566,27
121.20047942970925,24.52363449507759,28
121.18899524740269,24.49568009753099,29
121.18534009441508,24.470514962205247,30
121.20099998713407,24.454473173303555,31
121.23885220872894,24.450785327627308,32
121.3077496240076,24.478844958463863,33
121.37980250253123,24.539884459076443,34
121.42191918165716,24.611523990846138,35
121.43000555116761,24.67533803467551,36
121.43985752469524,24.75277559582053,37
121.46651067820045,24.81620259777577,38
121.50776525611023,24.870082157698484,39
121.56022008572556,24.907705963946082,40
121.63078419345028,24.932981421370357,41
121.72044190530696,24.945657579053634,42
121.81518886041903,24.944971197467495,43
121.90717441902036,24.912844302257362,44
121.98728286324713,24.87315280842895,45
122.06515710763075,24.836558159456505,46
122.14420356856469,24.794837360085946,47
122.0845252400727,24.790817302545715,48
122.01583412391864,24.786485718368663,49
121.94548560989551,24.777360663289603,50
121.87810950627566,24.768704757894337,51
121.81630096943137,24.76361485830494,52
121.76120760095553,24.759206023359514,53
121.71950495197665,24.756511943815553,54
121.68795260661601,24.761263311888772,55
121.66254558544632,24.77754877789035,56
121.63041922052825,24.80618955737943,57
121.587737150339,24.858189547141215,58
121.55773625743002,24.916992693147183,59
121.56638282936281,24.952751998233275,60
121.59239171095186,24.983170154158024,61
121.62441629410536,25.014985592669454,62
121.66727028424732,25.045804989979185,63
121.73492604291921,25.077166672145815,64
121.81137278925522,25.103774535430315,65
121.88063887795492,25.117266810035236,66
121.94608240370246,25.11307805600551,67
122.01250522904085,25.07541777611489,68
122.08230552625938,25.020542043241086,69
122.14568648228392,24.957413181649102,70
122.20803806938841,24.89261753658818,71
122.1259244756775,24.90996347368087,72
122.03498863876176,24.931557794737774,73
121.9414920437041,24.94637611477333,74
121.84815917537492,24.9385309158521,75
121.76044231948822,24.913844560258024,76
121.67602141037926,24.89070230628313,77
121.59666974281957,24.871927530320317,78
121.52574652320425,24.867339740668978,79
121.48038711461562,24.880200753158665,80
121.46093715669093,24.90802425796406,81
121.45650543462284,24.93841545139026,82
121.46069751931556,24.965707910694398,83
121.47529954212683,24.98837126441599,84
121.50179657408445,25.009809082468553,85
121.53883817640103,25.03125866181236,86
121.5838274897023,25.052919778986883,87
121.63900455788544,25.07295843851766,88
121.71461685633017,25.09392984019088,89
121.79792537982557,25.108165409214187,90
121.87137211627869,25.105291469809103,91
121.93885257225803,25.080898304608862,92
122.00696388412402,25.032425055875787,93
122.07031508330778,24.970031970068213,94
122.12797246153916,24.909322208684024,95
122.05245205520386,24.91523974066524,96
121.97113186108307,24.919344053857056,97
121.88904843401002,24.910157720292016,98
121.80671455447303,24.88630207944793,99
121.73446475650789,24.857864689699735,100
121.66516934785915,24.83153080669041,101
121.5997045870767,24.809522637813306,102
121.54085392086115,24.799617041906416,103
121.4953244191179,24.811652317167216,104
121.46845238486507,24.84956458959865,105
121.46368442627917,24.9019580318673,106
121.47541470281604,24.941341504310813,107
121.49481679621385,24.972934333204698,108
121.52318279182195,24.99941411218929,109
121.56085109587576,25.02475897939058,110
121.60511980541321,25.048394762022852,111
121.66200578797476,25.07153867423376,112
121.7404337176046,25.095040373165062,113
121.82069067603645,25.10903075581094,114
121.8913033588332,25.105424986635963,115
121.95795440695564,25.078468007874275,116
122.0275550852083,25.027639566246595,117
122.09037541087672,24.965363875648425,118
122.14945783456915,24.90400749961194,119
122.07208857394481,24.91364877506985,120
