xp,yp,Hour,ymdh,zp
194748.26175527967,2596184.954715116,hour=0,ymd=2022072012_50,50.0
191386.5284945289,2596233.135819613,hour=1,ymd=2022072011_50,50.0
188426.77482496895,2596343.0252184374,hour=2,ymd=2022072010_50,50.0
186185.02447377838,2596687.7836551173,hour=3,ymd=2022072009_50,50.0
185084.44099866546,2596826.76261549,hour=4,ymd=2022072008_50,50.0
184650.48510652728,2596830.8535554884,hour=5,ymd=2022072007_50,50.0
184650.4767481009,2596837.527581393,hour=6,ymd=2022072006_50,50.0
184888.5271555888,2596833.9001759784,hour=7,ymd=2022072005_50,50.0
185267.67273738555,2597113.7826738404,hour=8,ymd=2022072004_50,50.0
185686.71922716819,2597634.1682278262,hour=9,ymd=2022072003_50,50.0
186216.40090065025,2598173.785555728,hour=10,ymd=2022072002_50,50.0
187203.32305686496,2598277.956303397,hour=11,ymd=2022072001_50,50.0
188282.8002603533,2598252.741305439,hour=12,ymd=2022072000_50,50.0
189518.19823532127,2597928.229589982,hour=13,ymd=2022071923_50,50.0
190809.17682676337,2597395.985816492,hour=14,ymd=2022071922_50,50.0
191827.9020407679,2596917.8971787523,hour=15,ymd=2022071921_50,50.0
191734.95885818027,2596772.737411076,hour=16,ymd=2022071920_50,50.0
191017.1757723274,2596754.2850951916,hour=17,ymd=2022071919_50,50.0
189861.6730400803,2596781.6893235194,hour=18,ymd=2022071918_50,50.0
188504.3861914309,2596382.4773897403,hour=19,ymd=2022071917_50,50.0
186946.86010456405,2595363.983806836,hour=20,ymd=2022071916_50,50.0
185332.18486803345,2594307.9303969243,hour=21,ymd=2022071915_50,50.0
183254.33846506051,2593773.1094239126,hour=22,ymd=2022071914_50,50.0
179433.7266734349,2593759.0547100925,hour=23,ymd=2022071913_50,50.0
175152.85524673335,2593918.281756085,hour=24,ymd=2022071912_50,50.0
172039.2457595574,2594597.1620239583,hour=25,ymd=2022071911_50,50.0
169673.84643958084,2595582.8274062355,hour=26,ymd=2022071910_50,50.0
168124.62869093887,2596551.682552107,hour=27,ymd=2022071909_50,50.0
167681.35336729273,2596904.041296855,hour=28,ymd=2022071908_50,50.0
167956.39612185344,2597082.7567435396,hour=29,ymd=2022071907_50,50.0
167982.1472047441,2597306.142929622,hour=30,ymd=2022071906_50,50.0
167980.86969253182,2597455.259866011,hour=31,ymd=2022071905_50,50.0
168080.62788794324,2597482.2280622595,hour=32,ymd=2022071904_50,50.0
168215.8825125037,2597419.8519886234,hour=33,ymd=2022071903_50,50.0
168371.34269500658,2597316.3474968397,hour=34,ymd=2022071902_50,50.0
168585.72122402996,2597234.3276649476,hour=35,ymd=2022071901_50,50.0
168935.2831510505,2597245.0990060153,hour=36,ymd=2022071900_50,50.0
169468.04028369993,2597405.846303049,hour=37,ymd=2022071823_50,50.0
170187.299559941,2597753.928861487,hour=38,ymd=2022071822_50,50.0
171033.993859976,2598326.8348518102,hour=39,ymd=2022071821_50,50.0
171562.97050373204,2599350.148731777,hour=40,ymd=2022071820_50,50.0
171954.38235515676,2600214.051375871,hour=41,ymd=2022071819_50,50.0
171839.8563977512,2600939.80257157,hour=42,ymd=2022071818_50,50.0
171036.19834395073,2601681.21041361,hour=43,ymd=2022071817_50,50.0
170982.47717630997,2602966.3654420073,hour=44,ymd=2022071816_50,50.0
170403.48620320618,2603898.1892258176,hour=45,ymd=2022071815_50,50.0
168121.58588672936,2604141.397787059,hour=46,ymd=2022071814_50,50.0
164020.39701829612,2604117.99199714,hour=47,ymd=2022071813_50,50.0
160632.09506465256,2604244.2584850034,hour=48,ymd=2022071812_50,50.0
157828.49347083032,2604546.681084321,hour=49,ymd=2022071811_50,50.0
156112.13115124166,2604517.0803130837,hour=50,ymd=2022071810_50,50.0
155061.8443663916,2604663.5817959,hour=51,ymd=2022071809_50,50.0
154835.48362789064,2604827.8838761738,hour=52,ymd=2022071808_50,50.0
155356.41868626088,2604880.182757995,hour=53,ymd=2022071807_50,50.0
156463.54597411066,2604571.184692231,hour=54,ymd=2022071806_50,50.0
157738.57003084332,2603951.466780451,hour=55,ymd=2022071805_50,50.0
158819.50575611502,2603456.5489581944,hour=56,ymd=2022071804_50,50.0
159356.04999127,2603451.7489610063,hour=57,ymd=2022071803_50,50.0
159673.6437829411,2603610.7284279363,hour=58,ymd=2022071802_50,50.0
159880.44890420645,2603852.9831269206,hour=59,ymd=2022071801_50,50.0
160076.85447588697,2604174.111474511,hour=60,ymd=2022071800_50,50.0
160345.68423792854,2604563.8774769204,hour=61,ymd=2022071723_50,50.0
160734.77630157158,2605006.819084865,hour=62,ymd=2022071722_50,50.0
161256.98312241718,2605482.248166633,hour=63,ymd=2022071721_50,50.0
161666.27123584173,2606059.2069301764,hour=64,ymd=2022071720_50,50.0
161548.95770588092,2606867.080346794,hour=65,ymd=2022071719_50,50.0
161444.96441860817,2607557.2606547186,hour=66,ymd=2022071718_50,50.0
161254.24533656932,2608024.701156915,hour=67,ymd=2022071717_50,50.0
160842.507750682,2608151.0287727425,hour=68,ymd=2022071716_50,50.0
160041.21228023566,2607804.544199557,hour=69,ymd=2022071715_50,50.0
158644.28948908247,2606946.01144136,hour=70,ymd=2022071714_50,50.0
156836.7711341674,2605782.988511185,hour=71,ymd=2022071713_50,50.0
152923.631324924,2605826.0737325912,hour=72,ymd=2022071712_50,50.0
149148.32108621992,2605832.124966231,hour=73,ymd=2022071711_50,50.0
145945.0408857385,2605707.945396072,hour=74,ymd=2022071710_50,50.0
143553.984433643,2605246.0885672374,hour=75,ymd=2022071709_50,50.0
142064.41955798067,2604535.054996173,hour=76,ymd=2022071708_50,50.0
