xp,yp,Hour,ymdh,zp
301263.60048314865,2767355.824947714,hour=0,ymd=2022061312_50,50.0
299279.8507998505,2765707.9074958405,hour=1,ymd=2022061311_50,50.0
297370.2945597687,2764059.775522678,hour=2,ymd=2022061310_50,50.0
295613.67712972994,2761865.3676863303,hour=3,ymd=2022061309_50,50.0
293834.4720610448,2759572.1101381546,hour=4,ymd=2022061308_50,50.0
292573.511791169,2756582.432560987,hour=5,ymd=2022061307_50,50.0
292076.50935824524,2753109.6849557674,hour=6,ymd=2022061306_50,50.0
292588.5815260162,2749194.0640959507,hour=7,ymd=2022061305_50,50.0
294278.98055841523,2745153.369643084,hour=8,ymd=2022061304_50,50.0
297234.22366726893,2741345.771805457,hour=9,ymd=2022061303_50,50.0
301399.7987696131,2737641.8594207605,hour=10,ymd=2022061302_50,50.0
305885.1160409649,2734728.0570367267,hour=11,ymd=2022061301_50,50.0
309900.97280635434,2733193.6206135517,hour=12,ymd=2022061300_50,50.0
313153.571905603,2732688.9525064817,hour=13,ymd=2022061223_50,50.0
315646.7088031893,2733057.819707376,hour=14,ymd=2022061222_50,50.0
317494.2107400422,2734157.805528474,hour=15,ymd=2022061221_50,50.0
318746.7077456762,2735756.2424118416,hour=16,ymd=2022061220_50,50.0
319488.95312268037,2737504.60666876,hour=17,ymd=2022061219_50,50.0
319721.9938551656,2738698.6105413334,hour=18,ymd=2022061218_50,50.0
319575.7100619025,2739373.94415762,hour=19,ymd=2022061217_50,50.0
319196.6913385338,2739355.342510377,hour=20,ymd=2022061216_50,50.0
318749.6708415843,2738299.2017631577,hour=21,ymd=2022061215_50,50.0
318482.6274545512,2736464.4789858507,hour=22,ymd=2022061214_50,50.0
318528.50886673393,2733218.5566498833,hour=23,ymd=2022061213_50,50.0
317041.58587970125,2737767.156379481,hour=24,ymd=2022061212_50,50.0
315206.1824040218,2741236.504882087,hour=25,ymd=2022061211_50,50.0
313254.19233488577,2743916.902114478,hour=26,ymd=2022061210_50,50.0
311516.71550499933,2745325.226221335,hour=27,ymd=2022061209_50,50.0
310153.12347250717,2745485.576796242,hour=28,ymd=2022061208_50,50.0
309257.65859375434,2744667.6694974387,hour=29,ymd=2022061207_50,50.0
309087.52908231324,2743275.605309137,hour=30,ymd=2022061206_50,50.0
309856.6881616563,2741466.363443264,hour=31,ymd=2022061205_50,50.0
311577.9906661213,2739409.6270847926,hour=32,ymd=2022061204_50,50.0
