xp,yp,Hour,ymdh,zp
301263.60048314865,2767355.824947714,hour=0,ymd=2022052812_50,50.0
296782.1613916152,2763792.0881162127,hour=1,ymd=2022052811_50,50.0
293165.8651271754,2760206.78287582,hour=2,ymd=2022052810_50,50.0
290939.3509291106,2755956.2098313114,hour=3,ymd=2022052809_50,50.0
290511.0432646613,2750948.9087790092,hour=4,ymd=2022052808_50,50.0
291834.0468869175,2744878.572235062,hour=5,ymd=2022052807_50,50.0
294508.6034969504,2738324.202180772,hour=6,ymd=2022052806_50,50.0
298520.1145971383,2731693.9330737432,hour=7,ymd=2022052805_50,50.0
303479.20275149896,2725278.111599176,hour=8,ymd=2022052804_50,50.0
309239.4255970682,2719125.596268161,hour=9,ymd=2022052803_50,50.0
316172.75546653225,2714399.802134066,hour=10,ymd=2022052802_50,50.0
323919.30978832796,2711180.7164276233,hour=11,ymd=2022052801_50,50.0
332384.19105820014,2709405.3249620935,hour=12,ymd=2022052800_50,50.0
341852.69614259555,2709294.761904135,hour=13,ymd=2022052723_50,50.0
352214.4393538053,2711059.1553658987,hour=14,ymd=2022052722_50,50.0
363010.31824741914,2713985.8432114194,hour=15,ymd=2022052721_50,50.0
374942.413805228,2717624.893958486,hour=16,ymd=2022052720_50,50.0
385883.43013797357,2724146.1192576657,hour=17,ymd=2022052719_50,50.0
396054.0078244026,2732158.0973351966,hour=18,ymd=2022052718_50,50.0
407204.11455650284,2739353.751660533,hour=19,ymd=2022052717_50,50.0
416943.19278420164,2746661.6564918826,hour=20,ymd=2022052716_50,50.0
426080.982754838,2754397.20703534,hour=21,ymd=2022052715_50,50.0
435860.0531829114,2761780.2277040104,hour=22,ymd=2022052714_50,50.0
444603.4162883873,2768383.458724282,hour=23,ymd=2022052713_50,50.0
445079.6991731639,2768441.570994574,hour=24,ymd=2022052712_50,50.0
447069.91989348485,2768385.5968618994,hour=25,ymd=2022052711_50,50.0
451256.49895499303,2768854.284561152,hour=26,ymd=2022052710_50,50.0
457742.29441630497,2769607.7695846525,hour=27,ymd=2022052709_50,50.0
466211.30680730595,2769545.174648219,hour=28,ymd=2022052708_50,50.0
476222.65405305877,2768588.6918520154,hour=29,ymd=2022052707_50,50.0
487092.0435698296,2767643.221782134,hour=30,ymd=2022052706_50,50.0
498500.61886557593,2766811.6224087337,hour=31,ymd=2022052705_50,50.0
510855.4020390476,2765305.7002750942,hour=32,ymd=2022052704_50,50.0
523956.18080255046,2762844.7375208596,hour=33,ymd=2022052703_50,50.0
537005.3062483037,2761136.588687272,hour=34,ymd=2022052702_50,50.0
549900.948397931,2760434.29370059,hour=35,ymd=2022052701_50,50.0
562212.8371483947,2759347.018154471,hour=36,ymd=2022052700_50,50.0
573623.8886507417,2758934.851053795,hour=37,ymd=2022052623_50,50.0
584346.2642309631,2760383.696904497,hour=38,ymd=2022052622_50,50.0
594077.9519004489,2763150.778446095,hour=39,ymd=2022052621_50,50.0
603286.6622944439,2767297.945020931,hour=40,ymd=2022052620_50,50.0
612388.3758248652,2772840.3781134803,hour=41,ymd=2022052619_50,50.0
621709.6785616542,2780610.579249652,hour=42,ymd=2022052618_50,50.0
631924.9755631352,2789533.849112751,hour=43,ymd=2022052617_50,50.0
641789.3502860034,2798086.096577676,hour=44,ymd=2022052616_50,50.0
650262.0971468056,2806345.9125095922,hour=45,ymd=2022052615_50,50.0
658404.758843329,2814463.930276992,hour=46,ymd=2022052614_50,50.0
666101.5952706302,2823213.0579144973,hour=47,ymd=2022052613_50,50.0
674902.1096643175,2828569.5537313838,hour=48,ymd=2022052612_50,50.0
684928.6720027889,2834356.4956721384,hour=49,ymd=2022052611_50,50.0
696505.1065658892,2840308.7785537858,hour=50,ymd=2022052610_50,50.0
708974.6052111352,2845365.858270796,hour=51,ymd=2022052609_50,50.0
721878.6657614673,2849507.9946511704,hour=52,ymd=2022052608_50,50.0
734065.1055568422,2853438.00586039,hour=53,ymd=2022052607_50,50.0
745529.8320265973,2856547.6243824232,hour=54,ymd=2022052606_50,50.0
756539.2531647647,2859198.7606942374,hour=55,ymd=2022052605_50,50.0
767378.6756482685,2861663.813568296,hour=56,ymd=2022052604_50,50.0
777210.7243296768,2864164.320766354,hour=57,ymd=2022052603_50,50.0
786158.6907065775,2867374.445343854,hour=58,ymd=2022052602_50,50.0
794866.3237690594,2869886.9712404404,hour=59,ymd=2022052601_50,50.0
803061.7798452642,2872060.6403237823,hour=60,ymd=2022052600_50,50.0
810531.6797886755,2874253.1172054056,hour=61,ymd=2022052523_50,50.0
816568.6440267827,2876616.7617457937,hour=62,ymd=2022052522_50,50.0
819380.4125677313,2878020.10591395,hour=63,ymd=2022052521_50,50.0
820459.7255396735,2878860.2985167857,hour=64,ymd=2022052520_50,50.0
821855.6205221902,2879446.609729415,hour=65,ymd=2022052519_50,50.0
822842.5391517471,2880648.709216563,hour=66,ymd=2022052518_50,50.0
824433.3420183327,2882315.328213526,hour=67,ymd=2022052517_50,50.0
827132.3421769555,2884924.147232337,hour=68,ymd=2022052516_50,50.0
829879.1278860386,2888676.9510781,hour=69,ymd=2022052515_50,50.0
833796.1580820571,2894356.9391349982,hour=70,ymd=2022052514_50,50.0
837611.0072362091,2900362.443522049,hour=71,ymd=2022052513_50,50.0
841541.4106275853,2903813.486588573,hour=72,ymd=2022052512_50,50.0
848062.9493216391,2908252.698631307,hour=73,ymd=2022052511_50,50.0
855263.2682377513,2913051.5034619477,hour=74,ymd=2022052510_50,50.0
860054.1956087615,2915310.699364638,hour=75,ymd=2022052509_50,50.0
863430.4637131061,2915840.343075117,hour=76,ymd=2022052508_50,50.0
865801.5699886497,2915834.1821915363,hour=77,ymd=2022052507_50,50.0
867862.617255241,2915639.4524825164,hour=78,ymd=2022052506_50,50.0
869750.6718722883,2915562.1565918424,hour=79,ymd=2022052505_50,50.0
872170.7731965709,2915628.2836274835,hour=80,ymd=2022052504_50,50.0
874754.4807627838,2916403.233069069,hour=81,ymd=2022052503_50,50.0
878233.9475366365,2918978.1535355444,hour=82,ymd=2022052502_50,50.0
882114.0640654605,2922679.867621049,hour=83,ymd=2022052501_50,50.0
886071.7355828624,2926171.569796286,hour=84,ymd=2022052500_50,50.0
889534.9827089574,2928392.885607272,hour=85,ymd=2022052423_50,50.0
891960.7256921049,2930509.7079459536,hour=86,ymd=2022052422_50,50.0
893409.2407054271,2933117.913452524,hour=87,ymd=2022052421_50,50.0
894167.5581557866,2936940.0013651433,hour=88,ymd=2022052420_50,50.0
894869.0742028415,2941743.735435951,hour=89,ymd=2022052419_50,50.0
896942.4641899228,2947511.564697671,hour=90,ymd=2022052418_50,50.0
