xp,yp,Hour,ymdh,zp
194748.26175527967,2596184.954715116,hour=0,ymd=2022060312_50,50.0
190934.4159664134,2596831.499530335,hour=1,ymd=2022060311_50,50.0
187437.61380982347,2596561.1076610787,hour=2,ymd=2022060310_50,50.0
185133.4621338988,2595901.814776466,hour=3,ymd=2022060309_50,50.0
184056.76019419677,2595096.80238101,hour=4,ymd=2022060308_50,50.0
183714.84669917024,2594158.215063543,hour=5,ymd=2022060307_50,50.0
184557.66043847188,2593715.2015826413,hour=6,ymd=2022060306_50,50.0
186007.391031424,2593275.5287004663,hour=7,ymd=2022060305_50,50.0
186615.79715762514,2592462.5040775193,hour=8,ymd=2022060304_50,50.0
187449.02846973616,2591532.98053887,hour=9,ymd=2022060303_50,50.0
188440.70834662992,2590535.702614601,hour=10,ymd=2022060302_50,50.0
189245.95081534464,2589492.329554924,hour=11,ymd=2022060301_50,50.0
189986.60235490877,2588484.615113803,hour=12,ymd=2022060300_50,50.0
190271.06688416604,2587823.6527922833,hour=13,ymd=2022060223_50,50.0
189573.9202439696,2587607.8336120853,hour=14,ymd=2022060222_50,50.0
189006.8999696434,2587078.937931479,hour=15,ymd=2022060221_50,50.0
188858.22539281048,2586848.63336901,hour=16,ymd=2022060220_50,50.0
188688.79483837582,2586716.333401136,hour=17,ymd=2022060219_50,50.0
188366.8704339484,2586760.2405710034,hour=18,ymd=2022060218_50,50.0
187754.58303239144,2587109.5714325346,hour=19,ymd=2022060217_50,50.0
186623.5364077533,2587972.868749406,hour=20,ymd=2022060216_50,50.0
183651.35827235825,2588625.1204941086,hour=21,ymd=2022060215_50,50.0
180889.4561773757,2587334.7319232225,hour=22,ymd=2022060214_50,50.0
179879.73932399548,2585459.3845335245,hour=23,ymd=2022060213_50,50.0
177289.5748586873,2586303.741841525,hour=24,ymd=2022060212_50,50.0
174941.6272942493,2587750.580876682,hour=25,ymd=2022060211_50,50.0
172028.37946215965,2588809.2681878395,hour=26,ymd=2022060210_50,50.0
169623.24898304738,2589449.565129379,hour=27,ymd=2022060209_50,50.0
167896.56198144652,2589705.7503317613,hour=28,ymd=2022060208_50,50.0
167228.45800273813,2589437.5286282916,hour=29,ymd=2022060207_50,50.0
166929.27610934473,2589029.1909560133,hour=30,ymd=2022060206_50,50.0
166901.86939636938,2588481.6677178014,hour=31,ymd=2022060205_50,50.0
167069.08162216604,2587830.712796012,hour=32,ymd=2022060204_50,50.0
167985.72626595706,2587832.5175047386,hour=33,ymd=2022060203_50,50.0
169222.60326613992,2587473.389024744,hour=34,ymd=2022060202_50,50.0
170479.66072191804,2586885.599036077,hour=35,ymd=2022060201_50,50.0
171235.82983067393,2585901.1769518685,hour=36,ymd=2022060200_50,50.0
171414.80973915936,2584806.9227158027,hour=37,ymd=2022060123_50,50.0
170979.08652340242,2584113.3938499885,hour=38,ymd=2022060122_50,50.0
170499.39521392056,2582466.320795824,hour=39,ymd=2022060121_50,50.0
168961.38351710507,2581824.172090915,hour=40,ymd=2022060120_50,50.0
166522.6114108003,2581602.394969077,hour=41,ymd=2022060119_50,50.0
163497.46056038508,2581032.3192094127,hour=42,ymd=2022060118_50,50.0
160536.88713291654,2580333.996367366,hour=43,ymd=2022060117_50,50.0
158593.91907179722,2579643.2853100905,hour=44,ymd=2022060116_50,50.0
158009.18930703768,2578893.493822784,hour=45,ymd=2022060115_50,50.0
159172.65350704727,2577210.0375971617,hour=46,ymd=2022060114_50,50.0
160231.17109624384,2573995.8131193044,hour=47,ymd=2022060113_50,50.0
158961.22561083542,2574058.3233697033,hour=48,ymd=2022060112_50,50.0
158511.62334286975,2575473.7313870406,hour=49,ymd=2022060111_50,50.0
156638.4151644669,2575837.2278021257,hour=50,ymd=2022060110_50,50.0
154632.93366892816,2575817.618095034,hour=51,ymd=2022060109_50,50.0
152975.9516075346,2575832.4597384934,hour=52,ymd=2022060108_50,50.0
151469.28503067227,2575561.0026064296,hour=53,ymd=2022060107_50,50.0
150538.76310811372,2575284.4945696895,hour=54,ymd=2022060106_50,50.0
150147.72114154877,2574863.253321365,hour=55,ymd=2022060105_50,50.0
150217.85450032906,2574192.083139435,hour=56,ymd=2022060104_50,50.0
150629.2187292035,2573200.2749675666,hour=57,ymd=2022060103_50,50.0
151159.07168433996,2572021.329410274,hour=58,ymd=2022060102_50,50.0
151506.7940294835,2570498.4383138013,hour=59,ymd=2022060101_50,50.0
151414.8780816667,2568931.6335635004,hour=60,ymd=2022060100_50,50.0
150759.98003839183,2567198.3427812275,hour=61,ymd=2022053123_50,50.0
149900.01309936348,2565859.1352683757,hour=62,ymd=2022053122_50,50.0
148645.85135554377,2564042.636346266,hour=63,ymd=2022053121_50,50.0
148222.51737903937,2562638.194208116,hour=64,ymd=2022053120_50,50.0
147568.40569641575,2561331.136755318,hour=65,ymd=2022053119_50,50.0
146187.58708414197,2559126.894491945,hour=66,ymd=2022053118_50,50.0
144008.1553335315,2556279.1489325655,hour=67,ymd=2022053117_50,50.0
141474.61946676433,2554222.6218153653,hour=68,ymd=2022053116_50,50.0
139079.14053927123,2552776.175611925,hour=69,ymd=2022053115_50,50.0
137738.74153320625,2551685.2733481755,hour=70,ymd=2022053114_50,50.0
135788.43438808754,2549066.5378869404,hour=71,ymd=2022053113_50,50.0
133762.97370153427,2544757.192370475,hour=72,ymd=2022053112_50,50.0
132456.76367638021,2542036.3963778173,hour=73,ymd=2022053111_50,50.0
130132.75548422843,2540276.5920103495,hour=74,ymd=2022053110_50,50.0
127100.78940542549,2538652.551321656,hour=75,ymd=2022053109_50,50.0
