xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022062412_50,50.0
214199.53490659912,2670561.477779899,hour=1,ymd=2022062411_50,50.0
214035.55413367544,2670832.4590985887,hour=2,ymd=2022062410_50,50.0
214333.20914717708,2670630.17843299,hour=3,ymd=2022062409_50,50.0
215134.54695763384,2669978.2957956977,hour=4,ymd=2022062408_50,50.0
216354.60731599052,2668764.4827364758,hour=5,ymd=2022062407_50,50.0
217785.94088721593,2666938.3449440077,hour=6,ymd=2022062406_50,50.0
218737.31047574748,2665462.315000497,hour=7,ymd=2022062405_50,50.0
218591.7470552059,2664143.0511273965,hour=8,ymd=2022062404_50,50.0
217974.6449049594,2662826.189322673,hour=9,ymd=2022062403_50,50.0
216802.20541440268,2661868.917347841,hour=10,ymd=2022062402_50,50.0
215155.97330634613,2660348.7823509052,hour=11,ymd=2022062401_50,50.0
212931.88165825178,2659692.680934824,hour=12,ymd=2022062400_50,50.0
210957.64583539535,2659319.113676332,hour=13,ymd=2022062323_50,50.0
209427.6941766808,2659290.948015882,hour=14,ymd=2022062322_50,50.0
208477.64295125697,2659543.496966569,hour=15,ymd=2022062321_50,50.0
207817.11065070648,2659829.3215782666,hour=16,ymd=2022062320_50,50.0
207499.10951265824,2659829.979493026,hour=17,ymd=2022062319_50,50.0
207193.8907875916,2659836.7663506665,hour=18,ymd=2022062318_50,50.0
206976.64022198637,2659881.681828678,hour=19,ymd=2022062317_50,50.0
206977.6899734674,2660413.5017980565,hour=20,ymd=2022062316_50,50.0
206979.48820266352,2661711.3110299422,hour=21,ymd=2022062315_50,50.0
206126.5827789832,2663751.836254814,hour=22,ymd=2022062314_50,50.0
204916.25894713905,2666708.51118415,hour=23,ymd=2022062313_50,50.0
202980.54599329588,2667131.656150048,hour=24,ymd=2022062312_50,50.0
200959.85884948206,2667625.578777877,hour=25,ymd=2022062311_50,50.0
199143.18992985916,2669551.175930289,hour=26,ymd=2022062310_50,50.0
196714.27032908183,2671530.177892731,hour=27,ymd=2022062309_50,50.0
194448.6465164436,2673000.1046694866,hour=28,ymd=2022062308_50,50.0
192969.08799657357,2674184.976285999,hour=29,ymd=2022062307_50,50.0
192029.6502008414,2674883.7642321414,hour=30,ymd=2022062306_50,50.0
191375.7690218309,2674530.361000095,hour=31,ymd=2022062305_50,50.0
190848.86989357267,2673352.2962136013,hour=32,ymd=2022062304_50,50.0
190424.73794979454,2671368.6095830803,hour=33,ymd=2022062303_50,50.0
189296.88375684098,2667359.519889668,hour=34,ymd=2022062302_50,50.0
189580.2451559551,2662889.951612011,hour=35,ymd=2022062301_50,50.0
190627.4232618533,2659195.3104077433,hour=36,ymd=2022062300_50,50.0
191991.42560832613,2655603.1063064192,hour=37,ymd=2022062223_50,50.0
192415.4501488194,2650479.472546615,hour=38,ymd=2022062222_50,50.0
193645.25074538813,2647694.5422145366,hour=39,ymd=2022062221_50,50.0
194979.26413246468,2647438.263858763,hour=40,ymd=2022062220_50,50.0
194982.11270227507,2647246.23419675,hour=41,ymd=2022062219_50,50.0
194978.3678229697,2647433.617058083,hour=42,ymd=2022062218_50,50.0
194976.5456118811,2647817.6788839432,hour=43,ymd=2022062217_50,50.0
194700.4503950853,2647824.2563992324,hour=44,ymd=2022062216_50,50.0
194193.68385939152,2647835.1762126307,hour=45,ymd=2022062215_50,50.0
193820.11336883754,2648789.275380067,hour=46,ymd=2022062214_50,50.0
194338.1367826065,2652075.192743383,hour=47,ymd=2022062213_50,50.0
193184.7645620158,2653977.4964199136,hour=48,ymd=2022062212_50,50.0
191496.9950012466,2655569.63410842,hour=49,ymd=2022062211_50,50.0
188689.7518449625,2657335.777774248,hour=50,ymd=2022062210_50,50.0
186312.20943119135,2659621.348635647,hour=51,ymd=2022062209_50,50.0
184436.79210752007,2661129.3554019365,hour=52,ymd=2022062208_50,50.0
182832.95627139267,2662173.674514703,hour=53,ymd=2022062207_50,50.0
180332.79524825272,2661885.0306243445,hour=54,ymd=2022062206_50,50.0
177892.35882103202,2661053.5346016656,hour=55,ymd=2022062205_50,50.0
176452.42368414756,2659349.405585564,hour=56,ymd=2022062204_50,50.0
176205.69956707992,2655849.323050454,hour=57,ymd=2022062203_50,50.0
177208.11728672814,2650876.0240126993,hour=58,ymd=2022062202_50,50.0
178954.0021330243,2648080.954937599,hour=59,ymd=2022062201_50,50.0
181044.7536452612,2647827.6658570445,hour=60,ymd=2022062200_50,50.0
183085.6827617785,2647822.619835404,hour=61,ymd=2022062123_50,50.0
186046.3389864279,2647811.868951687,hour=62,ymd=2022062122_50,50.0
189190.9633692814,2646727.722452262,hour=63,ymd=2022062121_50,50.0
191745.05586949122,2646049.8777393787,hour=64,ymd=2022062120_50,50.0
193071.13953751457,2646074.555378446,hour=65,ymd=2022062119_50,50.0
193792.47875329983,2646440.649732837,hour=66,ymd=2022062118_50,50.0
194066.9603411196,2647159.8314395933,hour=67,ymd=2022062117_50,50.0
193913.02300793063,2647839.6849896773,hour=68,ymd=2022062116_50,50.0
193402.654778466,2647826.736680973,hour=69,ymd=2022062115_50,50.0
193029.4257092908,2648784.350782908,hour=70,ymd=2022062114_50,50.0
193547.44912305978,2652070.268146224,hour=71,ymd=2022062113_50,50.0
192394.07690246907,2653972.5718227546,hour=72,ymd=2022062112_50,50.0
190099.1053143343,2655597.9882509927,hour=73,ymd=2022062111_50,50.0
187562.39875389394,2657837.907560758,hour=74,ymd=2022062110_50,50.0
185636.82859226075,2660002.3964401255,hour=75,ymd=2022062109_50,50.0
183848.14694925156,2661432.078966416,hour=76,ymd=2022062108_50,50.0
181781.38350336757,2662202.936560541,hour=77,ymd=2022062107_50,50.0
179074.86206329372,2661941.056755047,hour=78,ymd=2022062106_50,50.0
176605.4491811147,2661074.577314641,hour=79,ymd=2022062105_50,50.0
175436.32157493886,2659113.9192218217,hour=80,ymd=2022062104_50,50.0
175185.81078702156,2655500.162313271,hour=81,ymd=2022062103_50,50.0
176639.71513193604,2650795.412462044,hour=82,ymd=2022062102_50,50.0
178563.93280983475,2648036.0980085167,hour=83,ymd=2022062101_50,50.0
180757.54962736127,2647841.1191994078,hour=84,ymd=2022062100_50,50.0
182772.91891377923,2647835.7983891196,hour=85,ymd=2022062023_50,50.0
185626.75811551642,2647821.7994620926,hour=86,ymd=2022062022_50,50.0
188786.60176539552,2646867.047963956,hour=87,ymd=2022062021_50,50.0
191376.98090845477,2646175.389523612,hour=88,ymd=2022062020_50,50.0
192882.84104386103,2646140.4550121888,hour=89,ymd=2022062019_50,50.0
193604.1802596463,2646506.54936658,hour=90,ymd=2022062018_50,50.0
193878.66184746605,2647225.731073336,hour=91,ymd=2022062017_50,50.0
193708.40052092206,2647815.6145519554,hour=92,ymd=2022062016_50,50.0
193203.84845418987,2647841.2094651624,hour=93,ymd=2022062015_50,50.0
192830.2779636359,2648795.3086325987,hour=94,ymd=2022062014_50,50.0
193348.30137740486,2652081.2259959145,hour=95,ymd=2022062013_50,50.0
192194.92915681415,2653983.5296724453,hour=96,ymd=2022062012_50,50.0
189749.37928814106,2655617.1987994253,hour=97,ymd=2022062011_50,50.0
187311.7426456105,2657965.9848057865,hour=98,ymd=2022062010_50,50.0
185510.8023666799,2660085.868623571,hour=99,ymd=2022062009_50,50.0
183722.12072367073,2661515.5511498614,hour=100,ymd=2022062008_50,50.0
181561.90415388942,2662231.2039287104,hour=101,ymd=2022062007_50,50.0
178789.06914163232,2661977.9247167795,hour=102,ymd=2022062006_50,50.0
176350.33920619488,2661068.963789725,hour=103,ymd=2022062005_50,50.0
175183.9742556572,2659104.0755247413,hour=104,ymd=2022062004_50,50.0
174933.0947417956,2655479.249607989,hour=105,ymd=2022062003_50,50.0
176395.71791734817,2650778.6133453934,hour=106,ymd=2022062002_50,50.0
178441.9096645032,2648028.626688452,hour=107,ymd=2022062001_50,50.0
180664.04890397834,2647840.8653196353,hour=108,ymd=2022062000_50,50.0
182678.4035341506,2647832.983970824,hour=109,ymd=2022061923_50,50.0
185487.47258834066,2647816.816256005,hour=110,ymd=2022061922_50,50.0
188639.48666452887,2646909.574961863,hour=111,ymd=2022061921_50,50.0
191256.23806714537,2646207.877036534,hour=112,ymd=2022061920_50,50.0
192816.37539557638,2646154.944729037,hour=113,ymd=2022061919_50,50.0
193537.71461136165,2646521.039083428,hour=114,ymd=2022061918_50,50.0
193812.1961991814,2647240.2207901846,hour=115,ymd=2022061917_50,50.0
193642.93942607465,2647835.640888586,hour=116,ymd=2022061916_50,50.0
193133.81842625505,2647830.957865981,hour=117,ymd=2022061915_50,50.0
192760.352988433,2648786.1385517246,hour=118,ymd=2022061914_50,50.0
193278.37640220197,2652072.0559150404,hour=119,ymd=2022061913_50,50.0
192125.00418161126,2653974.359591571,hour=120,ymd=2022061912_50,50.0
189623.60345979306,2655611.089719539,hour=121,ymd=2022061911_50,50.0
