xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022071012_50,50.0
211971.05202976931,2670742.4456010703,hour=1,ymd=2022071011_50,50.0
210351.95058737267,2671987.540861303,hour=2,ymd=2022071010_50,50.0
209967.10103642513,2673530.502672689,hour=3,ymd=2022071009_50,50.0
209805.39958993104,2675358.726534229,hour=4,ymd=2022071008_50,50.0
209051.4145023575,2677566.5402358584,hour=5,ymd=2022071007_50,50.0
208399.8243088009,2679387.4660924934,hour=6,ymd=2022071006_50,50.0
208015.2223062994,2680632.291702416,hour=7,ymd=2022071005_50,50.0
208211.1914080441,2681295.595206609,hour=8,ymd=2022071004_50,50.0
209019.29995716215,2681484.265821306,hour=9,ymd=2022071003_50,50.0
209986.78526393176,2681126.254160976,hour=10,ymd=2022071002_50,50.0
210133.18043910936,2680411.8288055193,hour=11,ymd=2022071001_50,50.0
210670.0567268677,2679454.990681125,hour=12,ymd=2022071000_50,50.0
211673.32126521543,2678182.217001332,hour=13,ymd=2022070923_50,50.0
213011.5376112409,2677000.0413749944,hour=14,ymd=2022070922_50,50.0
214035.53776567653,2675747.6955112647,hour=15,ymd=2022070921_50,50.0
215774.7397335753,2674782.4202666385,hour=16,ymd=2022070920_50,50.0
217391.23505778462,2674407.3495846204,hour=17,ymd=2022070919_50,50.0
219119.26352621467,2673816.648452472,hour=18,ymd=2022070918_50,50.0
220533.51618917138,2672923.7128775977,hour=19,ymd=2022070917_50,50.0
222158.88139138967,2672211.7268935293,hour=20,ymd=2022070916_50,50.0
224300.3537912205,2672012.5574376136,hour=21,ymd=2022070915_50,50.0
226150.92445511968,2671902.3333392367,hour=22,ymd=2022070914_50,50.0
227726.55601386577,2672035.0264470354,hour=23,ymd=2022070913_50,50.0
230908.55856855065,2671674.389387707,hour=24,ymd=2022070912_50,50.0
233936.0784206599,2671832.133842049,hour=25,ymd=2022070911_50,50.0
236650.54422377647,2671901.9038886,hour=26,ymd=2022070910_50,50.0
238668.3825703919,2672264.0048964536,hour=27,ymd=2022070909_50,50.0
239824.49734742046,2672450.4421564033,hour=28,ymd=2022070908_50,50.0
240330.9677264303,2672601.63026183,hour=29,ymd=2022070907_50,50.0
240381.2901754886,2672702.042195621,hour=30,ymd=2022070906_50,50.0
240145.71639077962,2672721.0598765602,hour=31,ymd=2022070905_50,50.0
239789.0229849726,2672752.286234322,hour=32,ymd=2022070904_50,50.0
239455.29369006158,2672992.771945047,hour=33,ymd=2022070903_50,50.0
239147.10678750873,2673438.8993425025,hour=34,ymd=2022070902_50,50.0
238815.90049395562,2674085.335901688,hour=35,ymd=2022070901_50,50.0
238298.33356244714,2675027.544034972,hour=36,ymd=2022070900_50,50.0
236811.0184801653,2677662.673287674,hour=37,ymd=2022070823_50,50.0
233885.1406798795,2681608.4497262975,hour=38,ymd=2022070822_50,50.0
231433.38303448856,2683918.7217909424,hour=39,ymd=2022070821_50,50.0
230189.02423596606,2683948.1419413667,hour=40,ymd=2022070820_50,50.0
229842.56663394198,2683833.3903566264,hour=41,ymd=2022070819_50,50.0
230128.15526978057,2683832.804973096,hour=42,ymd=2022070818_50,50.0
230887.06876688582,2683256.8602218186,hour=43,ymd=2022070817_50,50.0
231664.1575235514,2682594.669395507,hour=44,ymd=2022070816_50,50.0
232921.3737813024,2681715.697297499,hour=45,ymd=2022070815_50,50.0
234633.62116936725,2680911.519582354,hour=46,ymd=2022070814_50,50.0
