xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022051712_50,50.0
218529.90822495837,2668243.628127381,hour=1,ymd=2022051711_50,50.0
220738.3692302363,2668123.3445413755,hour=2,ymd=2022051710_50,50.0
222412.53951465656,2668677.214586648,hour=3,ymd=2022051709_50,50.0
223628.1191981392,2668921.1357087893,hour=4,ymd=2022051708_50,50.0
224743.35119372178,2669098.1419199584,hour=5,ymd=2022051707_50,50.0
224987.3857554881,2669056.821615084,hour=6,ymd=2022051706_50,50.0
224986.34089752744,2668962.7348749777,hour=7,ymd=2022051705_50,50.0
224978.44955599765,2668832.4803632414,hour=8,ymd=2022051704_50,50.0
224984.381111761,2668832.3628049223,hour=9,ymd=2022051703_50,50.0
224983.1687303045,2668826.4230621075,hour=10,ymd=2022051702_50,50.0
224982.9136734867,2668837.127624792,hour=11,ymd=2022051701_50,50.0
225088.50715979017,2668835.2410130734,hour=12,ymd=2022051700_50,50.0
225524.49277060493,2668833.4150936743,hour=13,ymd=2022051623_50,50.0
226504.32323984444,2668830.636935498,hour=14,ymd=2022051622_50,50.0
228062.99308444947,2668558.117455699,hour=15,ymd=2022051621_50,50.0
230080.63873018711,2667263.8334345897,hour=16,ymd=2022051620_50,50.0
231955.76164476215,2665777.9853662555,hour=17,ymd=2022051619_50,50.0
233615.37035859763,2665028.715695337,hour=18,ymd=2022051618_50,50.0
234504.76946614325,2664987.8096902566,hour=19,ymd=2022051617_50,50.0
235281.81175984084,2665052.5354594,hour=20,ymd=2022051616_50,50.0
236269.83615688622,2665200.2670817086,hour=21,ymd=2022051615_50,50.0
237365.95166545748,2665725.8575905375,hour=22,ymd=2022051614_50,50.0
238652.918704305,2665987.6189585244,hour=23,ymd=2022051613_50,50.0
239349.5166481325,2666232.5294966092,hour=24,ymd=2022051612_50,50.0
239766.0862203726,2666106.694581679,hour=25,ymd=2022051611_50,50.0
239915.43733448084,2665355.329369231,hour=26,ymd=2022051610_50,50.0
239781.83213882442,2664214.0609606346,hour=27,ymd=2022051609_50,50.0
239396.27301506992,2662910.5706267795,hour=28,ymd=2022051608_50,50.0
239059.1517514206,2662366.5687637655,hour=29,ymd=2022051607_50,50.0
238776.65575446855,2661833.8478840766,hour=30,ymd=2022051606_50,50.0
238637.53664780702,2661300.1114905505,hour=31,ymd=2022051605_50,50.0
238701.043168747,2660807.9843382416,hour=32,ymd=2022051604_50,50.0
238987.28725317228,2660405.4000862194,hour=33,ymd=2022051603_50,50.0
239477.24407594014,2660145.6014591707,hour=34,ymd=2022051602_50,50.0
240058.14921626184,2660066.77773996,hour=35,ymd=2022051601_50,50.0
240436.77933805916,2660339.883331309,hour=36,ymd=2022051600_50,50.0
240774.90709209177,2661113.1480988367,hour=37,ymd=2022051523_50,50.0
241035.31776392195,2662414.495360206,hour=38,ymd=2022051522_50,50.0
241306.8323572382,2663729.458802144,hour=39,ymd=2022051521_50,50.0
241501.55337827574,2665160.632924984,hour=40,ymd=2022051520_50,50.0
241264.33260680703,2666047.274495351,hour=41,ymd=2022051519_50,50.0
240710.6394163665,2666252.8311519204,hour=42,ymd=2022051518_50,50.0
240127.14316801695,2666270.822505082,hour=43,ymd=2022051517_50,50.0
239975.31543055145,2666407.851057483,hour=44,ymd=2022051516_50,50.0
239982.7389027622,2666386.6230140533,hour=45,ymd=2022051515_50,50.0
239980.759289581,2665920.7028714474,hour=46,ymd=2022051514_50,50.0
240518.4202065502,2665756.512001669,hour=47,ymd=2022051513_50,50.0
240807.56934897942,2664819.9757506605,hour=48,ymd=2022051512_50,50.0
240926.9969840717,2663710.9792642947,hour=49,ymd=2022051511_50,50.0
240888.0650226531,2662724.0457203407,hour=50,ymd=2022051510_50,50.0
240844.74371786616,2662218.3398142625,hour=51,ymd=2022051509_50,50.0
240714.43654506854,2661544.11350237,hour=52,ymd=2022051508_50,50.0
240546.45201511137,2660735.833384635,hour=53,ymd=2022051507_50,50.0
240410.35805101893,2659845.9896540064,hour=54,ymd=2022051506_50,50.0
240301.62291950235,2659545.9064206183,hour=55,ymd=2022051505_50,50.0
