xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022052812_50,50.0
212796.82665683274,2671494.2090889327,hour=1,ymd=2022052811_50,50.0
210826.2815041462,2673617.427715536,hour=2,ymd=2022052810_50,50.0
209765.4173274072,2675689.0215277635,hour=3,ymd=2022052809_50,50.0
209259.71632328947,2677742.2969925366,hour=4,ymd=2022052808_50,50.0
208490.8832114948,2679192.645734705,hour=5,ymd=2022052807_50,50.0
208016.03347681594,2680052.2515873685,hour=6,ymd=2022052806_50,50.0
207904.4478472894,2680333.974502057,hour=7,ymd=2022052805_50,50.0
208168.97476537284,2680069.8802493215,hour=8,ymd=2022052804_50,50.0
208791.23889548835,2679317.769649893,hour=9,ymd=2022052803_50,50.0
209721.64112402257,2678161.178466946,hour=10,ymd=2022052802_50,50.0
210395.42179538068,2677326.316061288,hour=11,ymd=2022052801_50,50.0
211188.00276516136,2676469.792895362,hour=12,ymd=2022052800_50,50.0
212228.22593091187,2675472.9689944237,hour=13,ymd=2022052723_50,50.0
213198.714351335,2674379.339588981,hour=14,ymd=2022052722_50,50.0
213811.51629714054,2673133.5157028846,hour=15,ymd=2022052721_50,50.0
214504.85230018516,2671795.890257515,hour=16,ymd=2022052720_50,50.0
216588.1024431171,2670201.9653059617,hour=17,ymd=2022052719_50,50.0
218730.15189943035,2667935.301378913,hour=18,ymd=2022052718_50,50.0
220368.7565860631,2665495.5070816055,hour=19,ymd=2022052717_50,50.0
220915.60303052087,2663933.4172156528,hour=20,ymd=2022052716_50,50.0
221510.51927271803,2662831.6728457175,hour=21,ymd=2022052715_50,50.0
221829.96567109544,2662828.338021811,hour=22,ymd=2022052714_50,50.0
222500.75225517098,2663626.6696779504,hour=23,ymd=2022052713_50,50.0
224229.8096828157,2663478.8536988273,hour=24,ymd=2022052712_50,50.0
225828.124301284,2664164.9930204526,hour=25,ymd=2022052711_50,50.0
227233.621308654,2665443.5374389663,hour=26,ymd=2022052710_50,50.0
228658.23612955902,2665997.458816481,hour=27,ymd=2022052709_50,50.0
229732.1164792547,2666163.269784835,hour=28,ymd=2022052708_50,50.0
230479.58325219844,2666182.3095380636,hour=29,ymd=2022052707_50,50.0
230944.52693273817,2666101.8504419113,hour=30,ymd=2022052706_50,50.0
230980.3438492719,2665949.148971617,hour=31,ymd=2022052705_50,50.0
230978.006568354,2665834.098419532,hour=32,ymd=2022052704_50,50.0
230979.88485571687,2665576.765069401,hour=33,ymd=2022052703_50,50.0
230980.84317835644,2665091.935018277,hour=34,ymd=2022052702_50,50.0
231147.39074707628,2664433.915772861,hour=35,ymd=2022052701_50,50.0
231530.71931720377,2663690.445013469,hour=36,ymd=2022052700_50,50.0
232137.73581840695,2662959.3587609883,hour=37,ymd=2022052623_50,50.0
232943.11365811378,2661914.309580678,hour=38,ymd=2022052622_50,50.0
233730.86700482518,2661136.184977198,hour=39,ymd=2022052621_50,50.0
234293.75366457217,2660905.6216070587,hour=40,ymd=2022052620_50,50.0
234776.58998571747,2661050.333460101,hour=41,ymd=2022052619_50,50.0
235279.58650820368,2661534.8015415454,hour=42,ymd=2022052618_50,50.0
235810.61912037843,2662349.9697217876,hour=43,ymd=2022052617_50,50.0
236891.4486826662,2663084.628773934,hour=44,ymd=2022052616_50,50.0
238020.54232391008,2664068.223606336,hour=45,ymd=2022052615_50,50.0
239042.80330585726,2665275.831377494,hour=46,ymd=2022052614_50,50.0
240073.96666453072,2666614.105918153,hour=47,ymd=2022052613_50,50.0
242800.16387329288,2667803.6145738205,hour=48,ymd=2022052612_50,50.0
245393.07806655057,2669007.97925404,hour=49,ymd=2022052611_50,50.0
248189.32479529866,2669550.155492301,hour=50,ymd=2022052610_50,50.0
250222.0883424882,2669837.698623144,hour=51,ymd=2022052609_50,50.0
251417.20354813375,2669817.600578393,hour=52,ymd=2022052608_50,50.0
251819.71796068587,2669594.1370870797,hour=53,ymd=2022052607_50,50.0
251653.91913949736,2669278.7047098456,hour=54,ymd=2022052606_50,50.0
251121.11433393546,2668962.386963132,hour=55,ymd=2022052605_50,50.0
250522.0652460562,2668821.123598909,hour=56,ymd=2022052604_50,50.0
250041.70829343368,2668718.6616154127,hour=57,ymd=2022052603_50,50.0
249529.13048515786,2668526.89915647,hour=58,ymd=2022052602_50,50.0
248934.87724899818,2668214.0134090334,hour=59,ymd=2022052601_50,50.0
248249.01185139586,2667639.546248704,hour=60,ymd=2022052600_50,50.0
247389.26411121656,2666893.0497407317,hour=61,ymd=2022052523_50,50.0
246344.8420661645,2665997.8643814623,hour=62,ymd=2022052522_50,50.0
245958.9641619105,2665247.014874395,hour=63,ymd=2022052521_50,50.0
245873.7348521877,2664809.0628966205,hour=64,ymd=2022052520_50,50.0
245825.78074359373,2664816.413790386,hour=65,ymd=2022052519_50,50.0
245802.7703619659,2665276.5560814254,hour=66,ymd=2022052518_50,50.0
245618.52121717334,2665838.4304983728,hour=67,ymd=2022052517_50,50.0
245074.44519431927,2665841.7376322746,hour=68,ymd=2022052516_50,50.0
244585.37147645085,2665835.724629512,hour=69,ymd=2022052515_50,50.0
244387.02676192104,2666207.564404806,hour=70,ymd=2022052514_50,50.0
244586.1048043537,2667078.0077918377,hour=71,ymd=2022052513_50,50.0
247301.24104380785,2668342.754256403,hour=72,ymd=2022052512_50,50.0
250627.65755056022,2669313.0241154116,hour=73,ymd=2022052511_50,50.0
254077.9466627407,2670223.652735291,hour=74,ymd=2022052510_50,50.0
256714.7009058985,2671576.727404805,hour=75,ymd=2022052509_50,50.0
257976.28855494587,2672516.8903062064,hour=76,ymd=2022052508_50,50.0
257798.17072996675,2672652.586107211,hour=77,ymd=2022052507_50,50.0
256030.91830352126,2672244.7287731934,hour=78,ymd=2022052506_50,50.0
253974.88550675838,2671678.892609926,hour=79,ymd=2022052505_50,50.0
251917.75600842937,2671199.207235977,hour=80,ymd=2022052504_50,50.0
251041.75078160866,2671016.8359367847,hour=81,ymd=2022052503_50,50.0
250082.99604452951,2670900.5297058374,hour=82,ymd=2022052502_50,50.0
249029.68895368083,2670803.838622665,hour=83,ymd=2022052501_50,50.0
248392.48966386347,2670745.4666033275,hour=84,ymd=2022052500_50,50.0
247487.5223616305,2670557.463948082,hour=85,ymd=2022052423_50,50.0
246241.73553651004,2670216.904390704,hour=86,ymd=2022052422_50,50.0
244894.83305541603,2669379.7465454135,hour=87,ymd=2022052421_50,50.0
243611.39439748405,2668205.0265373755,hour=88,ymd=2022052420_50,50.0
242866.51414475395,2666894.709007187,hour=89,ymd=2022052419_50,50.0
242814.65486026547,2665823.832131237,hour=90,ymd=2022052418_50,50.0
242910.5095623172,2665831.5013145506,hour=91,ymd=2022052417_50,50.0
242975.8393162246,2665838.3543836884,hour=92,ymd=2022052416_50,50.0
242979.44231437278,2665832.832405031,hour=93,ymd=2022052415_50,50.0
242981.30656105504,2666184.840980695,hour=94,ymd=2022052414_50,50.0
243180.3846034877,2667055.2843677267,hour=95,ymd=2022052413_50,50.0
245660.43466036246,2668328.3618613346,hour=96,ymd=2022052412_50,50.0
248803.92331648097,2669229.0891143507,hour=97,ymd=2022052411_50,50.0
251818.05711272583,2669787.8391038454,hour=98,ymd=2022052410_50,50.0
254518.3297145687,2670414.245697265,hour=99,ymd=2022052409_50,50.0
255787.74540015907,2671099.1614200133,hour=100,ymd=2022052408_50,50.0
255389.12158207447,2671321.8522061366,hour=101,ymd=2022052407_50,50.0
254536.4605023101,2670899.7975233006,hour=102,ymd=2022052406_50,50.0
253084.37849448473,2670360.247727837,hour=103,ymd=2022052405_50,50.0
251609.97537021936,2669978.4085574965,hour=104,ymd=2022052404_50,50.0
250733.97014339865,2669796.037258304,hour=105,ymd=2022052403_50,50.0
249775.2154063195,2669679.731027357,hour=106,ymd=2022052402_50,50.0
248875.97082011812,2669615.1118668746,hour=107,ymd=2022052401_50,50.0
248263.62007014864,2669560.680383101,hour=108,ymd=2022052400_50,50.0
247358.65276791566,2669372.6777278557,hour=109,ymd=2022052323_50,50.0
246112.8659427952,2669032.1181704774,hour=110,ymd=2022052322_50,50.0
244998.95493949615,2667725.509979645,hour=111,ymd=2022052321_50,50.0
243946.66239286624,2666301.701618055,hour=112,ymd=2022052320_50,50.0
243525.9284023162,2665829.94733263,hour=113,ymd=2022052319_50,50.0
243209.47312633545,2665831.680181736,hour=114,ymd=2022052318_50,50.0
242973.65952058267,2665837.614893833,hour=115,ymd=2022052317_50,50.0
242974.46269300245,2665838.915185442,hour=116,ymd=2022052316_50,50.0
