TWD97_x,TWD97_y,zp
301263.60048314865,2767355.824947714,50.0
301263.60048314865,2767355.824947714,50.0
301264.00995019014,2767356.4436186543,50.0
301264.8288842731,2767357.680960535,50.0
301266.0572853976,2767359.5369733563,50.0
301267.6951535636,2767362.011657118,50.0
301269.74248877104,2767365.10501182,50.0
301272.19929102,2767368.8170374623,50.0
301275.06556031044,2767373.147734045,50.0
301278.3412966424,2767378.0971015682,50.0
301282.0265000158,2767383.665140032,50.0
301286.12117043074,2767389.851849436,50.0
301290.62530788715,2767396.65722978,50.0
301295.53891238506,2767404.081281065,50.0
301300.86198392446,2767412.12400329,50.0
301306.59452250536,2767420.785396456,50.0
301312.73652812775,2767430.065460562,50.0
301319.2880007916,2767439.964195608,50.0
301326.248940497,2767450.481601595,50.0
301333.61934724386,2767461.617678522,50.0
301341.3992210322,2767473.3724263897,50.0
301349.58856186207,2767485.7458451977,50.0
301358.1873697334,2767498.737934946,50.0
301367.19564464624,2767512.348695635,50.0
301376.61338660057,2767526.578127264,50.0
301386.4405955964,2767541.4262298336,50.0
301396.6772716337,2767556.8930033436,50.0
301407.3234147125,2767572.978447794,50.0
301418.3790248328,2767589.6825631848,50.0
301429.8441019946,2767607.005349516,50.0
301441.71864619787,2767624.9468067875,50.0
301454.00265744264,2767643.5069349995,50.0
301466.6961357289,2767662.685734152,50.0
301479.79908105667,2767682.4832042446,50.0
301493.3114934259,2767702.899345278,50.0
301507.23337283666,2767723.9341572514,50.0
301521.5647192889,2767745.5876401654,50.0
301536.30553278263,2767767.8597940197,50.0
301551.45581331785,2767790.7506188145,50.0
301567.01556089456,2767814.2601145497,50.0
301582.98477551277,2767838.388281225,50.0
301599.6963753396,2767863.6179260006,50.0
301616.82576516207,2767889.4783118954,50.0
301634.3729449802,2767915.9694389096,50.0
301652.33791479404,2767943.091307043,50.0
301670.72067460354,2767970.843916296,50.0
301689.5212244087,2767999.2272666683,50.0
301708.73956420954,2768028.24135816,50.0
301728.37569400604,2768057.886190771,50.0
301748.4296137982,2768088.1617645016,50.0
301768.90132358606,2768119.0680793514,50.0
301789.7908233696,2768150.6051353207,50.0
301811.09811314876,2768182.7729324093,50.0
301832.8231929236,2768215.5714706173,50.0
301854.96606269415,2768249.0007499447,50.0
301877.52672246034,2768283.0607703915,50.0
301900.5051722222,2768317.7515319576,50.0
301923.90141197975,2768353.073034643,50.0
301947.71544173296,2768389.025278448,50.0
301971.94726148184,2768425.6082633724,50.0
301996.5968712264,2768462.821989416,50.0
302021.6642709666,2768500.666456579,50.0
302047.1494607025,2768539.1416648617,50.0
302073.05244043405,2768578.2476142636,50.0
302099.3732101613,2768617.984304785,50.0
302126.1117698842,2768658.3517364254,50.0
302153.26811960276,2768699.3499091854,50.0
302180.842259317,2768740.978823065,50.0
302208.8341890269,2768783.2384780636,50.0
302237.2439087325,2768826.128874182,50.0
302266.07141843374,2768869.6500114193,50.0
302295.31671813066,2768913.8018897763,50.0
302324.97980782326,2768958.5845092526,50.0
302355.0606875115,2769003.9978698483,50.0
302385.55935719545,2769050.0419715634,50.0
302416.47581687506,2769096.716814398,50.0
302447.81006655033,2769144.0223983517,50.0
302479.5621062213,2769191.958723425,50.0
302511.7319358879,2769240.5257896176,50.0
302544.3195555502,2769289.7235969296,50.0
302577.3249652081,2769339.552145361,50.0
302610.74816486175,2769390.0114349118,50.0
302644.58915451105,2769441.101465582,50.0
302678.847934156,2769492.8222373715,50.0
302713.52450379665,2769545.1737502804,50.0
302748.61886343296,2769598.1560043087,50.0
302784.13101306494,2769651.7689994564,50.0
302820.0609526926,2769706.0127357235,50.0
302856.4086823159,2769760.88721311,50.0
302893.1742019349,2769816.392431616,50.0
302930.35751154955,2769872.528391241,50.0
302967.9586111599,2769929.2950919857,50.0
303005.9775007659,2769986.6925338497,50.0
303043.1788946086,2770044.6634567967,50.0
303080.7846514278,2770103.2644984713,50.0
303118.7947712236,2770162.4956588736,50.0
303157.20925399597,2770222.3569380036,50.0
303196.0280997449,2770282.848335861,50.0
303235.2513084703,2770343.9698524466,50.0
303274.8788801723,2770405.7214877596,50.0
303314.9108148509,2770468.1032418003,50.0
303355.347112506,2770531.1151145687,50.0
303396.18777313764,2770594.757106065,50.0
303437.43279674585,2770659.0292162886,50.0
303479.0821833306,2770723.93144524,50.0
303521.1359328919,2770789.463792919,50.0
303563.5940454298,2770855.626259326,50.0
303607.35288134153,2770922.521627187,50.0
303651.52453646,2770990.0480834236,50.0
303696.1090107852,2771058.2056280365,50.0
303741.1063043171,2771126.9942610255,50.0
303786.5164170557,2771196.4139823904,50.0
303832.339349001,2771266.4647921314,50.0
303878.57510015304,2771337.1466902485,50.0
303925.2236705118,2771408.4596767416,50.0
303972.28506007727,2771480.403751611,50.0
304019.75926884945,2771552.978914856,50.0
304067.64629682834,2771626.185166477,50.0
304115.94614401396,2771700.0225064745,50.0
304164.6588104063,2771774.490934848,50.0
304213.7842960053,2771849.5904515972,50.0
304263.3226008111,2771925.3210567227,50.0
304313.27372482355,2772001.682750224,50.0
304363.63766804273,2772078.6755321017,50.0
304414.41443046863,2772156.299402355,50.0
304465.60401210125,2772234.554360985,50.0
304517.2064129406,2772313.4404079905,50.0
304569.2216329866,2772392.957543372,50.0
304621.6496722394,2772473.10576713,50.0
304674.49053069885,2772553.8850792637,50.0
304727.74420836504,2772635.2954797735,50.0
304781.41070523794,2772717.3369686594,50.0
304835.49002131756,2772800.0095459213,50.0
304889.9821566039,2772883.3132115593,50.0
304944.88711109693,2772967.2479655733,50.0
305000.2048847967,2773051.8138079634,50.0
305055.93547770317,2773137.0107387295,50.0
305112.07888981636,2773222.8387578717,50.0
305168.63512113626,2773309.29786539,50.0
305225.6041716629,2773396.388061284,50.0
305282.9860413962,2773484.1093455544,50.0
305340.78073033626,2773572.4617182007,50.0
305398.988238483,2773661.445179223,50.0
305457.6085658365,2773751.0597286215,50.0
305516.6417123967,2773841.305366396,50.0
305576.8826934987,2773931.30750358,50.0
305637.5420147472,2774021.934655606,50.0
305698.6196761423,2774113.186822473,50.0
305760.1156776839,2774205.064004182,50.0
305822.03001937206,2774297.5662007323,50.0
305884.36270120676,2774390.693412124,50.0
305947.113723188,2774484.4456383577,50.0
306010.2830853158,2774578.8228794327,50.0
306072.2937659913,2774674.270166992,50.0
306134.71241167124,2774770.345397233,50.0
306197.53902235563,2774867.048570155,50.0
306260.77359804447,2774964.3796857586,50.0
306324.41613873775,2775062.3387440434,50.0
306388.4666444355,2775160.9257450094,50.0
306452.92511513765,2775260.140688657,50.0
306517.79155084427,2775359.9835749855,50.0
306583.0659515553,2775460.4544039955,50.0
306648.74831727083,2775561.553175687,50.0
306714.8386479908,2775663.2798900595,50.0
306781.33694371517,2775765.6345471134,50.0
306848.243204444,2775868.6171468487,50.0
306915.5574301773,2775972.2276892653,50.0
306983.279620915,2776076.466174363,50.0
307051.4097766572,2776181.3326021424,50.0
307119.9478974038,2776286.826972603,50.0
307188.89398315485,2776392.9492857447,50.0
307258.24803391035,2776499.699541568,50.0
307328.0100496703,2776607.0777400723,50.0
307398.1800304347,2776715.083881258,50.0
307468.7579762035,2776823.717965125,50.0
307539.7438869768,2776932.9799916735,50.0
307611.62967988785,2777041.1842998257,50.0
307683.9262487584,2777150.00691831,50.0
307756.6335935884,2777259.447847127,50.0
307829.75171437796,2777369.507086276,50.0
307903.280611127,2777480.1846357575,50.0
307977.2202838355,2777591.480495571,50.0
308051.5707325035,2777703.394665717,50.0
308126.331957131,2777815.9271461954,50.0
308201.50395771797,2777929.077937006,50.0
308277.08673426445,2778042.847038149,50.0
308353.0802867704,2778157.234449624,50.0
308429.4846152359,2778272.2401714316,50.0
308506.29971966083,2778387.8642035713,50.0
308583.5256000453,2778504.1065460434,50.0
308661.1622563892,2778620.967198848,50.0
308739.20968869264,2778738.4461619845,50.0
308817.66789695557,2778856.5434354534,50.0
308896.536881178,2778975.2590192547,50.0
308975.8166413599,2779094.5929133883,50.0
309055.5071775013,2779214.545117854,50.0
309134.41094675596,2779336.248772978,50.0
309213.7193507248,2779458.57654941,50.0
309293.4323894077,2779581.5284471503,50.0
309373.5500628048,2779705.104466199,50.0
309454.07237091596,2779829.304606556,50.0
309534.9993137413,2779954.1288682213,50.0
309617.00267574127,2780078.2826826563,50.0
309699.41401466663,2780203.05417776,50.0
309782.23333051737,2780328.443353533,50.0
309865.4606232935,2780454.4502099743,50.0
309949.09589299496,2780581.0747470846,50.0
310033.1391396218,2780708.316964864,50.0
310117.59036317404,2780836.176863312,50.0
310202.44956365164,2780964.6544424286,50.0
310287.7167410546,2781093.7497022143,50.0
310373.39189538296,2781223.4626426687,50.0
310459.4750266367,2781353.793263792,50.0
310545.96613481577,2781484.741565584,50.0
310632.86521992023,2781616.307548045,50.0
310720.1722819501,2781748.491211175,50.0
310807.8873209053,2781881.2925549736,50.0
310896.01033678587,2782014.711579441,50.0
310984.5413295918,2782148.7482845774,50.0
311073.48029932316,2782283.4026703825,50.0
311162.82724597986,2782418.6747368565,50.0
