xp,yp,Hour,ymdh,zp
194748.26175527967,2596184.954715116,hour=0,ymd=2022071912_50,50.0
192411.14575581945,2595530.3167450856,hour=1,ymd=2022071911_50,50.0
189433.4084929744,2595032.7618898693,hour=2,ymd=2022071910_50,50.0
186523.57222474314,2594590.335274037,hour=3,ymd=2022071909_50,50.0
184262.21797049738,2594387.9223234095,hour=4,ymd=2022071908_50,50.0
182511.5812094877,2594222.6587321684,hour=5,ymd=2022071907_50,50.0
181226.7596958945,2593923.8282985687,hour=6,ymd=2022071906_50,50.0
180652.22549777426,2593720.9350184426,hour=7,ymd=2022071905_50,50.0
180723.12680118665,2593506.573309608,hour=8,ymd=2022071904_50,50.0
181200.6749304472,2593315.877888955,hour=9,ymd=2022071903_50,50.0
182013.1706264703,2593169.4024882913,hour=10,ymd=2022071902_50,50.0
183158.84689164296,2593046.556189622,hour=11,ymd=2022071901_50,50.0
185302.1583346738,2592621.000892858,hour=12,ymd=2022071900_50,50.0
187652.94780251518,2591570.0372833414,hour=13,ymd=2022071823_50,50.0
189241.15373398125,2589848.6024215845,hour=14,ymd=2022071822_50,50.0
189524.5277497074,2587738.2595558492,hour=15,ymd=2022071821_50,50.0
188900.9875966026,2586493.9819640173,hour=16,ymd=2022071820_50,50.0
188584.17803780868,2585326.299637581,hour=17,ymd=2022071819_50,50.0
187902.35710260033,2584565.9435181348,hour=18,ymd=2022071818_50,50.0
186994.00744762778,2584082.191338393,hour=19,ymd=2022071817_50,50.0
185790.9471368505,2583971.215446759,hour=20,ymd=2022071816_50,50.0
183405.24592158332,2584814.97353049,hour=21,ymd=2022071815_50,50.0
180360.7308364524,2585311.2691584826,hour=22,ymd=2022071814_50,50.0
177526.15438050166,2585866.4338190705,hour=23,ymd=2022071813_50,50.0
174279.3742014034,2586073.5446545836,hour=24,ymd=2022071812_50,50.0
172399.2700056447,2586169.3240389097,hour=25,ymd=2022071811_50,50.0
170816.04674127832,2586505.17043384,hour=26,ymd=2022071810_50,50.0
169757.8636541678,2586920.2591830697,hour=27,ymd=2022071809_50,50.0
168468.98924273386,2587384.311945757,hour=28,ymd=2022071808_50,50.0
