xp,yp,Hour,ymdh,zp
179195.47552038115,2507359.697338924,hour=0,ymd=2022052812_50,50.0
183045.57623345536,2506096.4730399456,hour=1,ymd=2022052811_50,50.0
186416.68928874415,2504656.274777135,hour=2,ymd=2022052810_50,50.0
189080.8187449066,2503827.1832139175,hour=3,ymd=2022052809_50,50.0
191035.3193825571,2503801.9140317887,hour=4,ymd=2022052808_50,50.0
191992.46726761517,2503564.981176333,hour=5,ymd=2022052807_50,50.0
191985.35600772817,2502990.234590057,hour=6,ymd=2022052806_50,50.0
191980.7022102507,2502509.5565468646,hour=7,ymd=2022052805_50,50.0
191979.68466271218,2502225.900853059,hour=8,ymd=2022052804_50,50.0
191789.21348558497,2502097.6317454264,hour=9,ymd=2022052803_50,50.0
191335.35114461315,2501984.2433660612,hour=10,ymd=2022052802_50,50.0
190697.57020869982,2501878.7678350178,hour=11,ymd=2022052801_50,50.0
189962.42524066698,2501767.7041161475,hour=12,ymd=2022052800_50,50.0
189211.44500100744,2501635.5862480258,hour=13,ymd=2022052723_50,50.0
188937.49625721705,2501223.7326207845,hour=14,ymd=2022052722_50,50.0
188977.57331069504,2500836.5990460543,hour=15,ymd=2022052721_50,50.0
188978.85376034342,2500839.1507268483,hour=16,ymd=2022052720_50,50.0
188982.01043788195,2500832.376686518,hour=17,ymd=2022052719_50,50.0
189120.52206271925,2500831.2423247667,hour=18,ymd=2022052718_50,50.0
189525.83789556325,2500840.903162892,hour=19,ymd=2022052717_50,50.0
190194.71438352056,2500838.2754617566,hour=20,ymd=2022052716_50,50.0
191088.74558037557,2500825.4043066287,hour=21,ymd=2022052715_50,50.0
191995.8932317392,2500833.3578813234,hour=22,ymd=2022052714_50,50.0
192656.09221534515,2500829.9967202796,hour=23,ymd=2022052713_50,50.0
195425.33769780482,2501058.5734954076,hour=24,ymd=2022052712_50,50.0
196748.85022395934,2503159.629177113,hour=25,ymd=2022052711_50,50.0
197098.86342337067,2504577.2259145575,hour=26,ymd=2022052710_50,50.0
196580.20901558633,2505019.4077724935,hour=27,ymd=2022052709_50,50.0
195549.84256116385,2504671.8186152326,hour=28,ymd=2022052708_50,50.0
194973.47435138086,2503791.861151025,hour=29,ymd=2022052707_50,50.0
194744.03704012642,2503116.7451602374,hour=30,ymd=2022052706_50,50.0
194438.0380818517,2502448.2666932945,hour=31,ymd=2022052705_50,50.0
194177.03271063874,2501905.843217761,hour=32,ymd=2022052704_50,50.0
194032.23873629133,2501555.7760656034,hour=33,ymd=2022052703_50,50.0
194024.53642313267,2501411.250621729,hour=34,ymd=2022052702_50,50.0
194124.46857080693,2501432.336229716,hour=35,ymd=2022052701_50,50.0
194263.7697906875,2501537.599892371,hour=36,ymd=2022052700_50,50.0
194381.48388084854,2501650.560878689,hour=37,ymd=2022052623_50,50.0
194435.49290046925,2501711.304350343,hour=38,ymd=2022052622_50,50.0
194402.51746610636,2501676.4813919845,hour=39,ymd=2022052621_50,50.0
194278.11657662402,2501519.3090247097,hour=40,ymd=2022052620_50,50.0
194076.68765359456,2501229.570138726,hour=41,ymd=2022052619_50,50.0
193827.48984011347,2500838.708615988,hour=42,ymd=2022052618_50,50.0
193480.016822352,2500828.7290553073,hour=43,ymd=2022052617_50,50.0
193174.6785129168,2500828.428376972,hour=44,ymd=2022052616_50,50.0
193023.40081968615,2500839.884446397,hour=45,ymd=2022052615_50,50.0
193179.0493360212,2500835.6039107717,hour=46,ymd=2022052614_50,50.0
193839.17220122684,2500833.0803435096,hour=47,ymd=2022052613_50,50.0
195985.34769280572,2503016.065619907,hour=48,ymd=2022052612_50,50.0
196916.65739875977,2505156.049488841,hour=49,ymd=2022052611_50,50.0
197001.88490391467,2506479.3006489263,hour=50,ymd=2022052610_50,50.0
196550.736113951,2506835.842935778,hour=51,ymd=2022052609_50,50.0
195522.24494227805,2506486.7164801434,hour=52,ymd=2022052608_50,50.0
194973.79255986252,2505574.6772526577,hour=53,ymd=2022052607_50,50.0
194801.94205297568,2504643.035528399,hour=54,ymd=2022052606_50,50.0
194465.85292196312,2503925.8800012246,hour=55,ymd=2022052605_50,50.0
194173.5732639529,2503434.828204168,hour=56,ymd=2022052604_50,50.0
194028.77928960547,2503084.7610520106,hour=57,ymd=2022052603_50,50.0
194021.0769764468,2502940.2356081363,hour=58,ymd=2022052602_50,50.0
194121.00912412108,2502961.321216123,hour=59,ymd=2022052601_50,50.0
194260.31034400166,2503066.584878778,hour=60,ymd=2022052600_50,50.0
194378.02443416268,2503179.545865096,hour=61,ymd=2022052523_50,50.0
194432.0334537834,2503240.2893367503,hour=62,ymd=2022052522_50,50.0
194399.0580194205,2503205.4663783917,hour=63,ymd=2022052521_50,50.0
194274.65712993816,2503048.294011117,hour=64,ymd=2022052520_50,50.0
194073.2282069087,2502758.555125133,hour=65,ymd=2022052519_50,50.0
193828.00709461272,2502342.598594227,hour=66,ymd=2022052518_50,50.0
193591.068060039,2501823.3391983295,hour=67,ymd=2022052517_50,50.0
193433.3237928845,2501240.257623517,hour=68,ymd=2022052516_50,50.0
193395.19231998027,2500832.2789495373,hour=69,ymd=2022052515_50,50.0
193550.48421656052,2500829.3964513233,hour=70,ymd=2022052514_50,50.0
194210.13328356008,2500832.086478009,hour=71,ymd=2022052513_50,50.0
196348.2530725346,2502574.1573162125,hour=72,ymd=2022052512_50,50.0
197414.7774592125,2504700.720418808,hour=73,ymd=2022052511_50,50.0
197500.0049643674,2506023.9715788933,hour=74,ymd=2022052510_50,50.0
196981.35055658306,2506466.1534368293,hour=75,ymd=2022052509_50,50.0
195950.98410216058,2506118.5642795684,hour=76,ymd=2022052508_50,50.0
