xp,yp,Hour,ymdh,zp
179195.47552038115,2507359.697338924,hour=0,ymd=2022062212_50,50.0
180077.0262377387,2506803.074315274,hour=1,ymd=2022062211_50,50.0
181316.74928386268,2506414.6739936713,hour=2,ymd=2022062210_50,50.0
182541.60290618,2505874.304385716,hour=3,ymd=2022062209_50,50.0
183859.88075601813,2504973.827676149,hour=4,ymd=2022062208_50,50.0
184960.9916578507,2504048.0261799414,hour=5,ymd=2022062207_50,50.0
185463.68724101633,2503833.7696170863,hour=6,ymd=2022062206_50,50.0
185418.5980455246,2503867.153153127,hour=7,ymd=2022062205_50,50.0
184677.04142090344,2504529.3581341263,hour=8,ymd=2022062204_50,50.0
183217.85404827856,2505796.0709437784,hour=9,ymd=2022062203_50,50.0
181796.9301476743,2506751.593559092,hour=10,ymd=2022062202_50,50.0
180657.85772629493,2508801.763624629,hour=11,ymd=2022062201_50,50.0
179946.3733238626,2510787.6516184416,hour=12,ymd=2022062200_50,50.0
179652.0725441623,2512558.078576049,hour=13,ymd=2022062123_50,50.0
179504.41951017283,2514538.6389712077,hour=14,ymd=2022062122_50,50.0
179186.17462310396,2516478.5712017696,hour=15,ymd=2022062121_50,50.0
179095.75877657547,2518436.6766657513,hour=16,ymd=2022062120_50,50.0
178866.0856615083,2519099.0219565574,hour=17,ymd=2022062119_50,50.0
178754.67312236145,2519358.265315378,hour=18,ymd=2022062118_50,50.0
178815.11733875438,2519447.8237564955,hour=19,ymd=2022062117_50,50.0
179064.9607573898,2519265.9688465204,hour=20,ymd=2022062116_50,50.0
179341.5163286013,2518536.98708429,hour=21,ymd=2022062115_50,50.0
179079.85506430097,2516119.429374477,hour=22,ymd=2022062114_50,50.0
178519.10435170974,2512362.542383602,hour=23,ymd=2022062113_50,50.0
178490.39341423768,2510868.420085242,hour=24,ymd=2022062112_50,50.0
178608.328015661,2509455.09488775,hour=25,ymd=2022062111_50,50.0
179400.790961316,2508337.409864949,hour=26,ymd=2022062110_50,50.0
180091.6567755697,2507047.1480587292,hour=27,ymd=2022062109_50,50.0
181130.543115914,2506284.0998045355,hour=28,ymd=2022062108_50,50.0
181996.81461136058,2505723.341057524,hour=29,ymd=2022062107_50,50.0
182538.26329703644,2505353.701212071,hour=30,ymd=2022062106_50,50.0
182678.6780160965,2505276.7054587416,hour=31,ymd=2022062105_50,50.0
182360.9766775669,2505538.347492274,hour=32,ymd=2022062104_50,50.0
181547.20609474197,2506129.0895923786,hour=33,ymd=2022062103_50,50.0
180327.47258949294,2507114.921577692,hour=34,ymd=2022062102_50,50.0
179341.02065673858,2508368.8540135734,hour=35,ymd=2022062101_50,50.0
178022.10950932294,2509518.19783647,hour=36,ymd=2022062100_50,50.0
177417.2608567217,2511218.7676446848,hour=37,ymd=2022062023_50,50.0
176882.54630772411,2513077.6425422244,hour=38,ymd=2022062022_50,50.0
176625.25250168532,2514811.1219691746,hour=39,ymd=2022062021_50,50.0
176281.06061140556,2516269.790713664,hour=40,ymd=2022062020_50,50.0
176056.59848031137,2517235.1447823904,hour=41,ymd=2022062019_50,50.0
175652.78895363692,2517629.5939616375,hour=42,ymd=2022062018_50,50.0
175090.29044159237,2517346.968089666,hour=43,ymd=2022062017_50,50.0
174406.2841798413,2516290.010277208,hour=44,ymd=2022062016_50,50.0
173975.27072769325,2514713.460704524,hour=45,ymd=2022062015_50,50.0
174019.0650747988,2512669.568689175,hour=46,ymd=2022062014_50,50.0
174899.92534334693,2510654.581306584,hour=47,ymd=2022062013_50,50.0
175666.18262368176,2510170.8071488217,hour=48,ymd=2022062012_50,50.0
176428.4309236269,2509829.556363143,hour=49,ymd=2022062011_50,50.0
177260.36033128868,2509432.87301353,hour=50,ymd=2022062010_50,50.0
177977.4372654922,2508335.066787217,hour=51,ymd=2022062009_50,50.0
178568.50995165776,2507316.1530362703,hour=52,ymd=2022062008_50,50.0
179171.8311556784,2506799.6050279383,hour=53,ymd=2022062007_50,50.0
179763.48297346212,2506777.657011578,hour=54,ymd=2022062006_50,50.0
180026.55200433746,2506799.573261544,hour=55,ymd=2022062005_50,50.0
179929.8775339319,2506831.7540398096,hour=56,ymd=2022062004_50,50.0
179586.35033579604,2506989.3253509183,hour=57,ymd=2022062003_50,50.0
178967.73703502552,2507475.084641077,hour=58,ymd=2022062002_50,50.0
178024.24010785358,2508295.827427753,hour=59,ymd=2022062001_50,50.0
176681.72805467682,2509154.727946459,hour=60,ymd=2022062000_50,50.0
174755.76178291874,2508895.4540715874,hour=61,ymd=2022061923_50,50.0
172359.2250335856,2508221.656681706,hour=62,ymd=2022061922_50,50.0
169978.819425319,2507728.450266879,hour=63,ymd=2022061921_50,50.0
167963.54562470378,2507709.45950014,hour=64,ymd=2022061920_50,50.0
167955.67620047988,2508429.978687963,hour=65,ymd=2022061919_50,50.0
167969.93715442778,2509019.967591858,hour=66,ymd=2022061918_50,50.0
