TWD97_x,TWD97_y,zp
194748.26175527967,2596184.954715116,50.0
194748.26175527967,2596184.954715116,50.0
194748.1582290078,2596184.9823059253,50.0
194747.95117646403,2596185.037487544,50.0
194747.6405976484,2596185.1202599723,50.0
194747.22649256088,2596185.23062321,50.0
194746.70886120148,2596185.368577257,50.0
194746.0877035702,2596185.534122113,50.0
194745.36301966704,2596185.727257779,50.0
194744.534809492,2596185.947984254,50.0
194743.6030730451,2596186.1963015385,50.0
194742.5678103263,2596186.4722096324,50.0
194741.4290213356,2596186.7757085357,50.0
194740.18670607306,2596187.1067982484,50.0
194738.84086453862,2596187.4654787704,50.0
194737.3914967323,2596187.851750102,50.0
194735.8386026541,2596188.2656122427,50.0
194734.18218230404,2596188.707065193,50.0
194732.42223568208,2596189.1761089526,50.0
194730.55876278825,2596189.6727435216,50.0
194728.59176362253,2596190.1969689,50.0
194726.52123818494,2596190.748785088,50.0
194724.34718647547,2596191.328192085,50.0
194722.06960849412,2596191.9351898916,50.0
194719.68850424088,2596192.5697785076,50.0
194717.20387371577,2596193.231957933,50.0
194714.61571691878,2596193.9217281677,50.0
194711.9240338499,2596194.639089212,50.0
194709.12882450916,2596195.3840410654,50.0
194706.23008889653,2596196.1565837283,50.0
194703.22782701202,2596196.9567172006,50.0
194700.12203885562,2596197.7844414823,50.0
194696.91272442735,2596198.6397565734,50.0
194693.5998837272,2596199.522662474,50.0
194690.18351675518,2596200.4331591837,50.0
194686.66362351127,2596201.371246703,50.0
194683.04020399548,2596202.3369250316,50.0
194679.3132582078,2596203.3301941697,50.0
194675.48278614826,2596204.351054117,50.0
194671.54878781684,2596205.399504874,50.0
194667.51126321353,2596206.47554644,50.0
194663.37021233834,2596207.5791788157,50.0
194659.12563519127,2596208.7104020007,50.0
194654.77753177233,2596209.869215995,50.0
194650.3259020815,2596211.055620799,50.0
194645.7707461188,2596212.269616412,50.0
194641.1120638842,2596213.5112028345,50.0
194636.34985537775,2596214.7803800665,50.0
194631.4841205994,2596216.077148108,50.0
194626.51485954918,2596217.4015069585,50.0
194621.44207222707,2596218.7534566186,50.0
194616.2657586331,2596220.132997088,50.0
194610.98591876723,2596221.540128367,50.0
194605.60255262948,2596222.9748504553,50.0
194600.11566021986,2596224.437163353,50.0
194594.52524153836,2596225.92706706,50.0
194588.83129658498,2596227.4445615765,50.0
194583.03382535971,2596228.9896469023,50.0
194577.13282786257,2596230.5623230375,50.0
194571.12830409355,2596232.162589982,50.0
194565.02025405265,2596233.790447736,50.0
194558.80867773987,2596235.4458962996,50.0
194552.4935751552,2596237.1289356723,50.0
194546.07494629867,2596238.8395658545,50.0
194539.55279117025,2596240.577786846,50.0
194532.92710976995,2596242.343598647,50.0
194526.19790209777,2596244.1370012574,50.0
194519.36516815372,2596245.957994677,50.0
194512.42890793778,2596247.8065789063,50.0
194505.38912144996,2596249.682753945,50.0
194498.24580869026,2596251.5865197927,50.0
194490.99896965869,2596253.51787645,50.0
194483.64860435523,2596255.4768239167,50.0
194476.1947127799,2596257.4633621927,50.0
194468.63729493268,2596259.477491278,50.0
194460.97635081358,2596261.519211173,50.0
194453.2118804226,2596263.5885218773,50.0
194445.34388375975,2596265.685423391,50.0
194437.37236082501,2596267.809915714,50.0
194429.2973116184,2596269.9619988464,50.0
194421.1187361399,2596272.141672788,50.0
194412.83663438953,2596274.3489375394,50.0
194404.45100636728,2596276.5837931,50.0
194395.96185207315,2596278.84623947,50.0
194387.36917150713,2596281.1362766493,50.0
194378.67296466924,2596283.453904638,50.0
194369.87323155947,2596285.799123436,50.0
194360.96997217782,2596288.1719330437,50.0
194351.96318652428,2596290.5723334607,50.0
194342.85287459887,2596293.000324687,50.0
194333.63903640158,2596295.4559067227,50.0
194324.3216719324,2596297.939079568,50.0
194314.90078119136,2596300.4498432223,50.0
194305.37636417843,2596302.988197686,50.0
194295.74842089362,2596305.5541429594,50.0
194286.01695133693,2596308.147679042,50.0
194276.18195550836,2596310.768805934,50.0
194266.24343340792,2596313.4175236356,50.0
194256.2013850356,2596316.0938321464,50.0
194246.05581039138,2596318.7977314666,50.0
194235.8067094753,2596321.529221596,50.0
194225.45408228732,2596324.288302535,50.0
194214.99792882748,2596327.0749742836,50.0
194204.43824909575,2596329.8892368414,50.0
194193.77504309214,2596332.7310902085,50.0
194183.00831081666,2596335.600534385,50.0
194172.1380522693,2596338.497569371,50.0
194161.16426745005,2596341.4221951663,50.0
194150.08695635892,2596344.374411771,50.0
194138.90611899592,2596347.354219185,50.0
194127.62175536103,2596350.3616174087,50.0
194116.23386545427,2596353.3966064416,50.0
194104.74244927563,2596356.459186284,50.0
194093.1475068251,2596359.5493569355,50.0
194081.4490381027,2596362.6671183966,50.0
194069.64704310842,2596365.812470667,50.0
194057.74152184225,2596368.985413747,50.0
194045.7324743042,2596372.185947636,50.0
194033.6199004943,2596375.4140723348,50.0
194021.4038004125,2596378.669787843,50.0
194009.0841740588,2596381.95309416,50.0
193996.66102143325,2596385.263991287,50.0
193984.1343425358,2596388.602479223,50.0
193971.5041373665,2596391.9685579687,50.0
193958.7704059253,2596395.3622275237,50.0
193945.9331482122,2596398.783487888,50.0
193932.99236422725,2596402.232339062,50.0
193919.9480539704,2596405.708781045,50.0
193906.8002174417,2596409.2128138375,50.0
193893.5488546411,2596412.7444374394,50.0
193880.19396556861,2596416.3036518507,50.0
193866.73555022426,2596419.8904570714,50.0
193853.17360860802,2596423.5048531014,50.0
193839.5081407199,2596427.146839941,50.0
193825.7391465599,2596430.81641759,50.0
193811.86662612803,2596434.513586048,50.0
193797.89057942427,2596438.2383453157,50.0
193783.81100644864,2596441.9906953927,50.0
193769.62790720112,2596445.770636279,50.0
193755.34128168173,2596449.578167975,50.0
193740.95112989045,2596453.41329048,50.0
193726.4574518273,2596457.2760037947,50.0
193711.86024749227,2596461.1663079187,50.0
193697.15951688535,2596465.084202852,50.0
193682.35526000656,2596469.029688595,50.0
193667.4474768559,2596473.002765147,50.0
193652.43616743333,2596477.0034325086,50.0
193637.3213317389,2596481.0316906795,50.0
