xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022062112_50,50.0
212543.95857189913,2670868.219179619,hour=1,ymd=2022062111_50,50.0
210410.03081892748,2673171.8697301634,hour=2,ymd=2022062110_50,50.0
209553.7709843753,2676206.178053651,hour=3,ymd=2022062109_50,50.0
208721.5413229553,2678709.003629569,hour=4,ymd=2022062108_50,50.0
208174.5353762446,2680601.7272831835,hour=5,ymd=2022062107_50,50.0
207803.58020336964,2681856.0627912134,hour=6,ymd=2022062106_50,50.0
207770.93656709083,2682757.109333068,hour=7,ymd=2022062105_50,50.0
208069.28219141104,2683285.1758282036,hour=8,ymd=2022062104_50,50.0
208671.34044037797,2683387.714276897,hour=9,ymd=2022062103_50,50.0
209561.03398786523,2683027.323757546,hour=10,ymd=2022062102_50,50.0
210501.73392535784,2681816.0831944514,hour=11,ymd=2022062101_50,50.0
211516.8101552654,2679647.187918151,hour=12,ymd=2022062100_50,50.0
212990.0645591099,2676913.17740828,hour=13,ymd=2022062023_50,50.0
213592.75140693077,2674479.852947714,hour=14,ymd=2022062022_50,50.0
215493.6646743644,2672876.4259801526,hour=15,ymd=2022062021_50,50.0
215978.16166599505,2671203.3381956536,hour=16,ymd=2022062020_50,50.0
215982.1459227711,2669894.1277015936,hour=17,ymd=2022062019_50,50.0
215566.8573634647,2668691.237684423,hour=18,ymd=2022062018_50,50.0
213809.92178622112,2668366.9888349716,hour=19,ymd=2022062017_50,50.0
212682.80527861268,2668074.162995018,hour=20,ymd=2022062016_50,50.0
212402.10407254696,2668523.323116921,hour=21,ymd=2022062015_50,50.0
211935.83146290333,2669814.715613,hour=22,ymd=2022062014_50,50.0
210130.18184082807,2672556.6964359656,hour=23,ymd=2022062013_50,50.0
209573.20181375966,2675782.0921618193,hour=24,ymd=2022062012_50,50.0
208008.65533329025,2678433.6513902247,hour=25,ymd=2022062011_50,50.0
206819.525404998,2680886.2568641603,hour=26,ymd=2022062010_50,50.0
205399.507066884,2682737.3078204095,hour=27,ymd=2022062009_50,50.0
204255.64866706068,2684283.8335513324,hour=28,ymd=2022062008_50,50.0
203137.29909040863,2685446.440199718,hour=29,ymd=2022062007_50,50.0
202288.22404944236,2686337.0103901178,hour=30,ymd=2022062006_50,50.0
201753.62281002934,2686764.6355531663,hour=31,ymd=2022062005_50,50.0
201509.31831047768,2686632.951387346,hour=32,ymd=2022062004_50,50.0
201519.9750648522,2685903.4681298137,hour=33,ymd=2022062003_50,50.0
201739.09906870584,2684595.570556402,hour=34,ymd=2022062002_50,50.0
201300.60934146206,2681627.25342834,hour=35,ymd=2022062001_50,50.0
200967.53949175114,2676800.4440349787,hour=36,ymd=2022062000_50,50.0
200978.6207784162,2673409.614734322,hour=37,ymd=2022061923_50,50.0
200990.0920003605,2671822.4298073966,hour=38,ymd=2022061922_50,50.0
201258.3156301369,2671829.0661518984,hour=39,ymd=2022061921_50,50.0
201820.43895615908,2671831.3852293473,hour=40,ymd=2022061920_50,50.0
202604.84861402484,2671834.740083987,hour=41,ymd=2022061919_50,50.0
203591.51306717368,2671930.0808319133,hour=42,ymd=2022061918_50,50.0
205130.36447568508,2672970.597485328,hour=43,ymd=2022061917_50,50.0
207280.08993486586,2674525.2778982148,hour=44,ymd=2022061916_50,50.0
209108.17010896179,2675499.4381013326,hour=45,ymd=2022061915_50,50.0
209861.04773053798,2677534.7633409314,hour=46,ymd=2022061914_50,50.0
208434.47607424008,2680157.864150312,hour=47,ymd=2022061913_50,50.0
205710.15569186854,2681271.451694358,hour=48,ymd=2022061912_50,50.0
203290.70068306374,2682601.0790575705,hour=49,ymd=2022061911_50,50.0
201190.54979745197,2684163.009418074,hour=50,ymd=2022061910_50,50.0
199248.2068344866,2685115.744678363,hour=51,ymd=2022061909_50,50.0
197459.28549978035,2685636.7180141658,hour=52,ymd=2022061908_50,50.0
195937.69358444112,2685005.6745805442,hour=53,ymd=2022061907_50,50.0
194779.92902848023,2683842.388382703,hour=54,ymd=2022061906_50,50.0
194166.28837074238,2681670.5158741027,hour=55,ymd=2022061905_50,50.0
193925.061402426,2678963.999233663,hour=56,ymd=2022061904_50,50.0
194603.4552745548,2676420.870046437,hour=57,ymd=2022061903_50,50.0
195819.19413548234,2673601.4465668797,hour=58,ymd=2022061902_50,50.0
197223.33345122906,2670969.548084885,hour=59,ymd=2022061901_50,50.0
198250.1025865552,2668929.52188386,hour=60,ymd=2022061900_50,50.0
199488.98054926368,2667157.2448533624,hour=61,ymd=2022061823_50,50.0
