xp,yp,Hour,ymdh,zp
301263.60048314865,2767355.824947714,hour=0,ymd=2022050512_50,50.0
310557.5324839049,2776627.650877773,hour=1,ymd=2022050511_50,50.0
319142.0214811855,2785694.9597218027,hour=2,ymd=2022050510_50,50.0
327339.304035812,2792885.8850256195,hour=3,ymd=2022050509_50,50.0
337513.92671045597,2800426.5985522857,hour=4,ymd=2022050508_50,50.0
348295.769688397,2808407.4006575933,hour=5,ymd=2022050507_50,50.0
359244.26131960686,2816417.520924627,hour=6,ymd=2022050506_50,50.0
370347.0702806705,2825025.726276188,hour=7,ymd=2022050505_50,50.0
381701.1559467309,2833839.355060517,hour=8,ymd=2022050504_50,50.0
393351.60993924673,2840936.932976871,hour=9,ymd=2022050503_50,50.0
403749.9513509565,2851222.818641334,hour=10,ymd=2022050502_50,50.0
415865.695610761,2853966.824765873,hour=11,ymd=2022050501_50,50.0
424804.69308966334,2857477.546483499,hour=12,ymd=2022050500_50,50.0
434447.0676248663,2860599.4878165396,hour=13,ymd=2022050423_50,50.0
445428.4148999148,2865110.4545466723,hour=14,ymd=2022050422_50,50.0
455413.0514748388,2869226.4564795466,hour=15,ymd=2022050421_50,50.0
467911.83099541004,2870827.274769948,hour=16,ymd=2022050420_50,50.0
481335.14494153793,2873090.155433723,hour=17,ymd=2022050419_50,50.0
495273.3126353913,2876960.7020104313,hour=18,ymd=2022050418_50,50.0
509685.9729875618,2879842.476815329,hour=19,ymd=2022050417_50,50.0
525659.0829003148,2881850.7379249977,hour=20,ymd=2022050416_50,50.0
541092.6064254337,2883277.220157844,hour=21,ymd=2022050415_50,50.0
556442.561382442,2881938.1249926025,hour=22,ymd=2022050414_50,50.0
570741.1583907895,2877786.42436985,hour=23,ymd=2022050413_50,50.0
586934.4269197278,2878884.7168663004,hour=24,ymd=2022050412_50,50.0
603623.6220709377,2880981.4690906936,hour=25,ymd=2022050411_50,50.0
618575.7856075459,2883978.744820201,hour=26,ymd=2022050410_50,50.0
632660.1162697368,2886232.0895404974,hour=27,ymd=2022050409_50,50.0
645507.5235777192,2885659.84798848,hour=28,ymd=2022050408_50,50.0
653668.9273720675,2884958.3938899534,hour=29,ymd=2022050407_50,50.0
666741.4042644792,2882769.4137137765,hour=30,ymd=2022050406_50,50.0
683681.5090462856,2878797.452229985,hour=31,ymd=2022050405_50,50.0
700419.3333580189,2876066.8766172687,hour=32,ymd=2022050404_50,50.0
714882.6667832427,2873985.601449062,hour=33,ymd=2022050403_50,50.0
728636.2589606338,2871896.6815797826,hour=34,ymd=2022050402_50,50.0
741923.0892325037,2873121.5933552487,hour=35,ymd=2022050401_50,50.0
756698.1454238885,2875388.1641182294,hour=36,ymd=2022050400_50,50.0
772484.4744817608,2875196.7372117983,hour=37,ymd=2022050323_50,50.0
785829.8937126392,2874991.1000657612,hour=38,ymd=2022050322_50,50.0
799140.6100253159,2875367.787446848,hour=39,ymd=2022050321_50,50.0
811748.8447939748,2878123.2473576656,hour=40,ymd=2022050320_50,50.0
820252.232130959,2882175.212535768,hour=41,ymd=2022050319_50,50.0
829618.1605428004,2887684.234212219,hour=42,ymd=2022050318_50,50.0
835248.7881093019,2891920.5811418137,hour=43,ymd=2022050317_50,50.0
841209.5864783967,2894610.9100422105,hour=44,ymd=2022050316_50,50.0
845421.1481545115,2895516.958884227,hour=45,ymd=2022050315_50,50.0
