xp,yp,Hour,ymdh,zp
301263.60048314865,2767355.824947714,hour=0,ymd=2022051212_50,50.0
308286.3214407855,2777818.4875725796,hour=1,ymd=2022051211_50,50.0
314652.3725254082,2788353.172596692,hour=2,ymd=2022051210_50,50.0
320149.91452455457,2799061.997747778,hour=3,ymd=2022051209_50,50.0
324672.20632636483,2809194.8320299378,hour=4,ymd=2022051208_50,50.0
327917.16853342886,2819487.2407651534,hour=5,ymd=2022051207_50,50.0
329806.8762115606,2829695.7140042176,hour=6,ymd=2022051206_50,50.0
330363.2277483263,2839433.4007394304,hour=7,ymd=2022051205_50,50.0
329379.02996854234,2848864.6552184215,hour=8,ymd=2022051204_50,50.0
327327.8440970977,2857024.352176397,hour=9,ymd=2022051203_50,50.0
324850.05629520613,2863998.9315647474,hour=10,ymd=2022051202_50,50.0
321945.8732799937,2868864.0888156136,hour=11,ymd=2022051201_50,50.0
319195.4900658627,2871976.7740692934,hour=12,ymd=2022051200_50,50.0
316549.0837551554,2874594.5651531806,hour=13,ymd=2022051123_50,50.0
313676.56765688705,2877714.724771886,hour=14,ymd=2022051122_50,50.0
309760.92059112835,2882102.5898590675,hour=15,ymd=2022051121_50,50.0
305217.42749505985,2886538.8314444115,hour=16,ymd=2022051120_50,50.0
301668.90269738185,2892303.7181980303,hour=17,ymd=2022051119_50,50.0
298078.9279561092,2899315.765306144,hour=18,ymd=2022051118_50,50.0
294794.26642104733,2906636.7770269355,hour=19,ymd=2022051117_50,50.0
291362.7585464691,2914349.2719308874,hour=20,ymd=2022051116_50,50.0
288289.8854920243,2923039.544969096,hour=21,ymd=2022051115_50,50.0
285595.7532092457,2931427.5455331644,hour=22,ymd=2022051114_50,50.0
282472.1977214639,2938029.3868175885,hour=23,ymd=2022051113_50,50.0
287557.81484120834,2947003.08856894,hour=24,ymd=2022051112_50,50.0
291903.71095233905,2956461.011703505,hour=25,ymd=2022051111_50,50.0
295410.59590086836,2966096.5532919606,hour=26,ymd=2022051110_50,50.0
297964.061568362,2976019.8773501953,hour=27,ymd=2022051109_50,50.0
299716.382767008,2985567.6887702486,hour=28,ymd=2022051108_50,50.0
300780.87374158326,2995109.8232627055,hour=29,ymd=2022051107_50,50.0
301305.3123779123,3005763.036046638,hour=30,ymd=2022051106_50,50.0
301599.60001294716,3017096.771637096,hour=31,ymd=2022051105_50,50.0
301415.4574027269,3028797.785616203,hour=32,ymd=2022051104_50,50.0
300462.3438099421,3041271.6754441997,hour=33,ymd=2022051103_50,50.0
299005.773493456,3053518.706371798,hour=34,ymd=2022051102_50,50.0
296795.88756751484,3065607.709030225,hour=35,ymd=2022051101_50,50.0
294519.2626378632,3077566.5529467603,hour=36,ymd=2022051100_50,50.0
292490.52495010785,3089927.5355253955,hour=37,ymd=2022051023_50,50.0
291309.64979192085,3103015.311674609,hour=38,ymd=2022051022_50,50.0
291216.8638250903,3116671.0143313548,hour=39,ymd=2022051021_50,50.0
291884.40784374165,3130529.9612442395,hour=40,ymd=2022051020_50,50.0
293711.82626706647,3144114.107708766,hour=41,ymd=2022051019_50,50.0
297128.5031766771,3157352.105987682,hour=42,ymd=2022051018_50,50.0
300988.0372001706,3169215.78678657,hour=43,ymd=2022051017_50,50.0
304901.32783855783,3180588.760626002,hour=44,ymd=2022051016_50,50.0
308853.4741444467,3192551.934926792,hour=45,ymd=2022051015_50,50.0
313586.53724511253,3204686.560345306,hour=46,ymd=2022051014_50,50.0
319753.12450465845,3215823.9747757157,hour=47,ymd=2022051013_50,50.0
316791.0695042713,3223590.1237973412,hour=48,ymd=2022051012_50,50.0
314072.21934783,3230982.1572484514,hour=49,ymd=2022051011_50,50.0
311877.8659361853,3238922.7893835744,hour=50,ymd=2022051010_50,50.0
309557.24324707227,3246642.766327246,hour=51,ymd=2022051009_50,50.0
306015.17673619377,3254108.3182115396,hour=52,ymd=2022051008_50,50.0
303153.82769915747,3260529.6818806073,hour=53,ymd=2022051007_50,50.0
301007.55438828754,3266248.8378467103,hour=54,ymd=2022051006_50,50.0
299348.8465334131,3272660.782903998,hour=55,ymd=2022051005_50,50.0
298256.1753714933,3280076.654924526,hour=56,ymd=2022051004_50,50.0
298604.61667244794,3287344.9552640906,hour=57,ymd=2022051003_50,50.0
299205.42417216866,3294455.786530464,hour=58,ymd=2022051002_50,50.0
299898.54346069886,3305270.6398263266,hour=59,ymd=2022051001_50,50.0
300836.0657287259,3316192.4438548377,hour=60,ymd=2022051000_50,50.0
302103.38696340664,3328332.248459219,hour=61,ymd=2022050923_50,50.0
304154.80116977735,3339460.580739855,hour=62,ymd=2022050922_50,50.0
307804.38664766593,3349089.003286331,hour=63,ymd=2022050921_50,50.0
312611.347538272,3357346.357512205,hour=64,ymd=2022050920_50,50.0
318635.4458495025,3365621.055158942,hour=65,ymd=2022050919_50,50.0
326640.76923220797,3373592.3434384456,hour=66,ymd=2022050918_50,50.0
336414.4836874549,3381112.2764454773,hour=67,ymd=2022050917_50,50.0
346745.7048831527,3387924.7075000396,hour=68,ymd=2022050916_50,50.0
357633.0258734171,3394381.73232223,hour=69,ymd=2022050915_50,50.0
368251.4902012889,3401367.472351252,hour=70,ymd=2022050914_50,50.0
