TWD97_x,TWD97_y,zp
214690.85501306076,2669881.8573183604,50.0
214690.85501306076,2669881.8573183604,50.0
214690.88600976337,2669881.855249632,50.0
214690.9480031686,2669881.8511121757,50.0
214691.04099327643,2669881.844905991,50.0
214691.16498008688,2669881.8366310783,50.0
214691.31996359993,2669881.826287437,50.0
214691.5059438156,2669881.813875068,50.0
214691.72292073388,2669881.7993939705,50.0
214691.97089435477,2669881.782844145,50.0
214692.24986467828,2669881.764225591,50.0
214692.5598317044,2669881.743538309,50.0
214692.90079543312,2669881.7207822986,50.0
214693.27275586445,2669881.69595756,50.0
214693.6757129984,2669881.6690640934,50.0
214694.10966683496,2669881.6401018985,50.0
214694.57461737414,2669881.6090709753,50.0
214695.07056461592,2669881.575971324,50.0
214695.5975085603,2669881.5408029445,50.0
214696.15544920732,2669881.5035658367,50.0
214696.74438655694,2669881.4642600007,50.0
214697.36432060917,2669881.4228854366,50.0
214698.015251364,2669881.379442144,50.0
214698.69717882146,2669881.3339301236,50.0
214699.41010298152,2669881.286349375,50.0
214700.1540238442,2669881.236699898,50.0
214700.92894140948,2669881.1849816926,50.0
214701.73485567738,2669881.131194759,50.0
214702.5717666479,2669881.0753390975,50.0
214703.439674321,2669881.0174147077,50.0
214704.33857869674,2669880.9574215896,50.0
214705.26847977508,2669880.8953597434,50.0
214706.22937755604,2669880.831229169,50.0
214707.2212720396,2669880.7650298662,50.0
214708.24416322578,2669880.6967618354,50.0
214709.29805111457,2669880.6264250763,50.0
214710.38293570597,2669880.554019589,50.0
214711.49881699999,2669880.4795453735,50.0
214712.6456949966,2669880.4030024298,50.0
214713.82356969584,2669880.324390758,50.0
214715.0324410977,2669880.2437103577,50.0
214716.27230920215,2669880.1609612294,50.0
214717.54317400922,2669880.076143373,50.0
214718.8450355189,2669879.989256788,50.0
214720.1778937312,2669879.900301475,50.0
214721.5417486461,2669879.809277434,50.0
214722.9366002636,2669879.7161846645,50.0
214724.36244858374,2669879.621023167,50.0
214725.81929360647,2669879.523792941,50.0
214727.30713533182,2669879.424493987,50.0
214728.82597375978,2669879.323126305,50.0
214730.37580889036,2669879.2196898945,50.0
214731.95664072354,2669879.114184756,50.0
214733.56846925933,2669879.006610889,50.0
214735.21129449774,2669878.896968294,50.0
214736.88511643876,2669878.7852569707,50.0
214738.5899350824,2669878.671476919,50.0
214740.32575042863,2669878.5556281395,50.0
214742.09256247748,2669878.4377106316,50.0
214743.89037122895,2669878.3177243955,50.0
214745.71917668302,2669878.1956694312,50.0
214747.5789788397,2669878.0715457387,50.0
214749.469777699,2669877.945353318,50.0
214751.39157326092,2669877.817092169,50.0
214753.34436552544,2669877.686762292,50.0
214755.32815449257,2669877.5543636866,50.0
214757.3429401623,2669877.419896353,50.0
214759.38872253467,2669877.2833602913,50.0
214761.46550160964,2669877.1447555013,50.0
214763.57327738722,2669877.004081983,50.0
214765.7120498674,2669876.8613397367,50.0
214767.8818190502,2669876.716528762,50.0
214770.08258493562,2669876.5696490593,50.0
214772.31434752364,2669876.4207006283,50.0
214774.57710681428,2669876.269683469,50.0
214776.87086280753,2669876.1165975817,50.0
214779.19561550338,2669875.961442966,50.0
214781.55136490185,2669875.804219622,50.0
214783.93811100294,2669875.64492755,50.0
214786.35585380663,2669875.48356675,50.0
214788.80459331293,2669875.3201372214,50.0
214791.28432952185,2669875.1546389647,50.0
214793.79506243338,2669874.98707198,50.0
214796.3367920475,2669874.8174362667,50.0
214798.90951836426,2669874.6457318254,50.0
214801.51324138363,2669874.471958656,50.0
214804.1479611056,2669874.296116758,50.0
214806.81367753018,2669874.118206132,50.0
214809.51039065738,2669873.938226778,50.0
214812.2381004872,2669873.7561786957,50.0
214814.9968070196,2669873.572061885,50.0
214817.78651025463,2669873.3858763464,50.0
214820.60721019228,2669873.1976220794,50.0
214823.45890683253,2669873.007299084,50.0
214826.3416001754,2669872.814907361,50.0
214829.25529022087,2669872.620446909,50.0
214832.19997696896,2669872.4239177294,50.0
214835.17566041966,2669872.2253198214,50.0
214838.18234057297,2669872.024653185,50.0
214841.2200174289,2669871.8219178207,50.0
214844.28869098742,2669871.617113728,50.0
214847.38836124857,2669871.410240907,50.0
214850.51902821232,2669871.201299358,50.0
214853.6806918787,2669870.990289081,50.0
214856.87335224767,2669870.7772100754,50.0
214860.09700931926,2669870.5620623417,50.0
214863.35166309346,2669870.34484588,50.0
214866.63731357027,2669870.1255606897,50.0
214869.9539607497,2669869.9042067714,50.0
214873.30160463174,2669869.680784125,50.0
214876.68024521638,2669869.45529275,50.0
214880.08988250364,2669869.227732647,50.0
214883.5305164935,2669868.998103816,50.0
214887.002147186,2669868.7664062567,50.0
214890.5047745811,2669868.532639969,50.0
214894.0383986788,2669868.2968049534,50.0
214897.6030194791,2669868.0589012094,50.0
214901.19863698204,2669867.818928737,50.0
214904.82525118758,2669867.576887537,50.0
214908.48286209573,2669867.332777608,50.0
214912.1714697065,2669867.0865989514,50.0
214915.89107401986,2669866.8383515663,50.0
214919.64167503585,2669866.588035453,50.0
214923.42327275444,2669866.3356506117,50.0
214927.23586717565,2669866.081197042,50.0
214931.07945829947,2669865.824674744,50.0
214934.9540461259,2669865.566083718,50.0
214938.85963065494,2669865.305423964,50.0
214942.7962118866,2669865.0426954813,50.0
214946.76378982086,2669864.7778982706,50.0
214950.76236445774,2669864.5110323317,50.0
214954.79193579723,2669864.2420976646,50.0
214958.85250383933,2669863.9710942693,50.0
214962.94406858404,2669863.698022146,50.0
214967.06663003136,2669863.422881294,50.0
214971.2201881813,2669863.145671714,50.0
214975.40474303384,2669862.866393406,50.0
214979.620294589,2669862.5850463696,50.0
214983.86684284676,2669862.301630605,50.0
214988.14438780714,2669862.0161461122,50.0
214992.45292947014,2669861.7285928912,50.0
214996.79246783574,2669861.438970942,50.0
215001.16300290395,2669861.1472802646,50.0
215005.56453467478,2669860.853520859,50.0
215009.9970631482,2669860.557692725,50.0
215014.46058832426,2669860.259795863,50.0
215018.95511020292,2669859.959830273,50.0
215023.4806287842,2669859.6577959545,50.0
215028.03714406808,2669859.353692908,50.0
215032.62465605457,2669859.047521133,50.0
215037.24316474368,2669858.73928063,50.0
215041.8926701354,2669858.4289713986,50.0
215046.57317222972,2669858.116593439,50.0
215051.28467102666,2669857.8021467514,50.0
215056.0271665262,2669857.4856313355,50.0
215060.80065872837,2669857.1670471914,50.0
215065.60514763315,2669856.846394319,50.0
215070.44063324053,2669856.5236727186,50.0
215075.30711555053,2669856.19888239,50.0
215080.20459456314,2669855.872023333,50.0
215085.13307027836,2669855.5430955477,50.0
215090.0925426962,2669855.2120990343,50.0
215095.08301181663,2669854.8790337928,50.0
215100.1044776397,2669854.543899823,50.0
215105.15694016535,2669854.206697125,50.0
215110.24039939363,2669853.867425699,50.0
215115.35485532452,2669853.5260855444,50.0
215120.50030795802,2669853.1826766618,50.0
215125.67675729413,2669852.837199051,50.0
215130.88420333285,2669852.489652712,50.0
215136.1226460742,2669852.1400376447,50.0
215141.39208551813,2669851.788353849,50.0
215146.6925216647,2669851.4346013255,50.0
215152.02395451386,2669851.0787800737,50.0
215157.38638406564,2669850.7208900936,50.0
215162.77981032003,2669850.3609313853,50.0
215168.20423327704,2669849.998903949,50.0
215173.65965293665,2669849.634807784,50.0
215179.14606929888,2669849.268642891,50.0
215184.6634823637,2669848.90040927,50.0
215190.21189213116,2669848.5301069207,50.0
215195.79129860122,2669848.157735843,50.0
215201.4017017739,2669847.7832960375,50.0
215207.04310164918,2669847.4067875035,50.0
215212.71549822707,2669847.0282102413,50.0
215218.41889150758,2669846.647564251,50.0
215224.1532814907,2669846.2648495324,50.0
215229.91866817643,2669845.8800660856,50.0
215235.71505156477,2669845.4932139106,50.0
215241.54243165572,2669845.1042930074,50.0
215247.40080844928,2669844.713303376,50.0
215253.29018194546,2669844.3202450164,50.0
215259.21055214424,2669843.9251179285,50.0
215265.16191904564,2669843.5279221125,50.0
215271.14428264965,2669843.1286575682,50.0
215277.15764295627,2669842.727324296,50.0
215283.2019999655,2669842.323922295,50.0
215289.27735367735,2669841.9184515662,50.0
215295.3837040918,2669841.510912109,50.0
215301.52105120887,2669841.101303924,50.0
215307.68939502854,2669840.6896270104,50.0
215313.88873555083,2669840.2758813687,50.0
215320.11907277573,2669839.8600669987,50.0
215326.38040670325,2669839.4421839006,50.0
215332.67273733337,2669839.0222320743,50.0
215338.9960646661,2669838.6002115197,50.0
215345.35038870145,2669838.176122237,50.0
215351.7357094394,2669837.749964226,50.0
215358.15202687998,2669837.321737487,50.0
215364.59934102316,2669836.8914420195,50.0
215371.07765186895,2669836.459077824,50.0
215377.58695941736,2669836.0246449,50.0
215384.12726366837,2669835.588143248,50.0
215390.698564622,2669835.149572868,50.0
215397.30086227824,2669834.7089337595,50.0
215403.9341566371,2669834.266225923,50.0
215410.59844769855,2669833.821449358,50.0
215417.29373546262,2669833.374604065,50.0
215424.0200199293,2669832.9256900437,50.0
215430.7773010986,2669832.4747072943,50.0
215437.5655789705,2669832.0216558166,50.0
215444.38485354502,2669831.5665356107,50.0
215451.23512482215,2669831.1093466766,50.0
215458.1163928019,2669830.6500890143,50.0
215465.02865748425,2669830.188762624,50.0
215471.9719188692,2669829.725367505,50.0
215478.9461769568,2669829.259903658,50.0
215485.95143174697,2669828.792371083,50.0
215492.98768323977,2669828.3227697797,50.0
215500.05493143518,2669827.851099748,50.0
215507.1531763332,2669827.3773609884,50.0
215514.28241793383,2669826.9015535004,50.0
215521.44265623708,2669826.4236772843,50.0
215528.63389124293,2669825.94373234,50.0
215535.8561229514,2669825.4617186673,50.0
215543.10935136248,2669824.9776362665,50.0
215550.39357647617,2669824.4914851375,50.0
215557.70879829247,2669824.0032652803,50.0
215565.05501681138,2669823.512976695,50.0
215572.4322320329,2669823.020619381,50.0
215579.84044395704,2669822.5261933394,50.0
215587.2796525838,2669822.0296985693,50.0
215587.2796525838,2669822.0296985693,50.0
215587.3244437309,2669822.00789313,50.0
215587.41402602513,2669821.964282252,50.0
215587.54839946647,2669821.8988659345,50.0
215587.72756405492,2669821.811644178,50.0
215587.95151979048,2669821.702616982,50.0
215588.22026667316,2669821.5717843473,50.0
215588.53380470295,2669821.4191462733,50.0
215588.89213387985,2669821.24470276,50.0
215589.29525420387,2669821.048453808,50.0
215589.743165675,2669820.8303994164,50.0
215590.23586829324,2669820.590539586,50.0
215590.7733620586,2669820.328874316,50.0
215591.35564697106,2669820.045403607,50.0
215591.98272303064,2669819.740127459,50.0
215592.65459023733,2669819.413045872,50.0
215593.37124859114,2669819.0641588457,50.0
215594.13269809206,2669818.6934663802,50.0
215594.9389387401,2669818.3009684756,50.0
215595.78997053523,2669817.886665132,50.0
215596.6857934775,2669817.450556349,50.0
215597.62640756686,2669816.992642127,50.0
215598.61181280334,2669816.512922466,50.0
215599.64200918694,2669816.0113973655,50.0
215600.71699671765,2669815.488066826,50.0
215601.83677539547,2669814.9429308474,50.0
215603.0013452204,2669814.3759894297,50.0
215604.21070619245,2669813.7872425728,50.0
215605.4648583116,2669813.1766902767,50.0
215606.76380157788,2669812.5443325415,50.0
215608.10753599126,2669811.890169367,50.0
215609.49606155176,2669811.2142007537,50.0
215610.92937825937,2669810.516426701,50.0
215612.4074861141,2669809.7968472093,50.0
215613.93038511593,2669809.0554622784,50.0
215615.49807526488,2669808.2922719084,50.0
215617.11055656095,2669807.507276099,50.0
215618.76782900412,2669806.700474851,50.0
215620.4698925944,2669805.8718681633,50.0
215622.2167473318,2669805.0214560367,50.0
215624.00839321633,2669804.149238471,50.0
215625.84483024795,2669803.255215466,50.0
215627.7260584267,2669802.339387022,50.0
215629.65207775254,2669801.4017531388,50.0
215631.6228882255,2669800.4423138164,50.0
215633.6384898456,2669799.461069055,50.0
215635.69888261278,2669798.4580188543,50.0
215637.80406652708,2669797.4331632145,50.0
215639.9540415885,2669796.3865021355,50.0
215642.14880779703,2669795.3180356175,50.0
215644.38836515267,2669794.2277636603,50.0
215646.67271365543,2669793.115686264,50.0
215649.0018533053,2669791.9818034284,50.0
215651.37578410227,2669790.8261151537,50.0
215653.79450604637,2669789.64862144,50.0
215656.25801913757,2669788.449322287,50.0
215658.7663233759,2669787.228217695,50.0
215661.31941876133,2669785.9853076637,50.0
215663.91730529387,2669784.7205921933,50.0
215666.55998297353,2669783.434071284,50.0
215669.2474518003,2669782.125744935,50.0
215671.97971177418,2669780.7956131473,50.0
215674.75676289518,2669779.4436759204,50.0
215677.5786051633,2669778.0699332543,50.0
215680.4452385785,2669776.674385149,50.0
215683.35666314085,2669775.2570316046,50.0
215686.3128788503,2669773.817872621,50.0
215689.31388570686,2669772.3569081984,50.0
215692.35968371053,2669770.8741383366,50.0
215695.45027286132,2669769.3695630357,50.0
215698.5856531592,2669767.8431822956,50.0
215701.76582460423,2669766.2949961163,50.0
215704.99078719635,2669764.725004498,50.0
215708.2605409356,2669763.1332074404,50.0
215711.57508582194,2669761.5196049437,50.0
215714.9344218554,2669759.884197008,50.0
215718.33854903598,2669758.226983633,50.0
215721.78746736367,2669756.547964819,50.0
215725.28117683847,2669754.8471405655,50.0
215728.8196774604,2669753.124510873,50.0
215732.4029692294,2669751.3800757416,50.0
215736.03105214555,2669749.613835171,50.0
215739.7039262088,2669747.825789161,50.0
215743.42159141917,2669746.015937712,50.0
215747.18404777665,2669744.184280824,50.0
215750.99129528124,2669742.3308184966,50.0
215754.84333393295,2669740.45555073,50.0
215758.74016373177,2669738.5584775247,50.0
215762.6817846777,2669736.63959888,50.0
215766.66819677074,2669734.698914796,50.0
215770.6994000109,2669732.736425273,50.0
215774.77539439817,2669730.752130311,50.0
215778.89617993255,2669728.7460299097,50.0
215783.06175661404,2669726.7181240693,50.0
215787.27212444265,2669724.6684127897,50.0
215791.52728341837,2669722.596896071,50.0
215795.8272335412,2669720.503573913,50.0
215800.17197481115,2669718.388446316,50.0
