xp,yp,Hour,ymdh,zp
179195.47552038115,2507359.697338924,hour=0,ymd=2022070512_50,50.0
180846.73332750928,2506096.6327283047,hour=1,ymd=2022070511_50,50.0
183122.71144896877,2505257.2563178167,hour=2,ymd=2022070510_50,50.0
185798.95175486934,2503867.113112591,hour=3,ymd=2022070509_50,50.0
188263.7207286371,2503671.690199854,hour=4,ymd=2022070508_50,50.0
190470.27167219055,2503411.159442098,hour=5,ymd=2022070507_50,50.0
192260.18682183084,2503231.013496239,hour=6,ymd=2022070506_50,50.0
193495.9505921727,2503220.154451826,hour=7,ymd=2022070505_50,50.0
194638.58185352143,2503330.2241096697,hour=8,ymd=2022070504_50,50.0
195537.6477604298,2503565.6589401797,hour=9,ymd=2022070503_50,50.0
196456.39883688968,2503725.9058601693,hour=10,ymd=2022070502_50,50.0
197377.71315387767,2503802.83080441,hour=11,ymd=2022070501_50,50.0
197983.8036090782,2503804.0983642177,hour=12,ymd=2022070500_50,50.0
197979.86447807812,2503760.521765881,hour=13,ymd=2022070423_50,50.0
197978.86289419644,2503682.033363119,hour=14,ymd=2022070422_50,50.0
197979.00024695173,2503590.665243357,hour=15,ymd=2022070421_50,50.0
197979.64786279775,2503488.983814482,hour=16,ymd=2022070420_50,50.0
197846.8937558645,2503433.468602938,hour=17,ymd=2022070419_50,50.0
197592.73305672794,2503512.0676609552,hour=18,ymd=2022070418_50,50.0
197301.4255164528,2503797.1954450808,hour=19,ymd=2022070417_50,50.0
197457.19114299506,2504174.840272037,hour=20,ymd=2022070416_50,50.0
197901.27776272237,2504911.4192520506,hour=21,ymd=2022070415_50,50.0
198010.199425487,2507098.0476070545,hour=22,ymd=2022070414_50,50.0
198460.5570381844,2509912.3457301944,hour=23,ymd=2022070413_50,50.0
197384.30249607205,2511765.4898388027,hour=24,ymd=2022070412_50,50.0
197166.8743012102,2512744.560993546,hour=25,ymd=2022070411_50,50.0
197959.10189652457,2512835.8899119287,hour=26,ymd=2022070410_50,50.0
198535.52288163468,2513475.8811186063,hour=27,ymd=2022070409_50,50.0
199855.9671037273,2513825.0718702557,hour=28,ymd=2022070408_50,50.0
201205.1569364594,2514582.431478541,hour=29,ymd=2022070407_50,50.0
202198.13959423467,2515995.9074613857,hour=30,ymd=2022070406_50,50.0
203552.46099594995,2516528.686679791,hour=31,ymd=2022070405_50,50.0
203979.3124440882,2516754.909283834,hour=32,ymd=2022070404_50,50.0
203978.89082318745,2516643.064947819,hour=33,ymd=2022070403_50,50.0
203977.11605844754,2516439.322068951,hour=34,ymd=2022070402_50,50.0
203782.15459894124,2516238.1631308226,hour=35,ymd=2022070401_50,50.0
203412.85043004635,2515948.1876040427,hour=36,ymd=2022070400_50,50.0
203656.12052889648,2515676.3340226663,hour=37,ymd=2022070323_50,50.0
203979.51275142017,2515325.554325725,hour=38,ymd=2022070322_50,50.0
203988.3691281445,2514945.783851388,hour=39,ymd=2022070321_50,50.0
204177.91592787873,2514913.0513603417,hour=40,ymd=2022070320_50,50.0
204680.25855038236,2515333.4170969753,hour=41,ymd=2022070319_50,50.0
205321.6450092561,2515838.6695698453,hour=42,ymd=2022070318_50,50.0
205803.22334635924,2515830.7208751393,hour=43,ymd=2022070317_50,50.0
206449.12606699314,2515947.96632942,hour=44,ymd=2022070316_50,50.0
207095.79572286006,2516304.0886312346,hour=45,ymd=2022070315_50,50.0
208262.49517928358,2516516.3351037162,hour=46,ymd=2022070314_50,50.0
210676.53258218165,2516547.3601613767,hour=47,ymd=2022070313_50,50.0
213943.31175056394,2515772.11732134,hour=48,ymd=2022070312_50,50.0
216249.3292205661,2515313.4666780136,hour=49,ymd=2022070311_50,50.0
217564.33733007606,2515692.554028829,hour=50,ymd=2022070310_50,50.0
219086.3913863163,2516083.865510804,hour=51,ymd=2022070309_50,50.0
219796.7992302041,2518279.218536598,hour=52,ymd=2022070308_50,50.0
220569.67351342845,2520468.8448747224,hour=53,ymd=2022070307_50,50.0
220861.53960684143,2522321.7196525238,hour=54,ymd=2022070306_50,50.0
220535.26080706916,2523683.8569339714,hour=55,ymd=2022070305_50,50.0
219617.63286385607,2524892.5128307617,hour=56,ymd=2022070304_50,50.0
218929.82963292222,2525767.303490614,hour=57,ymd=2022070303_50,50.0
217689.3696766935,2526614.8577387384,hour=58,ymd=2022070302_50,50.0
216044.2148512445,2527729.296694075,hour=59,ymd=2022070301_50,50.0
215147.0183884568,2528179.985441839,hour=60,ymd=2022070300_50,50.0
214361.28836633931,2528723.097238814,hour=61,ymd=2022070223_50,50.0
213688.640755064,2529464.223514398,hour=62,ymd=2022070222_50,50.0
213201.9326392777,2530417.1372692785,hour=63,ymd=2022070221_50,50.0
213033.4993487067,2530907.4865060425,hour=64,ymd=2022070220_50,50.0
213104.54540135633,2531342.782213775,hour=65,ymd=2022070219_50,50.0
213394.03272519182,2532134.8005893207,hour=66,ymd=2022070218_50,50.0
213912.12432327043,2533303.368500707,hour=67,ymd=2022070217_50,50.0
214526.41428174745,2534745.0480923927,hour=68,ymd=2022070216_50,50.0
215341.7410484917,2536585.5659745014,hour=69,ymd=2022070215_50,50.0
215766.4907955594,2538856.7846004046,hour=70,ymd=2022070214_50,50.0
217629.10514893304,2540812.439246846,hour=71,ymd=2022070213_50,50.0
219460.04319955703,2542180.467447111,hour=72,ymd=2022070212_50,50.0
222021.06159796115,2541714.6285273447,hour=73,ymd=2022070211_50,50.0
224493.9567317545,2541451.5322006433,hour=74,ymd=2022070210_50,50.0
226397.82709944542,2543390.7397163115,hour=75,ymd=2022070209_50,50.0
228800.2087747633,2546381.6786227426,hour=76,ymd=2022070208_50,50.0
231567.5138015255,2551171.0660006306,hour=77,ymd=2022070207_50,50.0
234433.35348337438,2556481.284443488,hour=78,ymd=2022070206_50,50.0
237141.68819792863,2560764.751195391,hour=79,ymd=2022070205_50,50.0
239370.93173034783,2564153.650550028,hour=80,ymd=2022070204_50,50.0
240286.29855293516,2566622.6314580194,hour=81,ymd=2022070203_50,50.0
239603.67432285208,2568098.171983754,hour=82,ymd=2022070202_50,50.0
238224.8816879477,2569490.41462863,hour=83,ymd=2022070201_50,50.0
236244.23335808623,2570756.9286019034,hour=84,ymd=2022070200_50,50.0
234385.87104696143,2572358.7360910005,hour=85,ymd=2022070123_50,50.0
233283.7205194283,2574475.805970264,hour=86,ymd=2022070122_50,50.0
233292.0050899956,2576901.586659146,hour=87,ymd=2022070121_50,50.0
235835.6293392453,2579516.6053585387,hour=88,ymd=2022070120_50,50.0
239718.07226824496,2581630.846922008,hour=89,ymd=2022070119_50,50.0
244662.43387385938,2582772.357167126,hour=90,ymd=2022070118_50,50.0
250297.9528113726,2583445.3395780115,hour=91,ymd=2022070117_50,50.0
255107.24360927675,2584283.7170373085,hour=92,ymd=2022070116_50,50.0
258130.20420807335,2585548.7810783233,hour=93,ymd=2022070115_50,50.0
259989.31511470783,2588376.2718132655,hour=94,ymd=2022070114_50,50.0
259636.56726010996,2592323.1238717954,hour=95,ymd=2022070113_50,50.0
264165.593953916,2593214.4242967735,hour=96,ymd=2022070112_50,50.0
268815.5059146966,2595085.4518610905,hour=97,ymd=2022070111_50,50.0
272480.8864021088,2598137.1887301574,hour=98,ymd=2022070110_50,50.0
274945.0760818358,2602840.8205506126,hour=99,ymd=2022070109_50,50.0
276657.1210004176,2608576.547742061,hour=100,ymd=2022070108_50,50.0
278205.09272357554,2616072.0375208776,hour=101,ymd=2022070107_50,50.0
279088.074212568,2624964.6382287364,hour=102,ymd=2022070106_50,50.0
278915.0854550629,2634564.6559299747,hour=103,ymd=2022070105_50,50.0
278839.4130198519,2645771.182382516,hour=104,ymd=2022070104_50,50.0
276583.93543173105,2657335.639225505,hour=105,ymd=2022070103_50,50.0
271876.2426773134,2665867.773603819,hour=106,ymd=2022070102_50,50.0
267274.4265946421,2672392.6180739175,hour=107,ymd=2022070101_50,50.0
264088.6813563901,2677661.7935884367,hour=108,ymd=2022070100_50,50.0
262973.72629751,2681903.661018602,hour=109,ymd=2022063023_50,50.0
263858.5958393543,2687094.159740902,hour=110,ymd=2022063022_50,50.0
264772.75505553477,2694029.15025603,hour=111,ymd=2022063021_50,50.0
263468.2444117918,2700866.0029688547,hour=112,ymd=2022063020_50,50.0
260021.91616996672,2702296.9361043232,hour=113,ymd=2022063019_50,50.0
257371.49137711074,2701824.9715464697,hour=114,ymd=2022063018_50,50.0
255844.96948575522,2701829.4829440997,hour=115,ymd=2022063017_50,50.0
255198.02495418038,2701811.0535388202,hour=116,ymd=2022063016_50,50.0
255396.1762836754,2701811.225174772,hour=117,ymd=2022063015_50,50.0
255581.53295004708,2702926.6690410357,hour=118,ymd=2022063014_50,50.0
255949.5770637129,2705111.2313064914,hour=119,ymd=2022063013_50,50.0
254315.70956519587,2704776.7833761703,hour=120,ymd=2022063012_50,50.0
253376.875195,2704835.549215181,hour=121,ymd=2022063011_50,50.0
