xp,yp,Hour,ymdh,zp
301263.60048314865,2767355.824947714,hour=0,ymd=2022071812_50,50.0
292205.3483752304,2765624.1586163184,hour=1,ymd=2022071811_50,50.0
283407.5138253265,2762278.9044644674,hour=2,ymd=2022071810_50,50.0
276577.6471378201,2757712.79216507,hour=3,ymd=2022071809_50,50.0
272603.0860867345,2752705.3996524354,hour=4,ymd=2022071808_50,50.0
271691.60501563485,2748276.297307088,hour=5,ymd=2022071807_50,50.0
272268.11523515667,2745483.8773269197,hour=6,ymd=2022071806_50,50.0
272844.5156532892,2744675.4841947546,hour=7,ymd=2022071805_50,50.0
272881.0885947098,2745979.4403764596,hour=8,ymd=2022071804_50,50.0
271863.8979765301,2749196.949225276,hour=9,ymd=2022071803_50,50.0
268758.24119858193,2753312.47838509,hour=10,ymd=2022071802_50,50.0
263632.4712371503,2755902.276673069,hour=11,ymd=2022071801_50,50.0
257921.54293121147,2755637.5554596223,hour=12,ymd=2022071800_50,50.0
252564.14943115163,2752788.599737201,hour=13,ymd=2022071723_50,50.0
249262.76106846827,2749384.9931727014,hour=14,ymd=2022071722_50,50.0
248473.54228251922,2745720.320412632,hour=15,ymd=2022071721_50,50.0
249133.08276794973,2742454.1443593763,hour=16,ymd=2022071720_50,50.0
250623.2853472096,2739085.2599551193,hour=17,ymd=2022071719_50,50.0
253374.74922661606,2734651.529010009,hour=18,ymd=2022071718_50,50.0
258130.64623850706,2729233.8096623383,hour=19,ymd=2022071717_50,50.0
264041.72959334526,2721462.112456467,hour=20,ymd=2022071716_50,50.0
268195.01461983594,2714347.783616718,hour=21,ymd=2022071715_50,50.0
272519.8327409116,2708248.9019714706,hour=22,ymd=2022071714_50,50.0
274369.5962816042,2703791.9928960614,hour=23,ymd=2022071713_50,50.0
276334.9241932792,2704010.3817910813,hour=24,ymd=2022071712_50,50.0
277552.72874589387,2704937.822958987,hour=25,ymd=2022071711_50,50.0
278308.2655463678,2705889.9125380926,hour=26,ymd=2022071710_50,50.0
278197.85388251144,2707108.1173782162,hour=27,ymd=2022071709_50,50.0
277407.23534106585,2708579.290506646,hour=28,ymd=2022071708_50,50.0
275979.9113580522,2710423.044329092,hour=29,ymd=2022071707_50,50.0
272572.98441448185,2711425.3990438385,hour=30,ymd=2022071706_50,50.0
267644.07124795887,2711554.333788733,hour=31,ymd=2022071705_50,50.0
263261.8667517689,2711881.6950543337,hour=32,ymd=2022071704_50,50.0
259959.6049287704,2713542.745705407,hour=33,ymd=2022071703_50,50.0
257495.61622833583,2715808.059611108,hour=34,ymd=2022071702_50,50.0
255275.2055390415,2716837.6302988566,hour=35,ymd=2022071701_50,50.0
253500.9052827445,2716825.102800548,hour=36,ymd=2022071700_50,50.0
252148.28653121862,2716358.9282969832,hour=37,ymd=2022071623_50,50.0
250945.1883203027,2714806.5824159086,hour=38,ymd=2022071622_50,50.0
249649.2732021262,2713323.8999874927,hour=39,ymd=2022071621_50,50.0
248725.33194795746,2711527.2346488573,hour=40,ymd=2022071620_50,50.0
248559.8139605823,2710007.337825265,hour=41,ymd=2022071619_50,50.0
248957.73526308715,2708577.78221127,hour=42,ymd=2022071618_50,50.0
249807.5828527662,2707836.4800925925,hour=43,ymd=2022071617_50,50.0
251120.7747111845,2707839.492985457,hour=44,ymd=2022071616_50,50.0
253197.34711854934,2707961.2283903435,hour=45,ymd=2022071615_50,50.0
255907.8227963227,2708065.993576411,hour=46,ymd=2022071614_50,50.0
258364.75974804937,2707912.1261395775,hour=47,ymd=2022071613_50,50.0
260085.48527549236,2707292.1975182015,hour=48,ymd=2022071612_50,50.0
261746.41529220372,2706941.5324346134,hour=49,ymd=2022071611_50,50.0
263054.72678500443,2706955.511182972,hour=50,ymd=2022071610_50,50.0
264012.86615638837,2707324.9207716677,hour=51,ymd=2022071609_50,50.0
265000.94308256014,2707978.5147869643,hour=52,ymd=2022071608_50,50.0
264804.72538794234,2708582.793677902,hour=53,ymd=2022071607_50,50.0
263776.2956759821,2708996.6289883256,hour=54,ymd=2022071606_50,50.0
262007.07072218164,2709204.7664058916,hour=55,ymd=2022071605_50,50.0
259724.91810281976,2709585.215449851,hour=56,ymd=2022071604_50,50.0
256754.86830577656,2709922.8808749523,hour=57,ymd=2022071603_50,50.0
253219.24643335148,2709417.75125126,hour=58,ymd=2022071602_50,50.0
249876.2194029729,2708990.078315852,hour=59,ymd=2022071601_50,50.0
247218.18637210532,2709359.8546438795,hour=60,ymd=2022071600_50,50.0
245463.0156601186,2709681.3768388554,hour=61,ymd=2022071523_50,50.0
244744.12677816703,2709471.9338837676,hour=62,ymd=2022071522_50,50.0
244522.0737855847,2708749.6630261503,hour=63,ymd=2022071521_50,50.0
244679.66890663496,2707485.0170757137,hour=64,ymd=2022071520_50,50.0
245024.33883868746,2706072.880551394,hour=65,ymd=2022071519_50,50.0
245748.10691515572,2704409.0046140067,hour=66,ymd=2022071518_50,50.0
245820.79053234897,2701820.7748609297,hour=67,ymd=2022071517_50,50.0
246429.8828351631,2698750.542952735,hour=68,ymd=2022071516_50,50.0
246592.70688625734,2694585.6629845984,hour=69,ymd=2022071515_50,50.0
246572.82922163635,2691687.527347926,hour=70,ymd=2022071514_50,50.0
246975.03413733124,2690513.8542870916,hour=71,ymd=2022071513_50,50.0
250095.32586359262,2689373.702653504,hour=72,ymd=2022071512_50,50.0
252995.2254161763,2688570.308941192,hour=73,ymd=2022071511_50,50.0
254858.07038163423,2687467.007994241,hour=74,ymd=2022071510_50,50.0
254974.6034762676,2685601.091633632,hour=75,ymd=2022071509_50,50.0
254521.69001479103,2684162.926022305,hour=76,ymd=2022071508_50,50.0
252778.1705219227,2682522.370632815,hour=77,ymd=2022071507_50,50.0
251679.66599617183,2681402.064078915,hour=78,ymd=2022071506_50,50.0
251053.05315706442,2680359.5666761314,hour=79,ymd=2022071505_50,50.0
250195.80293882202,2678835.436299405,hour=80,ymd=2022071504_50,50.0
249610.11852674495,2677232.4389145738,hour=81,ymd=2022071503_50,50.0
248867.73809260438,2675639.7380956775,hour=82,ymd=2022071502_50,50.0
248493.73971949128,2674698.9378288565,hour=83,ymd=2022071501_50,50.0
248357.36575110612,2674285.91277806,hour=84,ymd=2022071500_50,50.0
