xp,yp,Hour,ymdh,zp
214690.85501306076,2669881.8573183604,hour=0,ymd=2022070512_50,50.0
215884.0509126367,2669262.042336989,hour=1,ymd=2022070511_50,50.0
216571.6019960655,2668681.895483261,hour=2,ymd=2022070510_50,50.0
217885.62432670724,2667994.339771172,hour=3,ymd=2022070509_50,50.0
219366.76131670308,2667052.0289630275,hour=4,ymd=2022070508_50,50.0
220704.290971951,2666189.1284542363,hour=5,ymd=2022070507_50,50.0
221688.58126019072,2665831.6019440275,hour=6,ymd=2022070506_50,50.0
222037.90013365392,2666211.9700683653,hour=7,ymd=2022070505_50,50.0
222347.86722894703,2667207.254538238,hour=8,ymd=2022070504_50,50.0
222102.12356619854,2668849.9990264624,hour=9,ymd=2022070503_50,50.0
218888.35286856387,2669571.043397192,hour=10,ymd=2022070502_50,50.0
215898.07655562405,2671371.018473994,hour=11,ymd=2022070501_50,50.0
215234.00054811072,2671863.3052222487,hour=12,ymd=2022070500_50,50.0
214816.21141119432,2671959.131924143,hour=13,ymd=2022070423_50,50.0
214713.7348497523,2672142.19240666,hour=14,ymd=2022070422_50,50.0
214896.29210023713,2672427.26591908,hour=15,ymd=2022070421_50,50.0
215308.45367877316,2672822.985352507,hour=16,ymd=2022070420_50,50.0
215869.63948889208,2673331.837239867,hour=17,ymd=2022070419_50,50.0
215977.17340368722,2673296.0723211505,hour=18,ymd=2022070418_50,50.0
215980.7518514706,2672843.726881508,hour=19,ymd=2022070417_50,50.0
216290.14587526154,2672432.4007640295,hour=20,ymd=2022070416_50,50.0
216901.5846989764,2672583.0665598325,hour=21,ymd=2022070415_50,50.0
217571.11170065534,2673409.131044101,hour=22,ymd=2022070414_50,50.0
218060.98706199732,2675072.1029936783,hour=23,ymd=2022070413_50,50.0
218151.6767183518,2673937.203574788,hour=24,ymd=2022070412_50,50.0
218529.576771242,2673049.6318759136,hour=25,ymd=2022070411_50,50.0
219110.5105215436,2672548.931747264,hour=26,ymd=2022070410_50,50.0
220223.74725760278,2672905.7237697383,hour=27,ymd=2022070409_50,50.0
221637.9288151985,2673541.55690357,hour=28,ymd=2022070408_50,50.0
222992.17155945805,2674207.4556111535,hour=29,ymd=2022070407_50,50.0
223851.71686482933,2674625.7799505806,hour=30,ymd=2022070406_50,50.0
223859.91233676058,2674672.26085171,hour=31,ymd=2022070405_50,50.0
222839.7899024127,2674276.3409227123,hour=32,ymd=2022070404_50,50.0
220343.77816229445,2673190.792122259,hour=33,ymd=2022070403_50,50.0
216890.64952841532,2671841.4077549195,hour=34,ymd=2022070402_50,50.0
