TWD97_x,TWD97_y,zp
301263.60048314865,2767355.824947714,50.0
301263.60048314865,2767355.824947714,50.0
301263.7559495264,2767355.8782522893,50.0
301264.06688228186,2767355.98486144,50.0
301264.53328141506,2767356.144775166,50.0
301265.155146926,2767356.3579934677,50.0
301265.9324788147,2767356.6245163446,50.0
301266.8652770811,2767356.944343797,50.0
301267.95354172523,2767357.3174758246,50.0
301269.1972727471,2767357.7439124277,50.0
301270.59647014673,2767358.223653606,50.0
301272.1511339241,2767358.75669936,50.0
301273.86126407917,2767359.343049689,50.0
301275.726860612,2767359.982704594,50.0
301277.74792352255,2767360.675664074,50.0
301279.92445281084,2767361.421928129,50.0
301282.25644847687,2767362.22149676,50.0
301284.7439105206,2767363.074369966,50.0
301287.3868389421,2767363.9805477476,50.0
301290.18523374136,2767364.9400301045,50.0
301293.1390949183,2767365.952817037,50.0
301296.248422473,2767367.0189085444,50.0
301299.51321640547,2767368.1383046275,50.0
301302.93347671564,2767369.311005286,50.0
301306.50920340355,2767370.5370105198,50.0
301310.2403964692,2767371.816320329,50.0
301314.12705591257,2767373.1489347136,50.0
301318.1691817337,2767374.5348536735,50.0
301322.36677393253,2767375.974077209,50.0
301326.7198325091,2767377.4666053196,50.0
301331.22835746343,2767379.012438006,50.0
301335.8923487955,2767380.6115752673,50.0
301340.7118065053,2767382.264017104,50.0
301345.6867305928,2767383.9697635164,50.0
301350.81712105806,2767385.728814504,50.0
301356.10297790106,2767387.541170067,50.0
301361.5443011218,2767389.4068302056,50.0
301367.14109072025,2767391.3257949194,50.0
301372.89334669645,2767393.2980642086,50.0
301378.8010690504,2767395.323638073,50.0
301384.86425778206,2767397.402516513,50.0
301391.08291289146,2767399.5346995285,50.0
301397.4570343786,2767401.720187119,50.0
301403.9866222435,2767403.9589792853,50.0
301410.6716764861,2767406.251076027,50.0
301417.51219710644,2767408.5964773437,50.0
301424.5081841045,2767410.995183236,50.0
301431.65963748033,2767413.4471937036,50.0
301438.9665572339,2767415.9525087466,50.0
301446.4289433652,2767418.511128365,50.0
301454.0467958742,2767421.123052559,50.0
301461.82011476095,2767423.788281328,50.0
301469.74890002544,2767426.5068146726,50.0
301477.83315166767,2767429.2786525926,50.0
301486.07286968763,2767432.103795088,50.0
301494.46805408533,2767434.9822421586,50.0
301503.01870486076,2767437.9139938047,50.0
301511.72482201393,2767440.899050026,50.0
301520.58640554483,2767443.937410823,50.0
301529.60345545347,2767447.0290761953,50.0
301538.77597173984,2767450.174046143,50.0
301548.10395440395,2767453.372320666,50.0
301557.5874034458,2767456.6238997644,50.0
301567.2263188654,2767459.928783438,50.0
301577.0207006627,2767463.2869716873,50.0
301586.97054883774,2767466.698464512,50.0
301597.0758633905,2767470.163261912,50.0
301607.33664432104,2767473.681363887,50.0
301617.7528916293,2767477.252770438,50.0
301628.3246053153,2767480.877481564,50.0
301639.051785379,2767484.5554972654,50.0
301649.93443182047,2767488.2868175423,50.0
301660.97254463966,2767492.0714423945,50.0
301672.1661238366,2767495.909371822,50.0
301683.51516941126,2767499.800605825,50.0
301695.01968136366,2767503.7451444035,50.0
301706.6796596938,2767507.7429875573,50.0
301718.49510440166,2767511.7941352865,50.0
301730.46601548727,2767515.898587591,50.0
301742.5923929506,2767520.056344471,50.0
301754.8742367917,2767524.2674059262,50.0
301767.3115470105,2767528.531771957,50.0
301779.90432360704,2767532.849442563,50.0
301792.6525665813,2767537.2204177445,50.0
301805.55627593334,2767541.6446975013,50.0
301818.6154516631,2767546.1222818336,50.0
301831.8300937706,2767550.653170741,50.0
301845.2002022558,2767555.237364224,50.0
301858.72577711876,2767559.8748622825,50.0
301872.40681835945,2767564.5656649163,50.0
301886.2433259779,2767569.3097721254,50.0
301900.23529997404,2767574.10718391,50.0
301914.38274034794,2767578.95790027,50.0
301928.68564709957,2767583.861921205,50.0
301943.14402022894,2767588.819246716,50.0
301957.75785973604,2767593.829876802,50.0
301972.5271656209,2767598.8938114634,50.0
301987.45193788345,2767604.0110507,50.0
302002.53217652376,2767609.1815945124,50.0
302017.7678815418,2767614.4054429,50.0
302033.1590529376,2767619.682595863,50.0
302048.7056907111,2767625.0130534014,50.0
302064.40779486235,2767630.396815515,50.0
302080.26536539133,2767635.8338822043,50.0
302096.27840229805,2767641.324253469,50.0
302112.4469055825,2767646.8679293087,50.0
302128.7708752447,2767652.464909724,50.0
302145.2503112846,2767658.1151947146,50.0
302161.8852137023,2767663.8187842807,50.0
302178.6755824977,2767669.575678422,50.0
302195.6214176708,2767675.385877139,50.0
302212.72271922167,2767681.249380431,50.0
302229.97948715027,2767687.1661882987,50.0
302247.3917214566,2767693.1363007417,50.0
302264.9594221407,2767699.15971776,50.0
302282.6825892025,2767705.236439354,50.0
302300.561222642,2767711.366465523,50.0
302318.5953224593,2767717.5497962674,50.0
302336.7848886543,2767723.7864315873,50.0
302355.12992122705,2767730.0763714826,50.0
302373.63042017753,2767736.419615953,50.0
302392.28638550575,2767742.8161649993,50.0
302411.0978172117,2767749.2660186207,50.0
302430.0647152954,2767755.7691768175,50.0
302449.1870797568,2767762.3256395897,50.0
302468.46491059597,2767768.9354069373,50.0
302487.89820781286,2767775.59847886,50.0
302507.4869714075,2767782.3148553586,50.0
302527.23120137985,2767789.0845364323,50.0
302547.13089772995,2767795.9075220814,50.0
302567.1860604578,2767802.783812306,50.0
302587.39668956335,2767809.7134071058,50.0
302607.76278504665,2767816.696306481,50.0
302628.2843469077,2767823.7325104317,50.0
302648.96137514646,2767830.8220189577,50.0
302669.793869763,2767837.964832059,50.0
302690.15702626045,2767844.9352629697,50.0
302710.6710209542,2767851.957326702,50.0
302731.33585384424,2767859.0310232555,50.0
302752.15152493055,2767866.156352631,50.0
302773.11803421314,2767873.3333148276,50.0
302794.235381692,2767880.561909846,50.0
302815.50356736715,2767887.842137686,50.0
302836.9225912386,2767895.1739983475,50.0
302858.4924533063,2767902.5574918306,50.0
302880.21315357025,2767909.992618135,50.0
302902.0846920305,2767917.4793772614,50.0
302924.10706868704,2767925.017769209,50.0
302946.28028353985,2767932.6077939784,50.0
302968.60433658893,2767940.2494515693,50.0
302991.0792278343,2767947.9427419817,50.0
303013.89542317326,2767957.4689738667,50.0
303036.86372648116,2767967.058713964,50.0
303059.984137758,2767976.7119622743,50.0
303083.2566570037,2767986.428718797,50.0
303106.6812842184,2767996.208983532,50.0
303130.258019402,2768006.05275648,50.0
303153.9868625545,2768015.9600376403,50.0
303177.86781367596,2768025.930827013,50.0
303201.90087276633,2768035.9651245987,50.0
303226.08603982563,2768046.0629303968,50.0
303250.42331485386,2768056.2242444074,50.0
303274.912697851,2768066.4490666306,50.0
303299.5541888171,2768076.7373970663,50.0
303324.3477877521,2768087.0892357146,50.0
303349.29349465604,2768097.5045825755,50.0
303374.3913095289,2768107.983437649,50.0
303399.6412323707,2768118.525800935,50.0
303425.0432631814,2768129.1316724336,50.0
303450.59740196104,2768139.8010521447,50.0
303476.3036487096,2768150.5339400684,50.0
303502.1620034271,2768161.3303362047,50.0
303528.1724661135,2768172.1902405536,50.0
303554.33503676887,2768183.113653115,50.0
303580.64971539314,2768194.100573889,50.0
303607.11650198634,2768205.1510028755,50.0
303633.73539654847,2768216.2649400746,50.0
303660.5063990795,2768227.4423854863,50.0
303687.4295095795,2768238.6833391106,50.0
303714.5047280484,2768249.9878009474,50.0
303741.73205448623,2768261.355770997,50.0
303769.111488893,2768272.7872492587,50.0
303796.6430312687,2768284.2822357332,50.0
303824.3266816133,2768295.8407304203,50.0
303852.1624399268,2768307.46273332,50.0
303880.1503062093,2768319.148244432,50.0
303908.2902804607,2768330.897263757,50.0
303936.582362681,2768342.7097912943,50.0
303965.02655287023,2768354.585827044,50.0
303993.6228510284,2768366.5253710067,50.0
304022.3712571555,2768378.5284231817,50.0
304051.2717712515,2768390.5949835693,50.0
304080.32439331646,2768402.7250521695,50.0
304109.52912335034,2768414.9186289823,50.0
304138.88596135314,2768427.1757140076,50.0
304168.39490732487,2768439.4963072455,50.0
304198.0559612655,2768451.880408696,50.0
304227.8691231751,2768464.328018359,50.0
304257.8343930536,2768476.8391362345,50.0
304287.95177090104,2768489.4137623226,50.0
304318.2212567174,2768502.0518966233,50.0
304348.6428505027,2768514.7535391366,50.0
304379.2165522569,2768527.5186898625,50.0
304409.94236198004,2768540.347348801,50.0
304440.8202796721,2768553.239515952,50.0
304471.8503053331,2768566.1951913154,50.0
304503.032438963,2768579.2143748915,50.0
304534.36668056186,2768592.29706668,50.0
304565.8530301296,2768605.4432666814,50.0
304597.4914876663,2768618.652974895,50.0
304629.28205317195,2768631.9261913216,50.0
304661.2247266465,2768645.2629159605,50.0
304693.31950809,2768658.663148812,50.0
304725.5663975024,2768672.126889876,50.0
304757.9653948837,2768685.6541391527,50.0
304790.51650023396,2768699.244896642,50.0
304823.21971355315,2768712.8991623437,50.0
304856.07503484125,2768726.616936258,50.0
304889.0824640983,2768740.398218385,50.0
304922.24200132425,2768754.2430087244,50.0
304955.55364651914,2768768.1513072765,50.0
