xp,yp,Hour,ymdh,zp
194748.26175527967,2596184.954715116,hour=0,ymd=2022061712_50,50.0
191517.21392248519,2597424.132759895,hour=1,ymd=2022061711_50,50.0
189310.22504304297,2597201.4902930968,hour=2,ymd=2022061710_50,50.0
187561.55776737205,2596752.0970427217,hour=3,ymd=2022061709_50,50.0
186039.21849159471,2596571.7846746715,hour=4,ymd=2022061708_50,50.0
185124.7724275621,2596331.91363891,hour=5,ymd=2022061707_50,50.0
184673.50688669406,2596138.4682857557,hour=6,ymd=2022061706_50,50.0
184657.08254485897,2596033.7993763513,hour=7,ymd=2022061705_50,50.0
185042.01893109403,2596033.7754994943,hour=8,ymd=2022061704_50,50.0
185783.39746910654,2596134.8233953244,hour=9,ymd=2022061703_50,50.0
186860.19550185226,2596393.9241726915,hour=10,ymd=2022061702_50,50.0
188235.16072909854,2596660.069518819,hour=11,ymd=2022061701_50,50.0
189546.74375872634,2596741.0692980452,hour=12,ymd=2022061700_50,50.0
190739.8990420582,2596796.9331441014,hour=13,ymd=2022061623_50,50.0
191953.59271516599,2596831.0907422225,hour=14,ymd=2022061622_50,50.0
192765.86207059718,2597225.5861891853,hour=15,ymd=2022061621_50,50.0
193474.80438990094,2597950.879240115,hour=16,ymd=2022061620_50,50.0
193969.65266895987,2599006.9857274788,hour=17,ymd=2022061619_50,50.0
194533.40991201572,2600326.2709370824,hour=18,ymd=2022061618_50,50.0
194981.62926082447,2601736.941510861,hour=19,ymd=2022061617_50,50.0
194913.09515750542,2602791.3383731144,hour=20,ymd=2022061616_50,50.0
194550.48435383983,2603114.6875072075,hour=21,ymd=2022061615_50,50.0
192288.23013058252,2602827.3202859117,hour=22,ymd=2022061614_50,50.0
188923.12798420287,2600629.8586603804,hour=23,ymd=2022061613_50,50.0
186373.30897403456,2598685.5034620566,hour=24,ymd=2022061612_50,50.0
183697.6692621181,2596920.1346556945,hour=25,ymd=2022061611_50,50.0
181587.0223138327,2596799.5937363403,hour=26,ymd=2022061610_50,50.0
180230.52810466237,2596698.224048351,hour=27,ymd=2022061609_50,50.0
179587.79434105702,2596577.431310675,hour=28,ymd=2022061608_50,50.0
179603.4495464372,2596406.4892555764,hour=29,ymd=2022061607_50,50.0
180060.69455438614,2596132.340373112,hour=30,ymd=2022061606_50,50.0
180665.78878679633,2595750.209201103,hour=31,ymd=2022061605_50,50.0
181411.02753789484,2595379.6395183858,hour=32,ymd=2022061604_50,50.0
182194.00071897864,2595030.42633084,hour=33,ymd=2022061603_50,50.0
182938.4061367935,2594698.164068809,hour=34,ymd=2022061602_50,50.0
184173.0476057841,2594878.1522859065,hour=35,ymd=2022061601_50,50.0
185601.42782661453,2595072.57824663,hour=36,ymd=2022061600_50,50.0
187305.3663677512,2595148.843830939,hour=37,ymd=2022061523_50,50.0
189107.58071649953,2595070.2127662865,hour=38,ymd=2022061522_50,50.0
190436.74891997263,2595323.5707828593,hour=39,ymd=2022061521_50,50.0
191713.18829659506,2595691.2229372007,hour=40,ymd=2022061520_50,50.0
192794.19478790968,2596514.7328642574,hour=41,ymd=2022061519_50,50.0
193105.42890682392,2597823.5024454896,hour=42,ymd=2022061518_50,50.0
192693.70171740226,2599443.6026505833,hour=43,ymd=2022061517_50,50.0
192387.43945326976,2600658.632036865,hour=44,ymd=2022061516_50,50.0
191733.43065490894,2601081.656388015,hour=45,ymd=2022061515_50,50.0
190080.14643972687,2600282.9475366776,hour=46,ymd=2022061514_50,50.0
186788.82962122135,2598904.3557460927,hour=47,ymd=2022061513_50,50.0
183955.91522214882,2597026.997992056,hour=48,ymd=2022061512_50,50.0
181309.35957441054,2596816.1848009606,hour=49,ymd=2022061511_50,50.0
179213.52128199808,2596821.5096417614,hour=50,ymd=2022061510_50,50.0
177836.64315003477,2596821.201375535,hour=51,ymd=2022061509_50,50.0
177211.99106487952,2596761.9771278263,hour=52,ymd=2022061508_50,50.0
177227.6462702597,2596591.0350727276,hour=53,ymd=2022061507_50,50.0
177721.78150260396,2596346.0616979734,hour=54,ymd=2022061506_50,50.0
178535.0003724689,2596054.3451133356,hour=55,ymd=2022061505_50,50.0
179526.1274411673,2595725.385318248,hour=56,ymd=2022061504_50,50.0
180423.3777328147,2595365.1929317717,hour=57,ymd=2022061503_50,50.0
181167.78315062955,2595032.9306697403,hour=58,ymd=2022061502_50,50.0
181823.42666897312,2594699.0131072258,hour=59,ymd=2022061501_50,50.0
182361.45141604677,2594334.9960528617,hour=60,ymd=2022061500_50,50.0
182755.25520640746,2593920.047467381,hour=61,ymd=2022061423_50,50.0
182846.84955433145,2592725.8791647186,hour=62,ymd=2022061422_50,50.0
182681.63006676495,2591247.304269009,hour=63,ymd=2022061421_50,50.0
182619.15100630856,2590133.870455519,hour=64,ymd=2022061420_50,50.0
182386.42633799947,2589312.562812165,hour=65,ymd=2022061419_50,50.0
181765.91495503223,2588644.919402272,hour=66,ymd=2022061418_50,50.0
180666.66884515918,2588136.3599626427,hour=67,ymd=2022061417_50,50.0
179016.3108108986,2587785.265790465,hour=68,ymd=2022061416_50,50.0
177464.2525108207,2587646.0972467237,hour=69,ymd=2022061415_50,50.0
175355.5129366491,2587837.3312865444,hour=70,ymd=2022061414_50,50.0
171835.52766529954,2588004.3410468553,hour=71,ymd=2022061413_50,50.0
169261.3143506918,2587830.4160514106,hour=72,ymd=2022061412_50,50.0
167300.7360576067,2587832.2911288138,hour=73,ymd=2022061411_50,50.0
166063.24748982227,2587954.055256018,hour=74,ymd=2022061410_50,50.0
165366.58770587778,2588362.2850312977,hour=75,ymd=2022061409_50,50.0
165142.01870127133,2588995.6286694794,hour=76,ymd=2022061408_50,50.0
165215.78503225482,2589747.144246319,hour=77,ymd=2022061407_50,50.0
165340.9938833352,2590478.5713735907,hour=78,ymd=2022061406_50,50.0
165382.87460139388,2591059.752482561,hour=79,ymd=2022061405_50,50.0
165458.64961169095,2591390.111060155,hour=80,ymd=2022061404_50,50.0
165414.3084230497,2591425.787286212,hour=81,ymd=2022061403_50,50.0
165222.4209641143,2591138.1721880785,hour=82,ymd=2022061402_50,50.0
164081.02063894266,2590437.8784684963,hour=83,ymd=2022061401_50,50.0
161814.96598038817,2589487.901081884,hour=84,ymd=2022061400_50,50.0
158863.80192806566,2589908.380728288,hour=85,ymd=2022061323_50,50.0
156985.4330792501,2591124.5562352226,hour=86,ymd=2022061322_50,50.0
155429.98764651263,2591951.90049582,hour=87,ymd=2022061321_50,50.0
154537.38373505318,2592790.464332931,hour=88,ymd=2022061320_50,50.0
153752.61239635193,2593371.6050007273,hour=89,ymd=2022061319_50,50.0
153008.26596366608,2593707.1629962404,hour=90,ymd=2022061318_50,50.0
152978.31453365827,2593833.380305127,hour=91,ymd=2022061317_50,50.0
152990.21435430687,2593938.8186171646,hour=92,ymd=2022061316_50,50.0
152977.49689465802,2594201.3931493643,hour=93,ymd=2022061315_50,50.0
152983.2314593796,2594733.8849022123,hour=94,ymd=2022061314_50,50.0
151975.17126229446,2596068.313907187,hour=95,ymd=2022061313_50,50.0
150112.5893866722,2594371.026247095,hour=96,ymd=2022061312_50,50.0
148306.76423572045,2591842.437305908,hour=97,ymd=2022061311_50,50.0
146945.90672066476,2589471.1935235593,hour=98,ymd=2022061310_50,50.0
146351.80984808173,2587875.653217885,hour=99,ymd=2022061309_50,50.0
146171.73734259367,2586879.205289449,hour=100,ymd=2022061308_50,50.0
146456.43892549485,2586216.5870893407,hour=101,ymd=2022061307_50,50.0
146752.6231623119,2585864.120319787,hour=102,ymd=2022061306_50,50.0
146683.75310877844,2585792.2969158585,hour=103,ymd=2022061305_50,50.0
146009.1155170141,2585958.044926341,hour=104,ymd=2022061304_50,50.0
144623.82072778925,2586304.7285406697,hour=105,ymd=2022061303_50,50.0
141783.20964688942,2586767.1395052816,hour=106,ymd=2022061302_50,50.0
138674.98157807573,2587443.233645215,hour=107,ymd=2022061301_50,50.0
137318.60072362184,2587833.063071612,hour=108,ymd=2022061300_50,50.0
136308.6942727039,2587831.1585388924,hour=109,ymd=2022061223_50,50.0
135278.16651554353,2587828.668433313,hour=110,ymd=2022061222_50,50.0
134803.80838937633,2587835.7037022444,hour=111,ymd=2022061221_50,50.0
134604.52417418262,2587827.5019834694,hour=112,ymd=2022061220_50,50.0
134262.07520730695,2587615.2404819,hour=113,ymd=2022061219_50,50.0
133537.5328027447,2587073.225538986,hour=114,ymd=2022061218_50,50.0
132359.06034551462,2586269.6801225413,hour=115,ymd=2022061217_50,50.0
130286.9099327614,2585554.7486427315,hour=116,ymd=2022061216_50,50.0
127209.99444331875,2585052.5647619544,hour=117,ymd=2022061215_50,50.0
123433.9598099505,2584392.7779866746,hour=118,ymd=2022061214_50,50.0
119045.51688191941,2583325.754740092,hour=119,ymd=2022061213_50,50.0
113796.50678824534,2579846.308288182,hour=120,ymd=2022061212_50,50.0
108596.76829623332,2575649.2604592694,hour=121,ymd=2022061211_50,50.0
