TWD97_x,TWD97_y,zp
179195.47552038115,2507359.697338924,50.0
179195.47552038115,2507359.697338924,50.0
179195.51839832347,2507359.65819522,50.0
179195.60415420812,2507359.579907812,50.0
179195.7327880351,2507359.4624767005,50.0
179195.9042998044,2507359.305901885,50.0
179196.118689516,2507359.1101833656,50.0
179196.37595716995,2507358.8753211424,50.0
179196.6761027662,2507358.601315215,50.0
179197.0191263048,2507358.288165584,50.0
179197.40502778572,2507357.9358722493,50.0
179197.83380720895,2507357.5444352105,50.0
179198.3054645745,2507357.113854468,50.0
179198.8199998824,2507356.6441300213,50.0
179199.3774131326,2507356.135261871,50.0
179199.97770432514,2507355.5872500166,50.0
179200.62087346,2507355.0000944585,50.0
179201.30692053717,2507354.3737951964,50.0
179202.03584555667,2507353.7083522305,50.0
179202.8076485185,2507353.0037655607,50.0
179203.62232942265,2507352.260035187,50.0
179204.47988826912,2507351.4771611094,50.0
179205.38032505792,2507350.655143328,50.0
179206.32363978904,2507349.7939818427,50.0
179207.3098324625,2507348.8936766535,50.0
179208.33890307826,2507347.9542277604,50.0
179209.41085163635,2507346.9756351635,50.0
179210.52567813676,2507345.9578988627,50.0
179211.6833825795,2507344.901018858,50.0
179212.88396496457,2507343.8049951494,50.0
179214.12742529195,2507342.669827737,50.0
179215.41376356166,2507341.4955166206,50.0
179216.7429797737,2507340.2820618004,50.0
179218.11507392806,2507339.0294632763,50.0
179219.53004602474,2507337.7377210483,50.0
179220.98789606374,2507336.4068351164,50.0
179222.48862404507,2507335.0368054807,50.0
179224.03222996873,2507333.627632141,50.0
179225.6187138347,2507332.1793150976,50.0
179227.248075643,2507330.6918543503,50.0
179228.92031539363,2507329.165249899,50.0
179230.63543308657,2507327.599501744,50.0
179232.39342872184,2507325.994609885,50.0
179234.19430229944,2507324.350574322,50.0
179236.03805381936,2507322.6673950553,50.0
179237.9246832816,2507320.9450720847,50.0
179239.85419068616,2507319.18360541,50.0
179241.82657603305,2507317.382995032,50.0
179243.84183932227,2507315.5432409495,50.0
179245.8999805538,2507313.6643431634,50.0
179248.00099972766,2507311.7463016734,50.0
179250.14489684385,2507309.7891164795,50.0
179252.33167190236,2507307.7927875817,50.0
179254.5613249032,2507305.75731498,50.0
179256.83385584634,2507303.6826986745,50.0
179259.14926473182,2507301.568938665,50.0
179261.50755155963,2507299.416034952,50.0
179263.90871632975,2507297.2239875346,50.0
179266.3527590422,2507294.9927964136,50.0
179268.83967969698,2507292.7224615887,50.0
179271.36947829407,2507290.41298306,50.0
179273.9421548335,2507288.064360827,50.0
179276.55770931524,2507285.6765948907,50.0
179279.2161417393,2507283.24968525,50.0
179281.9174521057,2507280.783631906,50.0
179284.66164041442,2507278.2784348577,50.0
179287.44870666545,2507275.7340941057,50.0
179290.27865085882,2507273.1506096497,50.0
179293.1514729945,2507270.52798149,50.0
179296.06717307252,2507267.866209626,50.0
179299.02575109285,2507265.1652940586,50.0
179302.0272070555,2507262.425234787,50.0
179305.0715409605,2507259.646031812,50.0
179308.1587528078,2507256.8276851326,50.0
179311.28884259742,2507253.9701947495,50.0
179314.46181032938,2507251.0735606626,50.0
179317.67765600365,2507248.1377828717,50.0
179320.93637962025,2507245.162861377,50.0
179324.23798117918,2507242.1487961784,50.0
179327.58246068042,2507239.095587276,50.0
179330.969818124,2507236.0032346696,50.0
179334.4000535099,2507232.8717383593,50.0
179337.8731668381,2507229.701098345,50.0
179341.38915810865,2507226.491314627,50.0
179344.94802732152,2507223.2423872054,50.0
179348.5497744767,2507219.9543160796,50.0
179352.19439957422,2507216.62710125,50.0
179355.88190261406,2507213.2607427165,50.0
179359.61228359622,2507209.855240479,50.0
179363.3855425207,2507206.410594538,50.0
179367.2016793875,2507202.9268048927,50.0
179371.06069419664,2507199.4038715437,50.0
179374.9625869481,2507195.841794491,50.0
179378.90735764187,2507192.240573734,50.0
179382.89500627798,2507188.6002092734,50.0
179386.9255328564,2507184.920701109,50.0
179390.99893737715,2507181.2020492405,50.0
179395.11521984023,2507177.444253668,50.0
179399.27438024562,2507173.647314392,50.0
179403.47641859335,2507169.811231412,50.0
179407.7213348834,2507165.936004728,50.0
179412.00912911576,2507162.0216343403,50.0
179416.33980129045,2507158.0681202486,50.0
179420.71335140747,2507154.075462453,50.0
179425.1297794668,2507150.0436609536,50.0
179429.58908546847,2507145.9727157503,50.0
179434.09126941246,2507141.862626843,50.0
179438.63633129877,2507137.713394232,50.0
179443.2242711274,2507133.525017917,50.0
179447.85508889836,2507129.2974978983,50.0
179452.52878461164,2507125.0308341756,50.0
179457.24535826725,2507120.725026749,50.0
179462.00480986518,2507116.3800756186,50.0
179466.80713940543,2507111.9959807843,50.0
179471.652346888,2507107.572742246,50.0
179476.5404323129,2507103.110360004,50.0
179481.47139568013,2507098.608834058,50.0
179486.44523698968,2507094.068164408,50.0
179491.46195624155,2507089.4883510545,50.0
179496.52155343574,2507084.869393997,50.0
179501.62402857226,2507080.2112932354,50.0
179506.7693816511,2507075.51404877,50.0
179511.95761267227,2507070.777660601,50.0
179517.18872163576,2507066.0021287277,50.0
179522.46270854157,2507061.1874531507,50.0
179527.7795733897,2507056.33363387,50.0
179533.13931618017,2507051.440670885,50.0
179538.54193691295,2507046.5085641965,50.0
179543.98743558806,2507041.537313804,50.0
179549.4758122055,2507036.5269197077,50.0
179555.00706676525,2507031.4773819074,50.0
179560.58119926733,2507026.3887004033,50.0
179566.19820971173,2507021.2608751953,50.0
179571.85809809846,2507016.0939062834,50.0
179577.5608644275,2507010.8877936676,50.0
179583.30650869888,2507005.642537348,50.0
179589.09503091258,2507000.3581373245,50.0
179594.9264310686,2506995.034593597,50.0
179600.80070916694,2506989.671906166,50.0
179606.7178652076,2506984.2700750306,50.0
179612.6778991906,2506978.8291001916,50.0
179618.68081111592,2506973.3489816487,50.0
179624.72660098356,2506967.829719402,50.0
179630.81526879352,2506962.271313451,50.0
179636.9468145458,2506956.6737637967,50.0
179643.12123824042,2506951.0370704383,50.0
179649.33853987735,2506945.361233376,50.0
179655.5987194566,2506939.64625261,50.0
179661.9017769782,2506933.8921281397,50.0
179668.2477124421,2506928.098859966,50.0
179674.63652584833,2506922.266448088,50.0
179681.06821719688,2506916.3948925063,50.0
179687.54278648776,2506910.4841932207,50.0
179694.06023372096,2506904.5343502313,50.0
179700.62055889648,2506898.545363538,50.0
179707.22376201433,2506892.5172331408,50.0
179713.8698430745,2506886.4499590397,50.0
179720.558802077,2506880.3435412347,50.0
179727.2906390218,2506874.197979726,50.0
179734.06535390895,2506868.013274513,50.0
179740.88294673842,2506861.7894255966,50.0
179747.7434175102,2506855.526432976,50.0
179754.64676622432,2506849.224296652,50.0
179761.59299288076,2506842.8830166236,50.0
179768.58209747952,2506836.5025928915,50.0
179775.6140800206,2506830.0830254555,50.0
179784.64566992727,2506827.985255033,50.0
179793.73199674246,2506825.87477085,50.0
179802.87306046617,2506823.751572907,50.0
179812.0688610984,2506821.615661204,50.0
