TWD97_x,TWD97_y,zp
179195.47552038115,2507359.697338924,50.0
179195.47552038115,2507359.697338924,50.0
179195.5925736664,2507359.6161948442,50.0
179195.82668023687,2507359.453906685,50.0
179196.1778400926,2507359.2104744464,50.0
179196.64605323356,2507358.885898128,50.0
179197.23131965977,2507358.4801777303,50.0
179197.93363937121,2507357.993313253,50.0
179198.7530123679,2507357.425304696,50.0
179199.68943864983,2507356.7761520594,50.0
179200.742918217,2507356.0458553433,50.0
179201.9134510694,2507355.2344145477,50.0
179203.20103720707,2507354.3418296725,50.0
179204.60567662996,2507353.3681007177,50.0
179206.1273693381,2507352.3132276833,50.0
179207.76611533147,2507351.1772105694,50.0
179209.5219146101,2507349.960049376,50.0
179211.39476717394,2507348.661744103,50.0
179213.38467302304,2507347.28229475,50.0
179215.49163215738,2507345.821701318,50.0
179217.71564457697,2507344.2799638063,50.0
179220.0567102818,2507342.657082215,50.0
179222.51482927185,2507340.953056544,50.0
179225.09000154716,2507339.1678867936,50.0
179227.7822271077,2507337.3015729636,50.0
179230.5915059535,2507335.354115054,50.0
179233.51783808452,2507333.325513065,50.0
179236.5612235008,2507331.215766996,50.0
179239.7216622023,2507329.024876848,50.0
179242.99915418905,2507326.75284262,50.0
179246.39369946104,2507324.3996643126,50.0
179249.90529801828,2507321.9653419256,50.0
179253.53394986075,2507319.449875459,50.0
179257.27965498847,2507316.853264913,50.0
179261.14241340142,2507314.1755102873,50.0
179265.12222509962,2507311.416611582,50.0
179269.21909008306,2507308.576568797,50.0
179273.43300835174,2507305.655381933,50.0
179277.76397990566,2507302.653050989,50.0
179282.21200474483,2507299.5695759654,50.0
179286.77708286923,2507296.4049568623,50.0
179291.45921427888,2507293.1591936797,50.0
179296.25839897376,2507289.8322864175,50.0
179301.1746369539,2507286.4242350757,50.0
179306.20792821926,2507282.9350396544,50.0
179311.35827276987,2507279.3647001535,50.0
179316.62567060572,2507275.713216573,50.0
179322.0101217268,2507271.980588913,50.0
179327.51162613314,2507268.1668171734,50.0
179333.13018382472,2507264.271901354,50.0
179338.86579480153,2507260.2958414555,50.0
179344.7184590636,2507256.238637477,50.0
179350.68817661089,2507252.1002894193,50.0
179356.77494744342,2507247.880797282,50.0
179362.9787715612,2507243.580161065,50.0
179369.29964896422,2507239.1983807683,50.0
179375.7375796525,2507234.735456392,50.0
179382.292563626,2507230.1913879365,50.0
179388.96460088473,2507225.566175401,50.0
179395.75369142872,2507220.8598187864,50.0
179402.65983525795,2507216.072318092,50.0
179409.6830323724,2507211.203673318,50.0
179416.82328277212,2507206.2538844645,50.0
179424.08058645707,2507201.2229515314,50.0
179431.45494342726,2507196.1108745188,50.0
179438.9463536827,2507190.9176534265,50.0
179446.55481722337,2507185.6432882547,50.0
179454.28033404928,2507180.2877790034,50.0
179462.12290416044,2507174.8511256725,50.0
179470.08252755683,2507169.333328262,50.0
179478.15920423847,2507163.734386772,50.0
179486.35293420535,2507158.0543012023,50.0
179494.66371745747,2507152.293071553,50.0
179503.09155399483,2507146.4506978244,50.0
179511.63644381744,2507140.527180016,50.0
179520.29838692528,2507134.522518128,50.0
179529.07738331836,2507128.4367121607,50.0
179537.9734329967,2507122.2697621137,50.0
179546.98653596026,2507116.021667987,50.0
179556.11669220906,2507109.692429781,50.0
179565.3639017431,2507103.2820474952,50.0
179574.7281645624,2507096.79052113,50.0
179584.20948066693,2507090.217850685,50.0
179593.8078500567,2507083.5640361607,50.0
179603.52327273172,2507076.8290775567,50.0
179613.35574869197,2507070.012974873,50.0
179623.30527793747,2507063.11572811,50.0
179633.3718604682,2507056.1373372674,50.0
179643.55549628419,2507049.077802345,50.0
179653.8561853854,2507041.9371233433,50.0
179664.27392777186,2507034.715300262,50.0
179674.80872344357,2507027.412333101,50.0
179685.4605724005,2507020.0282218605,50.0
179696.2294746427,2507012.5629665405,50.0
179707.11543017012,2507005.016567141,50.0
179718.11843898278,2506997.3890236616,50.0
179729.2385010807,2506989.680336103,50.0
179740.47561646384,2506981.8905044645,50.0
179751.82978513223,2506974.0195287466,50.0
179763.30100708586,2506966.067408949,50.0
179774.88928232473,2506958.034145072,50.0
179786.59461084884,2506949.9197371155,50.0
179798.4169926582,2506941.7241850793,50.0
179810.3564277528,2506933.4474889636,50.0
179822.41291613263,2506925.0896487683,50.0
179834.5864577977,2506916.6506644934,50.0
179846.87705274802,2506908.130536139,50.0
179859.28470098358,2506899.529263705,50.0
179871.80940250438,2506890.8468471915,50.0
179884.45115731042,2506882.0832865983,50.0
179897.2099654017,2506873.2385819256,50.0
179910.08582677823,2506864.3127331734,50.0
179923.07874144,2506855.3057403415,50.0
179936.188709387,2506846.21760343,50.0
179949.41573061925,2506837.048322439,50.0
179962.75980513674,2506827.7978973687,50.0
179979.22965530437,2506822.9662566297,50.0
179995.84272156042,2506818.0926016234,50.0
180011.44124219698,2506810.805808585,50.0
180027.17308352274,2506803.4567352645,50.0
180043.0382455377,2506796.0453816615,50.0
180059.03672824186,2506788.571747776,50.0
180075.16853163522,2506781.0358336084,50.0
180091.4336557178,2506773.437639158,50.0
180107.83210048956,2506765.7771644257,50.0
180124.36386595052,2506758.054409411,50.0
180141.0289521007,2506750.2693741135,50.0
180157.82735894006,2506742.422058534,50.0
180174.75908646864,2506734.512462672,50.0
180191.8241346864,2506726.5405865274,50.0
180209.02250359338,2506718.5064301006,50.0
180226.35419318956,2506710.4099933915,50.0
180243.81920347494,2506702.2512764,50.0
180261.41753444952,2506694.030279126,50.0
180279.1491861133,2506685.7470015697,50.0
180297.01415846628,2506677.401443731,50.0
180315.01245150846,2506668.99360561,50.0
180333.14406523985,2506660.5234872065,50.0
180351.40899966043,2506651.9910885207,50.0
180369.80725477022,2506643.3964095525,50.0
180388.3388305692,2506634.739450302,50.0
180407.0037270574,2506626.020210769,50.0
180425.8019442348,2506617.2386909537,50.0
180444.73348210138,2506608.394890856,50.0
180463.79834065717,2506599.488810476,50.0
180482.99651990217,2506590.5204498135,50.0
180502.32801983636,2506581.4898088686,50.0
180521.79284045976,2506572.3968876414,50.0
180541.39098177236,2506563.241686132,50.0
180561.12244377416,2506554.02420434,50.0
180580.98722646516,2506544.7444422655,50.0
180600.98532984537,2506535.4023999088,50.0
180621.11675391477,2506525.9980772696,50.0
180641.38149867338,2506516.531474348,50.0
180661.77956412119,2506507.0025911443,50.0
180682.3109502582,2506497.411427658,50.0
180702.9756570844,2506487.7579838894,50.0
180723.77368459982,2506478.0422598384,50.0
180744.70503280443,2506468.264255505,50.0
180765.76970169824,2506458.4239708893,50.0
180786.96769128126,2506448.521405991,50.0
180808.29900155347,2506438.5565608107,50.0
180829.7636325149,2506428.5294353478,50.0
180851.3615841655,2506418.4400296025,50.0
180873.09285650533,2506408.288343575,50.0
180894.95744953435,2506398.074377265,50.0
180916.95536325258,2506387.7981306724,50.0
180939.08659766,2506377.4596037976,50.0
180961.35115275663,2506367.0587966405,50.0
180983.74902854246,2506356.595709201,50.0
