TWD97_x,TWD97_y,zp
179195.47552038115,2507359.697338924,50.0
179195.47552038115,2507359.697338924,50.0
179195.53949108106,2507359.6568869688,50.0
179195.66743248087,2507359.5759830587,50.0
179195.8593445806,2507359.4546271935,50.0
179196.1152273802,2507359.2928193733,50.0
179196.43508087975,2507359.090559598,50.0
179196.81890507918,2507358.8478478678,50.0
179197.26669997853,2507358.5646841824,50.0
179197.77846557778,2507358.241068542,50.0
179198.35420187694,2507357.8770009466,50.0
179198.993908876,2507357.472481396,50.0
179199.69758657497,2507357.0275098905,50.0
179200.46523497385,2507356.54208643,50.0
179201.29685407263,2507356.0162110142,50.0
179202.19244387132,2507355.4498836435,50.0
179203.1520043699,2507354.843104318,50.0
179204.1755355684,2507354.195873037,50.0
179205.26303746682,2507353.508189801,50.0
179206.41451006514,2507352.78005461,50.0
179207.62995336336,2507352.0114674643,50.0
179208.90936736148,2507351.2024283633,50.0
179210.25275205952,2507350.352937307,50.0
179211.66010745746,2507349.462994296,50.0
179213.1314335553,2507348.53259933,50.0
179214.66673035306,2507347.5617524087,50.0
179216.2659978507,2507346.5504535325,50.0
179217.92923604828,2507345.498702701,50.0
179219.65644494575,2507344.406499915,50.0
179221.44762454313,2507343.2738451734,50.0
179223.3027748404,2507342.100738477,50.0
179225.2218958376,2507340.8871798255,50.0
179227.2049875347,2507339.633169219,50.0
179229.2520499317,2507338.3387066573,50.0
179231.3630830286,2507337.0037921406,50.0
179233.53808682543,2507335.628425669,50.0
179235.77706132215,2507334.212607242,50.0
179238.08000651878,2507332.7563368604,50.0
179240.4469224153,2507331.2596145235,50.0
179242.87780901176,2507329.7224402316,50.0
179245.3726663081,2507328.1448139846,50.0
179247.93149430436,2507326.5267357826,50.0
179250.55429300052,2507324.8682056256,50.0
179253.24106239658,2507323.1692235135,50.0
179255.99180249256,2507321.4297894463,50.0
179258.80651328844,2507319.649903424,50.0
179261.68519478422,2507317.829565447,50.0
179264.6278469799,2507315.9687755145,50.0
179267.6344698755,2507314.067533627,50.0
179270.70506347102,2507312.1258397847,50.0
179273.83962776643,2507310.1436939873,50.0
179277.03816276175,2507308.121096235,50.0
179280.30066845697,2507306.058046527,50.0
179283.6271448521,2507303.9545448646,50.0
179287.01759194714,2507301.810591247,50.0
179290.47200974208,2507299.626185674,50.0
179293.99039823693,2507297.4013281465,50.0
179297.57275743168,2507295.1360186636,50.0
179301.21908732635,2507292.830257226,50.0
179304.9293879209,2507290.484043833,50.0
179308.7036592154,2507288.097378485,50.0
179312.54190120977,2507285.670261182,50.0
179316.44411390406,2507283.202691924,50.0
179320.41029729825,2507280.6946707107,50.0
179324.44045139235,2507278.1461975425,50.0
179328.53457618636,2507275.5572724193,50.0
179332.69267168027,2507272.927895341,50.0
179336.9147378741,2507270.2580663078,50.0
179341.2007747678,2507267.5477853194,50.0
179345.55078236145,2507264.797052376,50.0
179349.96476065498,2507262.0058674775,50.0
179354.44270964843,2507259.174230624,50.0
179358.98462934178,2507256.3021418154,50.0
179363.59051973504,2507253.389601052,50.0
179368.2603808282,2507250.436608333,50.0
179372.99421262127,2507247.4431636594,50.0
179377.79201511425,2507244.4092670307,50.0
179382.65378830713,2507241.334918447,50.0
179387.57953219992,2507238.220117908,50.0
179392.5692467926,2507235.064865414,50.0
179397.6229320852,2507231.869160965,50.0
179402.74058807772,2507228.633004561,50.0
179407.92221477014,2507225.356396202,50.0
179413.16781216246,2507222.039335888,50.0
179418.47738025468,2507218.6818236187,50.0
179423.85091904682,2507215.2838593945,50.0
179429.28842853886,2507211.845443215,50.0
179434.7899087308,2507208.366575081,50.0
179440.35535962266,2507204.8472549915,50.0
179445.9847812144,2507201.287482947,50.0
179451.67817350608,2507197.6872589476,50.0
179457.43553649765,2507194.046582993,50.0
179463.25687018913,2507190.3654550835,50.0
179469.1421745805,2507186.643875219,50.0
179475.0914496718,2507182.8818433993,50.0
179481.104695463,2507179.0793596245,50.0
179487.1819119541,2507175.2364238948,50.0
179493.3230991451,2507171.35303621,50.0
179499.52825703603,2507167.42919657,50.0
179505.79738562685,2507163.464904975,50.0
179512.13048491758,2507159.460161425,50.0
179518.5275549082,2507155.41496592,50.0
179524.98859559876,2507151.32931846,50.0
179531.5136069892,2507147.203219045,50.0
179538.10258907956,2507143.036667675,50.0
179544.75554186982,2507138.8296643496,50.0
179551.47246535998,2507134.5822090693,50.0
179558.25335955006,2507130.294301834,50.0
179565.09822444004,2507125.9659426436,50.0
179572.00706002992,2507121.597131498,50.0
179578.9798663197,2507117.1878683977,50.0
179586.0166433094,2507112.738153342,50.0
179593.11739099902,2507108.2479863316,50.0
179600.28210938853,2507103.717367366,50.0
179607.51079847795,2507099.1462964453,50.0
179614.80345826727,2507094.5347735696,50.0
179622.1600887565,2507089.882798739,50.0
179629.58068994564,2507085.190371953,50.0
179637.06526183468,2507080.457493212,50.0
179644.61380442363,2507075.684162516,50.0
179652.22631771248,2507070.870379865,50.0
179659.90280170125,2507066.016145259,50.0
179667.6432563899,2507061.121458698,50.0
179675.4476817785,2507056.186320182,50.0
179683.31607786697,2507051.2107297108,50.0
179691.24844465536,2507046.1946872845,50.0
179699.24478214365,2507041.1381929033,50.0
179707.30509033185,2507036.041246567,50.0
179715.42936921996,2507030.9038482755,50.0
179723.61761880797,2507025.725998029,50.0
179731.8698390959,2507020.5076958276,50.0
179740.1860300837,2507015.248941671,50.0
179748.56619177145,2507009.9497355595,50.0
179757.01032415908,2507004.610077493,50.0
179765.51842724663,2506999.229967471,50.0
179774.09050103408,2506993.8094054945,50.0
179782.72654552144,2506988.3483915627,50.0
179791.4265607087,2506982.846925676,50.0
179800.19054659587,2506977.305007834,50.0
179809.01850318295,2506971.722638037,50.0
179817.91043046993,2506966.099816285,50.0
179826.86632845682,2506960.436542578,50.0
179835.8861971436,2506954.732816916,50.0
179844.9700365303,2506948.988639299,50.0
179854.11784661692,2506943.2040097266,50.0
179863.32962740344,2506937.3789281994,50.0
179872.60537888986,2506931.513394717,50.0
179881.94510107618,2506925.60740928,50.0
179891.34879396242,2506919.6609718874,50.0
179900.81645754856,2506913.67408254,50.0
179910.3480918346,2506907.6467412375,50.0
179919.94369682056,2506901.57894798,50.0
179929.6032725064,2506895.4707027674,50.0
179939.32681889218,2506889.3220055997,50.0
179949.11433597785,2506883.132856477,50.0
179958.96582376343,2506876.9032553993,50.0
179968.8812822489,2506870.6332023665,50.0
179978.8607114343,2506864.3226973787,50.0
179988.9041113196,2506857.971740436,50.0
180001.33407884222,2506849.90605117,50.0
180013.84271704537,2506841.789313238,50.0
180026.43002592903,2506833.62152664,50.0
180039.09600549322,2506825.4026913755,50.0
180058.78473877293,2506821.311507471,50.0
180078.59500744325,2506817.1950693447,50.0
180098.52681150418,2506813.053376997,50.0
180118.58015095574,2506808.8864304274,50.0
180138.7550257979,2506804.6942296363,50.0
180159.05143603068,2506800.4767746236,50.0
180179.46938165408,2506796.2340653893,50.0
180200.0088626681,2506791.9661019333,50.0
