xp,yp,Hour,ymdh,zp
301263.60048314865,2767355.824947714,hour=0,ymd=2022061012_50,50.0
303982.9649582946,2763105.8894217154,hour=1,ymd=2022061011_50,50.0
307634.26324312325,2758237.9131311616,hour=2,ymd=2022061010_50,50.0
311217.6134907895,2752830.0500821015,hour=3,ymd=2022061009_50,50.0
313865.0003325188,2748173.8650067737,hour=4,ymd=2022061008_50,50.0
316545.7676990473,2744601.499357878,hour=5,ymd=2022061007_50,50.0
320072.0211972439,2740634.174877382,hour=6,ymd=2022061006_50,50.0
323700.39484660263,2736524.6872152453,hour=7,ymd=2022061005_50,50.0
328549.18023672636,2732610.1784004485,hour=8,ymd=2022061004_50,50.0
332741.8805201345,2728115.25012689,hour=9,ymd=2022061003_50,50.0
335596.4737241485,2722133.844799242,hour=10,ymd=2022061002_50,50.0
338971.1259799146,2716113.99012754,hour=11,ymd=2022061001_50,50.0
343015.0594653034,2711626.6743273204,hour=12,ymd=2022061000_50,50.0
347713.0266076171,2708780.8979790052,hour=13,ymd=2022060923_50,50.0
354066.4921251082,2707526.5409258595,hour=14,ymd=2022060922_50,50.0
358819.697147026,2707762.860771225,hour=15,ymd=2022060921_50,50.0
363503.4183736586,2709928.7911946485,hour=16,ymd=2022060920_50,50.0
368398.05467961665,2713903.98831533,hour=17,ymd=2022060919_50,50.0
373709.9916605347,2719623.0109478394,hour=18,ymd=2022060918_50,50.0
379480.980459004,2725534.048139454,hour=19,ymd=2022060917_50,50.0
386162.97127541836,2731044.247659073,hour=20,ymd=2022060916_50,50.0
394220.91214892204,2736157.617247776,hour=21,ymd=2022060915_50,50.0
403941.06292089756,2740941.5236666063,hour=22,ymd=2022060914_50,50.0
416869.176176905,2745739.5875863144,hour=23,ymd=2022060913_50,50.0
415954.4229719856,2741019.7869596044,hour=24,ymd=2022060912_50,50.0
417329.9001602673,2731356.94950007,hour=25,ymd=2022060911_50,50.0
418146.42850252736,2718183.839599059,hour=26,ymd=2022060910_50,50.0
419212.6560798821,2705739.855540947,hour=27,ymd=2022060909_50,50.0
418710.20988590113,2695300.1009676913,hour=28,ymd=2022060908_50,50.0
418154.68668865535,2684796.0629811445,hour=29,ymd=2022060907_50,50.0
418185.386712001,2675333.5443398813,hour=30,ymd=2022060906_50,50.0
419484.84431559715,2667955.5531462887,hour=31,ymd=2022060905_50,50.0
418773.1966619485,2658926.881660239,hour=32,ymd=2022060904_50,50.0
417714.2769560789,2647117.2175254384,hour=33,ymd=2022060903_50,50.0
416332.99872751284,2635753.792298869,hour=34,ymd=2022060902_50,50.0
414705.1850425427,2624987.0885522524,hour=35,ymd=2022060901_50,50.0
413296.041092695,2616339.720845745,hour=36,ymd=2022060900_50,50.0
412804.78800487175,2609029.681156502,hour=37,ymd=2022060823_50,50.0
412481.38325946574,2603627.5723909596,hour=38,ymd=2022060822_50,50.0
412644.58868747746,2599950.5840903977,hour=39,ymd=2022060821_50,50.0
413479.4650118256,2597613.1373922983,hour=40,ymd=2022060820_50,50.0
414053.4637637118,2596638.621223443,hour=41,ymd=2022060819_50,50.0
413977.764216624,2596835.4501867676,hour=42,ymd=2022060818_50,50.0
413976.4146936157,2596898.2903243313,hour=43,ymd=2022060817_50,50.0
412978.7787277804,2596831.091121033,hour=44,ymd=2022060816_50,50.0
410466.6934159578,2595911.4864596054,hour=45,ymd=2022060815_50,50.0
406248.9841700972,2593104.1997838393,hour=46,ymd=2022060814_50,50.0
399540.1821258993,2587713.137279637,hour=47,ymd=2022060813_50,50.0
395782.3170196445,2572215.1517316177,hour=48,ymd=2022060812_50,50.0
390935.19841729413,2556248.138617642,hour=49,ymd=2022060811_50,50.0
386242.37625956844,2540539.850211628,hour=50,ymd=2022060810_50,50.0
382900.88949588995,2524689.8090392426,hour=51,ymd=2022060809_50,50.0
379458.1910148592,2508508.441122897,hour=52,ymd=2022060808_50,50.0
376516.02076126944,2492463.0429672673,hour=53,ymd=2022060807_50,50.0
373805.4730070935,2477083.770164795,hour=54,ymd=2022060806_50,50.0
370417.67503916036,2462455.3314334527,hour=55,ymd=2022060805_50,50.0
367061.3127517433,2448312.3386046365,hour=56,ymd=2022060804_50,50.0
361591.0433478088,2433575.501475759,hour=57,ymd=2022060803_50,50.0
355628.55914490233,2420435.8413346186,hour=58,ymd=2022060802_50,50.0
345399.8692883731,2407682.0906225815,hour=59,ymd=2022060801_50,50.0
340261.24007103156,2394169.712566443,hour=60,ymd=2022060800_50,50.0
337107.8658958332,2380588.3307062164,hour=61,ymd=2022060723_50,50.0
336574.8376250186,2371166.1182037964,hour=62,ymd=2022060722_50,50.0
334354.88003513153,2361013.284434624,hour=63,ymd=2022060721_50,50.0
330804.47961584415,2350549.0203789547,hour=64,ymd=2022060720_50,50.0
328449.2060266131,2340034.046314366,hour=65,ymd=2022060719_50,50.0
327708.4769364673,2329325.258310087,hour=66,ymd=2022060718_50,50.0
327844.6120822358,2318731.8483806625,hour=67,ymd=2022060717_50,50.0
325402.62714362546,2308215.5774350837,hour=68,ymd=2022060716_50,50.0
323475.28922640934,2298430.2033301666,hour=69,ymd=2022060715_50,50.0
321173.92522809684,2287096.0982957855,hour=70,ymd=2022060714_50,50.0
318775.99303316354,2274749.3890321627,hour=71,ymd=2022060713_50,50.0
