TWD97_x,TWD97_y,zp
194748.26175527967,2596184.954715116,50.0
194748.26175527967,2596184.954715116,50.0
194748.15813578613,2596185.0109551754,50.0
194747.95089679904,2596185.1234352943,50.0
194747.6400383184,2596185.2921554726,50.0
194747.22556034423,2596185.5171157103,50.0
194746.7074628765,2596185.7983160075,50.0
194746.08574591525,2596186.135756364,50.0
194745.36040946044,2596186.52943678,50.0
194744.53145351209,2596186.9793572556,50.0
194743.5988780702,2596187.4855177905,50.0
194742.56268313475,2596188.047918385,50.0
194741.42286870576,2596188.6665590387,50.0
194740.17943478323,2596189.341439752,50.0
194738.83238136716,2596190.0725605246,50.0
194737.38170845754,2596190.8599213567,50.0
194735.82741605438,2596191.703522248,50.0
194734.16950415767,2596192.603363199,50.0
194732.40797276743,2596193.5594442096,50.0
194730.54282188363,2596194.5717652794,50.0
194728.5740515063,2596195.6403264087,50.0
194726.5016616354,2596196.7651275974,50.0
194724.32565227099,2596197.9461688455,50.0
194722.04602341302,2596199.183450153,50.0
194719.6627750615,2596200.47697152,50.0
194717.17590721644,2596201.8267329466,50.0
194714.58541987784,2596203.2327344324,50.0
194711.8913130457,2596204.6949759778,50.0
194709.09358672,2596206.2134575825,50.0
194706.19224090077,2596207.7881792467,50.0
194703.187275588,2596209.4191409703,50.0
194700.07869078167,2596211.1063427534,50.0
194696.8664864818,2596212.849784596,50.0
194693.5506626884,2596214.649466498,50.0
194690.13121940143,2596216.505388459,50.0
194686.60815662093,2596218.41755048,50.0
194682.9814743469,2596220.38595256,50.0
194679.2511725793,2596222.4105947,50.0
194675.41725131817,2596224.491476899,50.0
194671.4797105635,2596226.6285991576,50.0
194667.43855031527,2596228.8219614755,50.0
194663.2937705735,2596231.071563853,50.0
194659.0453713382,2596233.37740629,50.0
194654.69335260935,2596235.739488786,50.0
194650.23771438695,2596238.157811342,50.0
194645.678456671,2596240.632373957,50.0
194641.01557946153,2596243.1631766316,50.0
194636.2490827585,2596245.7502193656,50.0
194631.37896656193,2596248.393502159,50.0
194626.4052308718,2596251.093025012,50.0
194621.32787568815,2596253.8487879243,50.0
194616.14690101094,2596256.660790896,50.0
194610.8623068402,2596259.5290339272,50.0
194605.4740931759,2596262.453517018,50.0
194599.98226001806,2596265.434240168,50.0
194594.38680736668,2596268.4712033775,50.0
194588.68773522176,2596271.5644066464,50.0
194582.8850435833,2596274.713849975,50.0
194576.97873245127,2596277.9195333626,50.0
194570.96880182571,2596281.18145681,50.0
194564.8552517066,2596284.4996203166,50.0
194558.63808209397,2596287.8740238827,50.0
194552.31729298778,2596291.304667508,50.0
194545.89288438804,2596294.791551193,50.0
194539.36485629476,2596298.3346749377,50.0
194532.73320870794,2596301.9340387415,50.0
194525.99794162757,2596305.589642605,50.0
194519.15905505366,2596309.3014865275,50.0
194512.2165489862,2596313.0695705097,50.0
194505.1704234252,2596316.8938945513,50.0
194498.02067837067,2596320.7744586524,50.0
194490.76731382258,2596324.711262813,50.0
194483.41032978095,2596328.7043070327,50.0
194475.94972624577,2596332.753591312,50.0
194468.38550321705,2596336.859115651,50.0
194460.7176606948,2596341.020880049,50.0
194452.94619867898,2596345.2388845067,50.0
194445.07111716963,2596349.513129024,50.0
194437.09241616674,2596353.8436136004,50.0
194429.0100956703,2596358.2303382363,50.0
194420.8241556803,2596362.6733029317,50.0
194412.53459619678,2596367.1725076865,50.0
194404.1414172197,2596371.727952501,50.0
194395.6446187491,2596376.3396373745,50.0
194387.04420078493,2596381.0075623076,50.0
194378.34016332723,2596385.7317273,50.0
194369.53250637598,2596390.512132352,50.0
194360.6212299312,2596395.3487774637,50.0
194351.60633399285,2596400.2416626345,50.0
194342.48781856097,2596405.190787865,50.0
194333.26568363555,2596410.1961531546,50.0
194323.93992921658,2596415.257758504,50.0
194314.51055530406,2596420.3756039124,50.0
194304.977561898,2596425.5496893805,50.0
194295.3409489984,2596430.780014908,50.0
194285.60071660526,2596436.066580495,50.0
194275.75686471857,2596441.409386141,50.0
194265.80939333834,2596446.808431847,50.0
194255.75830246456,2596452.2637176123,50.0
194245.60359209724,2596457.775243437,50.0
194235.34526223637,2596463.343009321,50.0
194224.98331288196,2596468.9670152646,50.0
194214.517744034,2596474.6472612675,50.0
194203.9485556925,2596480.38374733,50.0
194193.27574785746,2596486.176473452,50.0
194182.49932052888,2596492.025439633,50.0
194171.61927370675,2596497.930645874,50.0
194160.63560739107,2596503.892092174,50.0
194149.54832158185,2596509.9097785335,50.0
194138.3574162791,2596515.9837049525,50.0
194127.06289148278,2596522.113871431,50.0
194115.66474719293,2596528.300277969,50.0
194104.16298340954,2596534.542924566,50.0
194092.5576001326,2596540.841811223,50.0
194080.8485973621,2596547.196937939,50.0
194069.0359750981,2596553.608304715,50.0
194057.1197333405,2596560.07591155,50.0
194045.0998720894,2596566.5997584444,50.0
194032.97639134474,2596573.1798453983,50.0
194020.74929110653,2596579.8161724117,50.0
194008.4185713748,2596586.5087394845,50.0
193995.9842321495,2596593.2575466167,50.0
193983.44627343066,2596600.0625938084,50.0
193970.80469521828,2596606.9238810595,50.0
193958.05949751235,2596613.84140837,50.0
193945.21068031288,2596620.81517574,50.0
193932.25824361987,2596627.8451831695,50.0
193919.20218743331,2596634.9314306583,50.0
193906.0425117532,2596642.0739182066,50.0
193892.77921657957,2596649.2726458143,50.0
193879.41230191238,2596656.5276134815,50.0
193865.94176775165,2596663.838821208,50.0
193852.36761409737,2596671.206268994,50.0
193838.68984094955,2596678.6299568396,50.0
193824.90844830818,2596686.1098847445,50.0
193811.02343617327,2596693.646052709,50.0
193797.03480454482,2596701.2384607326,50.0
193782.94255342282,2596708.887108816,50.0
193768.74668280728,2596716.5919969585,50.0
193754.4471926982,2596724.3531251606,50.0
193740.04408309556,2596732.170493422,50.0
193725.5373539994,2596740.044101743,50.0
193710.92700540967,2596747.9739501234,50.0
193696.2130373264,2596755.9600385632,50.0
193681.3954497496,2596764.0023670625,50.0
193666.47424267925,2596772.100935621,50.0
193651.44941611536,2596780.2557442393,50.0
193636.32097005792,2596788.466792917,50.0
