xp,yp,Hour,ymdh,zp
301263.60048314865,2767355.824947714,hour=0,ymd=2022072412_50,50.0
296507.3421579593,2761318.1126608243,hour=1,ymd=2022072411_50,50.0
290178.46318557794,2756470.3378528943,hour=2,ymd=2022072410_50,50.0
283711.05077460344,2751910.0076770326,hour=3,ymd=2022072409_50,50.0
278744.4293977612,2747241.7256616196,hour=4,ymd=2022072408_50,50.0
275885.0332332098,2743828.755741372,hour=5,ymd=2022072407_50,50.0
274160.9793605351,2742667.3596675238,hour=6,ymd=2022072406_50,50.0
271265.3419296288,2744152.6271943143,hour=7,ymd=2022072405_50,50.0
264851.3234186464,2747106.321144535,hour=8,ymd=2022072404_50,50.0
253307.29542845424,2748757.6826554015,hour=9,ymd=2022072403_50,50.0
238999.90945812996,2747118.2569516357,hour=10,ymd=2022072402_50,50.0
225404.63130047853,2741803.9413649794,hour=11,ymd=2022072401_50,50.0
216100.89195302065,2735519.070910981,hour=12,ymd=2022072400_50,50.0
203497.54970478948,2728995.5972962584,hour=13,ymd=2022072323_50,50.0
190707.83351847465,2720785.8737812843,hour=14,ymd=2022072322_50,50.0
180879.57377836044,2712047.318926176,hour=15,ymd=2022072321_50,50.0
174606.8102676713,2703176.3645532336,hour=16,ymd=2022072320_50,50.0
169740.52320545848,2694560.240623435,hour=17,ymd=2022072319_50,50.0
166329.00195253576,2686930.5034488197,hour=18,ymd=2022072318_50,50.0
163522.25299093063,2681708.3766004946,hour=19,ymd=2022072317_50,50.0
158977.72456529672,2676039.6061568465,hour=20,ymd=2022072316_50,50.0
153298.73369100626,2670023.7570938524,hour=21,ymd=2022072315_50,50.0
146625.75816912885,2664603.634988552,hour=22,ymd=2022072314_50,50.0
138510.6613335156,2660627.425208932,hour=23,ymd=2022072313_50,50.0
126806.54741732712,2653772.065084016,hour=24,ymd=2022072312_50,50.0
117795.55007038946,2645612.170291936,hour=25,ymd=2022072311_50,50.0
112408.43531913991,2637233.5275625046,hour=26,ymd=2022072310_50,50.0
109484.15141878213,2628345.091670936,hour=27,ymd=2022072309_50,50.0
108236.85374414112,2619500.850024348,hour=28,ymd=2022072308_50,50.0
107977.68178386084,2611935.3833751734,hour=29,ymd=2022072307_50,50.0
107500.49676802225,2604133.034974044,hour=30,ymd=2022072306_50,50.0
107288.7512378351,2596226.707437476,hour=31,ymd=2022072305_50,50.0
106930.69639459654,2589350.8448052313,hour=32,ymd=2022072304_50,50.0
106509.93180105492,2584344.8030053135,hour=33,ymd=2022072303_50,50.0
106174.63093945786,2580749.666944897,hour=34,ymd=2022072302_50,50.0
105901.86069021496,2577091.569230115,hour=35,ymd=2022072301_50,50.0
105813.92590505752,2573087.3270473834,hour=36,ymd=2022072300_50,50.0
105709.68703712738,2569049.1628016885,hour=37,ymd=2022072223_50,50.0
105419.73606494284,2564850.441927856,hour=38,ymd=2022072222_50,50.0
104833.14986973099,2560448.0899393912,hour=39,ymd=2022072221_50,50.0
103884.54086238361,2556079.010953,hour=40,ymd=2022072220_50,50.0
102893.21388199768,2552379.6229847427,hour=41,ymd=2022072219_50,50.0
102462.8937122862,2549418.3748356905,hour=42,ymd=2022072218_50,50.0
101474.56242242671,2547067.3350268733,hour=43,ymd=2022072217_50,50.0
99794.18093437172,2545277.537642358,hour=44,ymd=2022072216_50,50.0
97481.15728964872,2544354.399010459,hour=45,ymd=2022072215_50,50.0
94202.30686178274,2544090.6405035304,hour=46,ymd=2022072214_50,50.0
89255.66104228265,2544325.678824044,hour=47,ymd=2022072213_50,50.0
84209.28060499794,2542637.6037799185,hour=48,ymd=2022072212_50,50.0
79932.06542513735,2541100.2017247705,hour=49,ymd=2022072211_50,50.0
75500.25094071991,2539187.722159314,hour=50,ymd=2022072210_50,50.0
71373.86635730631,2537196.7236555023,hour=51,ymd=2022072209_50,50.0
67053.08185527689,2534818.6477165623,hour=52,ymd=2022072208_50,50.0
62726.565746942826,2532622.077913153,hour=53,ymd=2022072207_50,50.0
57982.271433571645,2529827.6581464065,hour=54,ymd=2022072206_50,50.0
52437.03678224451,2526408.6981816916,hour=55,ymd=2022072205_50,50.0
46196.31561147637,2522284.28945339,hour=56,ymd=2022072204_50,50.0
38893.23568327195,2517288.4177361755,hour=57,ymd=2022072203_50,50.0
31258.715642581054,2511478.87968238,hour=58,ymd=2022072202_50,50.0
23393.811445931264,2505015.8940238236,hour=59,ymd=2022072201_50,50.0
15387.824304918118,2498025.7500120876,hour=60,ymd=2022072200_50,50.0
6993.856394479342,2490822.684113222,hour=61,ymd=2022072123_50,50.0
-1489.6496145331184,2483564.845862019,hour=62,ymd=2022072122_50,50.0
-9482.003153463535,2476642.410038653,hour=63,ymd=2022072121_50,50.0
-16409.43614413374,2470306.519775632,hour=64,ymd=2022072120_50,50.0
-22482.929307138256,2464676.5753382025,hour=65,ymd=2022072119_50,50.0
-27963.26528320246,2459854.6440604357,hour=66,ymd=2022072118_50,50.0
-33261.731931766204,2455742.786030519,hour=67,ymd=2022072117_50,50.0
-38710.75268401735,2452367.6645856975,hour=68,ymd=2022072116_50,50.0
-44746.66860105627,2449773.325555737,hour=69,ymd=2022072115_50,50.0
-51639.02839534514,2447828.2154122917,hour=70,ymd=2022072114_50,50.0
-59753.50880288117,2446212.500973101,hour=71,ymd=2022072113_50,50.0
-66984.3283625149,2446053.4630371574,hour=72,ymd=2022072112_50,50.0
-74322.9953571462,2446263.67029001,hour=73,ymd=2022072111_50,50.0
-81574.30420415633,2446487.254086449,hour=74,ymd=2022072110_50,50.0
-88854.8406856858,2446829.5678435066,hour=75,ymd=2022072109_50,50.0
-96527.26872705453,2446833.079357308,hour=76,ymd=2022072108_50,50.0
-103813.36573555105,2446616.320952187,hour=77,ymd=2022072107_50,50.0
-111058.92373873823,2445588.0055742064,hour=78,ymd=2022072106_50,50.0
-118240.87639509671,2443492.661346058,hour=79,ymd=2022072105_50,50.0
-125092.20683008962,2440487.37052382,hour=80,ymd=2022072104_50,50.0
-131524.09700850182,2436338.1309064277,hour=81,ymd=2022072103_50,50.0
-137622.230010634,2430837.049748222,hour=82,ymd=2022072102_50,50.0
-143336.65707237058,2424061.479440505,hour=83,ymd=2022072101_50,50.0
-148648.18339129322,2416154.680322195,hour=84,ymd=2022072100_50,50.0
-153514.96394528978,2407505.0669822344,hour=85,ymd=2022072023_50,50.0
-158202.3728506469,2398761.3428481766,hour=86,ymd=2022072022_50,50.0
-162840.08321780496,2390378.8611968406,hour=87,ymd=2022072021_50,50.0
-167564.527481144,2382789.958811606,hour=88,ymd=2022072020_50,50.0
-172364.02517146402,2376358.459150667,hour=89,ymd=2022072019_50,50.0
-177160.08453804784,2371169.485020677,hour=90,ymd=2022072018_50,50.0
-181792.57341199153,2367440.382578487,hour=91,ymd=2022072017_50,50.0
-186288.0267086082,2365132.221714916,hour=92,ymd=2022072016_50,50.0
-190692.67004430824,2364084.590555417,hour=93,ymd=2022072015_50,50.0
-194819.85288501316,2364251.2717729122,hour=94,ymd=2022072014_50,50.0
-199037.92458484106,2365585.8931576856,hour=95,ymd=2022072013_50,50.0
-204720.74683645897,2368332.5446695485,hour=96,ymd=2022072012_50,50.0
-211600.9897672438,2371208.5815921226,hour=97,ymd=2022072011_50,50.0
-219546.1578911745,2374068.6531413742,hour=98,ymd=2022072010_50,50.0
-228055.13950689667,2376597.8219074854,hour=99,ymd=2022072009_50,50.0
-237072.29559608334,2378824.3549332567,hour=100,ymd=2022072008_50,50.0
-246484.59631826513,2380276.3260212787,hour=101,ymd=2022072007_50,50.0
-256446.34647726052,2380516.156587049,hour=102,ymd=2022072006_50,50.0
-266116.2375475072,2379620.4447122985,hour=103,ymd=2022072005_50,50.0
-275551.95566316484,2377711.334288264,hour=104,ymd=2022072004_50,50.0
-284381.9699388051,2374520.4709364944,hour=105,ymd=2022072003_50,50.0
-292284.2887052202,2370160.9069065326,hour=106,ymd=2022072002_50,50.0
-299205.7727557474,2364872.2907175,hour=107,ymd=2022072001_50,50.0
-304990.9580363387,2358781.9041778767,hour=108,ymd=2022072000_50,50.0
-309628.7535474801,2352073.707435923,hour=109,ymd=2022071923_50,50.0
-313321.32534425496,2344949.528185623,hour=110,ymd=2022071922_50,50.0
-316109.56880578934,2337904.8305594944,hour=111,ymd=2022071921_50,50.0
-318238.0792512053,2331465.823495718,hour=112,ymd=2022071920_50,50.0
-319963.9430886933,2325860.687286275,hour=113,ymd=2022071919_50,50.0
-321555.036279408,2321263.7644335204,hour=114,ymd=2022071918_50,50.0
-323232.5351447591,2317901.6725389236,hour=115,ymd=2022071917_50,50.0
-325279.263656182,2315851.9172485047,hour=116,ymd=2022071916_50,50.0
-327936.0807437131,2315049.5392688424,hour=117,ymd=2022071915_50,50.0
-331473.2756459394,2315523.5443286565,hour=118,ymd=2022071914_50,50.0
-336311.7941830286,2317156.08689021,hour=119,ymd=2022071913_50,50.0
-341474.1411983946,2319975.1265674722,hour=120,ymd=2022071912_50,50.0
-347962.5868381837,2323052.968842451,hour=121,ymd=2022071911_50,50.0
