xp,yp,Hour,ymdh,zp
179195.47552038115,2507359.697338924,hour=0,ymd=2022063012_50,50.0
179310.46444371474,2507783.0240212977,hour=1,ymd=2022063011_50,50.0
179452.34220944476,2507797.681771986,hour=2,ymd=2022063010_50,50.0
179612.67092753333,2507411.238517709,hour=3,ymd=2022063009_50,50.0
179795.2633958714,2506830.787121514,hour=4,ymd=2022063008_50,50.0
179978.3314403113,2506829.3882684745,hour=5,ymd=2022063007_50,50.0
180087.11840977744,2506824.5916778315,hour=6,ymd=2022063006_50,50.0
180135.61382162236,2506826.559298979,hour=7,ymd=2022063005_50,50.0
179983.9098405041,2506832.197893342,hour=8,ymd=2022063004_50,50.0
179696.54955801312,2506984.01105149,hour=9,ymd=2022063003_50,50.0
179188.50821790044,2507498.990658804,hour=10,ymd=2022063002_50,50.0
178402.5529749388,2508295.8722100994,hour=11,ymd=2022063001_50,50.0
177283.3569632167,2509242.4607121786,hour=12,ymd=2022063000_50,50.0
175620.5801454628,2509276.607809426,hour=13,ymd=2022062923_50,50.0
173766.55918845852,2509230.159226895,hour=14,ymd=2022062922_50,50.0
172239.67532413025,2509942.6191885793,hour=15,ymd=2022062921_50,50.0
170576.40692019035,2510260.577922144,hour=16,ymd=2022062920_50,50.0
169270.9874763446,2511425.2722073877,hour=17,ymd=2022062919_50,50.0
168097.52115973402,2512515.3796623433,hour=18,ymd=2022062918_50,50.0
167978.7332632117,2512832.459300683,hour=19,ymd=2022062917_50,50.0
167984.2525537232,2512826.751503599,hour=20,ymd=2022062916_50,50.0
167994.21066875514,2512835.6625940343,hour=21,ymd=2022062915_50,50.0
168144.43689333406,2512834.1063218256,hour=22,ymd=2022062914_50,50.0
168749.412532085,2512831.8687468683,hour=23,ymd=2022062913_50,50.0
169718.4915040465,2512840.118745248,hour=24,ymd=2022062912_50,50.0
170719.90644112547,2512856.51542602,hour=25,ymd=2022062911_50,50.0
171331.14371987377,2512831.1298673213,hour=26,ymd=2022062910_50,50.0
172137.51192801297,2512830.3919687653,hour=27,ymd=2022062909_50,50.0
173166.84619675056,2512826.8337903284,hour=28,ymd=2022062908_50,50.0
174112.68973390237,2512754.425361675,hour=29,ymd=2022062907_50,50.0
174664.7863396503,2512547.9863252835,hour=30,ymd=2022062906_50,50.0
175154.46251171306,2512496.835283299,hour=31,ymd=2022062905_50,50.0
175518.40040749536,2512627.9767859327,hour=32,ymd=2022062904_50,50.0
175657.5763729088,2512857.5499006147,hour=33,ymd=2022062903_50,50.0
175756.2981672831,2513201.101646998,hour=34,ymd=2022062902_50,50.0
175844.27823098973,2513710.0484492416,hour=35,ymd=2022062901_50,50.0
175825.52171748262,2514251.807628327,hour=36,ymd=2022062900_50,50.0
175617.4945536269,2514709.2624060595,hour=37,ymd=2022062823_50,50.0
175158.89891192448,2514990.776771956,hour=38,ymd=2022062822_50,50.0
174409.67303544414,2515030.195547214,hour=39,ymd=2022062821_50,50.0
173295.39119550717,2514185.8148445785,hour=40,ymd=2022062820_50,50.0
171923.5998516133,2512781.2933286596,hour=41,ymd=2022062819_50,50.0
170478.09789221865,2512834.701481523,hour=42,ymd=2022062818_50,50.0
169806.3234249115,2512828.7232390884,hour=43,ymd=2022062817_50,50.0
169318.6553792678,2512832.471417444,hour=44,ymd=2022062816_50,50.0
169105.30055828617,2512832.525567742,hour=45,ymd=2022062815_50,50.0
169255.06881196462,2512836.2951081935,hour=46,ymd=2022062814_50,50.0
169860.0182944838,2512831.881989481,hour=47,ymd=2022062813_50,50.0
170829.09726644531,2512840.1319878604,hour=48,ymd=2022062812_50,50.0
171117.51862083646,2512828.016474379,hour=49,ymd=2022062811_50,50.0
171607.99777112054,2512823.3688529,hour=50,ymd=2022062810_50,50.0
172415.69772168147,2512825.1256219647,hour=51,ymd=2022062809_50,50.0
173447.27877250957,2512824.755432119,hour=52,ymd=2022062808_50,50.0
174252.38083223897,2512674.749311947,hour=53,ymd=2022062807_50,50.0
174804.4774379869,2512468.310275555,hour=54,ymd=2022062806_50,50.0
175294.15361004966,2512417.1592335706,hour=55,ymd=2022062805_50,50.0
175658.09150583195,2512548.3007362043,hour=56,ymd=2022062804_50,50.0
175839.42523230883,2512840.0593485706,hour=57,ymd=2022062803_50,50.0
175938.14702668312,2513183.611094954,hour=58,ymd=2022062802_50,50.0
176026.12709038975,2513692.5578971975,hour=59,ymd=2022062801_50,50.0
176007.37057688265,2514234.317076283,hour=60,ymd=2022062800_50,50.0
175799.34341302692,2514691.7718540155,hour=61,ymd=2022062723_50,50.0
175340.7477713245,2514973.286219912,hour=62,ymd=2022062722_50,50.0
174591.52189484416,2515012.70499517,hour=63,ymd=2022062721_50,50.0
173493.63883987247,2514345.5927675585,hour=64,ymd=2022062720_50,50.0
172176.60391185238,2512814.518006706,hour=65,ymd=2022062719_50,50.0
170577.02671631976,2512810.62337082,hour=66,ymd=2022062718_50,50.0
169895.97364683627,2512836.004836136,hour=67,ymd=2022062717_50,50.0
169410.0919576277,2512831.9489929,hour=68,ymd=2022062716_50,50.0
169197.1422460013,2512829.481027828,hour=69,ymd=2022062715_50,50.0
169346.9148613074,2512833.199846254,hour=70,ymd=2022062714_50,50.0
169951.92014378766,2512833.427887553,hour=71,ymd=2022062713_50,50.0
170921.39746156792,2512840.5014704107,hour=72,ymd=2022062712_50,50.0
171132.20106015998,2512823.2208807333,hour=73,ymd=2022062711_50,50.0
171628.1507459012,2512834.3843052657,hour=74,ymd=2022062710_50,50.0
172431.95991958297,2512828.8527316735,hour=75,ymd=2022062709_50,50.0
173463.89403616815,2512828.9835114637,hour=76,ymd=2022062708_50,50.0
174258.46134638964,2512670.220148231,hour=77,ymd=2022062707_50,50.0
174810.55795213758,2512463.781111839,hour=78,ymd=2022062706_50,50.0
175300.23412420033,2512412.6300698547,hour=79,ymd=2022062705_50,50.0
175664.17201998262,2512543.7715724884,hour=80,ymd=2022062704_50,50.0
175848.12399506746,2512839.3922754554,hour=81,ymd=2022062703_50,50.0
175946.84578944175,2513182.9440218387,hour=82,ymd=2022062702_50,50.0
176034.8258531484,2513691.8908240823,hour=83,ymd=2022062701_50,50.0
176016.06933964128,2514233.650003168,hour=84,ymd=2022062700_50,50.0
175808.04217578555,2514691.1047809003,hour=85,ymd=2022062623_50,50.0
175349.44653408314,2514972.619146797,hour=86,ymd=2022062622_50,50.0
174600.2206576028,2515012.0379220545,hour=87,ymd=2022062621_50,50.0
173502.9345119157,2514351.3781967983,hour=88,ymd=2022062620_50,50.0
172185.8995838956,2512820.303435946,hour=89,ymd=2022062619_50,50.0
170581.95202037404,2512805.188265795,hour=90,ymd=2022062618_50,50.0
169898.97773443992,2512837.0630353037,hour=91,ymd=2022062617_50,50.0
169412.96957751914,2512833.5596891716,hour=92,ymd=2022062616_50,50.0
169198.76501496314,2512838.9041302465,hour=93,ymd=2022062615_50,50.0
