lng,lat,Title,VI,date
120.44083333333332,23.462777777776964,0,3898.1,2024-03-17 12:00:00
120.3599659691428,23.477194418167603,1,3076.9,2024-03-17 11:00:00
120.28384108660237,23.463953083277527,2,2286.6,2024-03-17 10:00:00
120.22610929125764,23.43959473830517,3,1289.0,2024-03-17 09:00:00
120.19109319706985,23.409506494014376,4,780.9,2024-03-17 08:00:00
120.1767426408056,23.378467608684403,5,39.3,2024-03-17 07:00:00
120.21120747565207,23.54564496183694,6,115.2,2024-03-17 06:00:00
120.2486985860484,23.71771986392916,7,254.5,2024-03-17 05:00:00
120.30572207354102,23.939257658880848,8,218.7,2024-03-17 04:00:00
120.39981116316434,24.198014443520083,9,644.0,2024-03-17 03:00:00
120.5336283149203,24.435363097751758,10,757.2,2024-03-17 02:00:00
120.70204566206782,24.62765825768541,11,482.1,2024-03-17 01:00:00
120.86971957310944,24.76611137587172,12,266.0,2024-03-17 00:00:00
121.01886426582846,24.8616616670077,13,292.4,2024-03-16 23:00:00
121.14999927688731,24.94072826720661,14,164.8,2024-03-16 22:00:00
121.26083641284802,25.028618194534985,15,179.2,2024-03-16 21:00:00
121.3511923427905,25.13717372261137,16,61.1,2024-03-16 20:00:00
121.44641652682756,25.28475869730373,17,133.6,2024-03-16 19:00:00
121.55054633302058,25.45765188259263,18,137.8,2024-03-16 18:00:00
121.65170317422998,25.654571215483102,19,,2024-03-16 17:00:00
121.75281647018292,25.87490148255712,20,,2024-03-16 16:00:00
121.84447430242324,26.10817251884114,21,,2024-03-16 15:00:00
121.92225461313969,26.345452665848807,22,,2024-03-16 14:00:00
121.98782896110296,26.580772336395952,23,,2024-03-16 13:00:00
122.0451862072176,26.80977667579927,24,,2024-03-16 12:00:00
122.09230202161984,27.034051076835727,25,,2024-03-16 11:00:00
122.13071833112078,27.264298478385317,26,,2024-03-16 10:00:00
122.16382286857208,27.500613313701752,27,,2024-03-16 09:00:00
122.18660907671872,27.72898351083548,28,,2024-03-16 08:00:00
122.197624726719,27.95207031466536,29,,2024-03-16 07:00:00
122.23587071322068,28.10572705943923,30,,2024-03-16 06:00:00
122.263667313233,28.261804133788093,31,,2024-03-16 05:00:00
122.28217688863148,28.41753003599174,32,,2024-03-16 04:00:00
122.292217353186,28.570004875786317,33,,2024-03-16 03:00:00
122.29571087309512,28.71994831895747,34,,2024-03-16 02:00:00
122.29618202601614,28.86958170842032,35,,2024-03-16 01:00:00
122.2981586664756,29.021870432486303,36,,2024-03-16 00:00:00
122.3048160546548,29.17697343263922,37,,2024-03-15 23:00:00
122.32105549416734,29.33855654434072,38,,2024-03-15 22:00:00
122.3486644579886,29.51020303632437,39,,2024-03-15 21:00:00
122.38171183411455,29.69032823187328,40,,2024-03-15 20:00:00
122.40793095681931,29.88094876268585,41,,2024-03-15 19:00:00
122.41823037922346,30.071884674960277,42,,2024-03-15 18:00:00
122.41267711229328,30.262454709615696,43,,2024-03-15 17:00:00
122.39146571915288,30.44700544621572,44,,2024-03-15 16:00:00
122.35620382390636,30.61762399136792,45,,2024-03-15 15:00:00
122.31456317468582,30.782637571159768,46,,2024-03-15 14:00:00
122.26806427094888,30.944766826072776,47,,2024-03-15 13:00:00
122.21513516434486,31.09847449387776,48,,2024-03-15 12:00:00
122.1573504924104,31.24359973261657,49,,2024-03-15 11:00:00
122.09526421774888,31.38255342401045,50,,2024-03-15 10:00:00
122.02885156660705,31.514969353895207,51,,2024-03-15 09:00:00
121.96040052339129,31.638597044087096,52,,2024-03-15 08:00:00
121.89353176141806,31.75126214140857,53,,2024-03-15 07:00:00
121.85952741903196,31.768722785777605,54,,2024-03-15 06:00:00
121.83114061226176,31.79215657878759,55,,2024-03-15 05:00:00
121.80545283036982,31.821948677871703,56,,2024-03-15 04:00:00
121.7800891074996,31.854470350796078,57,,2024-03-15 03:00:00
121.75635405248902,31.891669340813586,58,,2024-03-15 02:00:00
