lng,lat,Title,VI,date
120.38025888704604,23.574656694370717,29,33.0,2022-07-20 07:00:00
120.3728806600451,23.57678784075424,30,37.2,2022-07-20 06:00:00
120.3702829050798,23.576349722544837,31,35.6,2022-07-20 05:00:00
120.37325847191347,23.573006300970825,32,28.8,2022-07-20 04:00:00
120.38214414572091,23.56699934717248,33,17.7,2022-07-20 03:00:00
120.39739853675874,23.562913448468205,34,7.4,2022-07-20 02:00:00
120.42056087965835,23.560023445736935,35,8.1,2022-07-20 01:00:00
120.45536738345372,23.563348130256102,36,30.5,2022-07-20 00:00:00
120.4787199326868,23.566115630422896,37,35.1,2022-07-19 23:00:00
120.4871341400622,23.571244564832725,38,31.6,2022-07-19 22:00:00
120.49201478264824,23.57986581740959,39,20.9,2022-07-19 21:00:00
120.49035860617118,23.583574485782275,40,12.1,2022-07-19 20:00:00
120.48026585039732,23.5835771180726,41,14.6,2022-07-19 19:00:00
120.47313517897544,23.581452734728177,42,14.7,2022-07-19 18:00:00
120.47309112053652,23.58105750101776,43,18.8,2022-07-19 17:00:00
120.47047375889493,23.581021619630597,44,28.8,2022-07-19 16:00:00
120.45989541936493,23.58097965020374,45,44.1,2022-07-19 15:00:00
120.44086904236036,23.57667982268543,46,1184.5,2022-07-19 14:00:00
120.41756722804904,23.56120656194046,47,124.0,2022-07-19 13:00:00
120.41226114466252,23.55353732720867,48,123.6,2022-07-19 12:00:00
120.41004578997608,23.55492265302478,49,115.3,2022-07-19 11:00:00
120.40498130921148,23.558248680597167,50,104.2,2022-07-19 10:00:00
120.39755964545697,23.56315062814245,51,92.9,2022-07-19 09:00:00
120.38885924375325,23.568974986555386,52,84.7,2022-07-19 08:00:00
120.3801533839153,23.574488596019226,53,78.6,2022-07-19 07:00:00
120.3727751651383,23.576619736904885,54,72.8,2022-07-19 06:00:00
120.37017741408398,23.5761816168392,55,67.2,2022-07-19 05:00:00
120.37315297972306,23.572838197648096,56,61.3,2022-07-19 04:00:00
120.38203001715128,23.566764689456907,57,54.8,2022-07-19 03:00:00
120.397284382979,23.562678803116977,58,43.9,2022-07-19 02:00:00
120.42037814307264,23.559724913578528,59,27.5,2022-07-19 01:00:00
120.4551849416713,23.563070590948318,60,48.6,2022-07-19 00:00:00
120.4786852899457,23.56584966131064,61,67.1,2022-07-18 23:00:00
120.48709947775852,23.57097859718267,62,74.8,2022-07-18 22:00:00
120.4919801074111,23.57959985001405,63,74.7,2022-07-18 21:00:00
120.49038066917902,23.583517471770524,64,65.5,2022-07-18 20:00:00
120.4802879180661,23.58352010559297,65,60.5,2022-07-18 19:00:00
120.47292174603668,23.581376791749385,66,51.4,2022-07-18 18:00:00
120.47293908314862,23.581159486082303,67,51.8,2022-07-18 17:00:00
120.4703377939855,23.581030042499293,68,62.2,2022-07-18 16:00:00
120.4597554884038,23.581036042924,69,85.6,2022-07-18 15:00:00
120.44084111003366,23.576694722791444,70,1401.7,2022-07-18 14:00:00
120.41753929641114,23.561221457476112,71,124.6,2022-07-18 13:00:00
120.412343402143,23.55368489554876,72,118.9,2022-07-18 12:00:00
120.4101280457321,23.555070222701268,73,109.6,2022-07-18 11:00:00
120.40506356113092,23.558396253337893,74,99.1,2022-07-18 10:00:00
120.39764189177214,23.563298205373837,75,90.5,2022-07-18 09:00:00
120.38894148354947,23.569122569053874,76,86.8,2022-07-18 08:00:00
120.38025544717811,23.57465091193705,77,85.6,2022-07-18 07:00:00
120.37287722046337,23.576782058141077,78,85.0,2022-07-18 06:00:00
120.37027946563192,23.57634393987122,79,85.1,2022-07-18 05:00:00
120.37325503241937,23.573000518375284,80,86.0,2022-07-18 04:00:00
120.38214070597805,23.56699356480107,81,87.5,2022-07-18 03:00:00
120.39739509641538,23.562907666467314,82,85.4,2022-07-18 02:00:00
120.4205574383111,23.5600176642912,83,70.4,2022-07-18 01:00:00
120.45536394038434,23.5633423496271,84,71.8,2022-07-18 00:00:00
120.47871648844708,23.56610985034089,85,90.3,2022-07-17 23:00:00
120.4871306952856,23.571238784938288,86,96.8,2022-07-17 22:00:00
120.49201133740266,23.57986003761107,87,96.1,2022-07-17 21:00:00
120.49035516089964,23.583568705936027,88,90.0,2022-07-17 20:00:00
120.48026240559815,23.58357133798714,89,84.0,2022-07-17 19:00:00
120.4731307016586,23.581446871445745,90,71.1,2022-07-17 18:00:00
120.47298963101474,23.58110491787209,91,69.1,2022-07-17 17:00:00
120.47040453923624,23.58109943601501,92,72.3,2022-07-17 16:00:00
120.4598283960356,23.581030806132105,93,85.0,2022-07-17 15:00:00
120.44090872702594,23.576694095513968,94,1284.1,2022-07-17 14:00:00
120.41760690504834,23.561220841043173,95,126.9,2022-07-17 13:00:00
120.41233086985974,23.553587791492387,96,117.8,2022-07-17 12:00:00
120.41011551505018,23.554973118399623,97,203.5,2022-07-17 11:00:00
120.40505103409384,23.5582991484696,98,303.7,2022-07-17 10:00:00
120.39762937007384,23.563201099675013,99,369.4,2022-07-17 09:00:00
120.38892896810256,23.569025462379617,100,397.1,2022-07-17 08:00:00
120.3802429380019,23.574553804301438,101,364.8,2022-07-17 07:00:00
120.37286471687388,23.576684949788454,102,286.6,2022-07-17 06:00:00
120.37026696412984,23.576246831312,103,182.7,2022-07-17 05:00:00
120.3732425289157,23.57290341020095,104,88.5,2022-07-17 04:00:00
120.38212389040552,23.566863246773565,105,88.3,2022-07-17 03:00:00
120.3973782653013,23.562777350418592,106,85.6,2022-07-17 02:00:00
120.4205405831487,23.55988735107804,107,71.7,2022-07-17 01:00:00
120.45534704803836,23.56321204028171,108,78.0,2022-07-17 00:00:00
120.47869957107967,23.565979543567643,109,88.4,2022-07-16 23:00:00
120.48711376833612,23.571108478878266,110,92.1,2022-07-16 22:00:00
120.49199440412048,23.5797297316739,111,123.9,2022-07-16 21:00:00
120.49036590902745,23.58354034392462,112,190.4,2022-07-16 20:00:00
120.4802731560446,23.583542976722114,113,245.5,2022-07-16 19:00:00
120.4731476510213,23.58141900892833,114,261.4,2022-07-16 18:00:00
120.47308224389202,23.581081020729265,115,254.7,2022-07-16 17:00:00
120.4704648754259,23.581013516108385,116,213.0,2022-07-16 16:00:00
120.45988685130152,23.580967738118417,117,141.9,2022-07-16 15:00:00
120.44086047643096,23.576667909498905,118,587.9,2022-07-16 14:00:00
120.41755866544104,23.56119464745429,119,97.8,2022-07-16 13:00:00
120.41237331543944,23.553670782359323,120,142.7,2022-07-16 12:00:00
120.28805555555556,22.632499999999187,0,279.9,2022-07-21 12:00:00
120.3203004006368,22.622668808050456,1,256.3,2022-07-21 11:00:00
120.35496013828843,22.612355132591567,2,201.7,2022-07-21 10:00:00
120.38356164165852,22.599102832436834,3,203.4,2022-07-21 09:00:00
120.39892389982948,22.588001796918583,4,182.8,2022-07-21 08:00:00
120.41079016956036,22.579716038683515,5,177.4,2022-07-21 07:00:00
120.41690178960124,22.572662922515136,6,175.2,2022-07-21 06:00:00
120.4169595906436,22.562662535371548,7,160.9,2022-07-21 05:00:00
120.41536268254754,22.55448678982456,8,132.4,2022-07-21 04:00:00
120.4117561510359,22.5475814957198,9,104.0,2022-07-21 03:00:00
120.4081676577677,22.54313169774325,10,83.6,2022-07-21 02:00:00
120.40662913643246,22.54235766186692,11,72.8,2022-07-21 01:00:00
120.40407472226556,22.54244350174728,12,70.8,2022-07-21 00:00:00
120.4002381430012,22.542750983904806,13,70.3,2022-07-20 23:00:00
120.39499052769656,22.542572311951968,14,61.2,2022-07-20 22:00:00
120.38834049517972,22.54113013535076,15,62.7,2022-07-20 21:00:00
120.37931463397086,22.5356284669566,16,175.5,2022-07-20 20:00:00
120.37434000912774,22.52783446301808,17,365.8,2022-07-20 19:00:00
120.3741386513326,22.51729260636703,18,538.2,2022-07-20 18:00:00
120.37923121105057,22.50545181133999,19,803.3,2022-07-20 17:00:00
120.38722609871004,22.488736772544307,20,995.7,2022-07-20 16:00:00
120.38732664469345,22.46335153241582,21,745.5,2022-07-20 15:00:00
120.38726590894424,22.430635153786437,22,389.1,2022-07-20 14:00:00
120.38465095007426,22.387358505854085,23,310.4,2022-07-20 13:00:00
120.39618987355009,22.35075364146235,24,292.4,2022-07-20 12:00:00
120.40757924735216,22.317840481554065,25,274.7,2022-07-20 11:00:00
120.40817028610928,22.2835626260828,26,278.9,2022-07-20 10:00:00
120.3947351996626,22.245188704997226,27,443.7,2022-07-20 09:00:00
120.37142028654442,22.205511521240783,28,491.1,2022-07-20 08:00:00
120.33551203821656,22.151861767653457,29,423.3,2022-07-20 07:00:00
120.30184117029162,22.09603174805825,30,278.9,2022-07-20 06:00:00
120.26774128974334,22.04018641941342,31,225.5,2022-07-20 05:00:00
120.23351913991978,21.99727288252119,32,195.7,2022-07-20 04:00:00
120.2028792113578,21.98307669174686,33,217.6,2022-07-20 03:00:00
120.1750093248898,21.987064457932515,34,273.7,2022-07-20 02:00:00
120.15142995668124,21.99735998063859,35,320.8,2022-07-20 01:00:00
120.133432681097,22.00762771517129,36,320.4,2022-07-20 00:00:00
120.11864847664532,22.01479777076825,37,300.6,2022-07-19 23:00:00
120.0997644128962,22.015657856474256,38,265.5,2022-07-19 22:00:00
120.07820308321443,22.01171058112248,39,228.6,2022-07-19 21:00:00
120.0514689702217,22.00659535427901,40,195.0,2022-07-19 20:00:00
120.02712487543648,22.00098924404192,41,165.5,2022-07-19 19:00:00
120.00193771367069,21.99135241845798,42,137.9,2022-07-19 18:00:00
119.968866039779,21.986097774501,43,122.3,2022-07-19 17:00:00
119.93885010471055,21.999667513853517,44,131.3,2022-07-19 16:00:00
119.91527152748556,22.00926732579029,45,139.0,2022-07-19 15:00:00
119.89015762731516,22.005342272015024,46,221.4,2022-07-19 14:00:00
119.8523516200301,21.968725556421425,47,37.4,2022-07-19 13:00:00
119.8259567896382,21.931605876628023,48,43.4,2022-07-19 12:00:00
119.80254648719357,21.88596823243401,49,61.9,2022-07-19 11:00:00
119.79224624795954,21.830413102466988,50,85.6,2022-07-19 10:00:00
119.80269688023128,21.777601566496585,51,106.1,2022-07-19 09:00:00
119.8268593220666,21.726533831813256,52,110.8,2022-07-19 08:00:00
119.8581510250138,21.677023281710834,53,127.3,2022-07-19 07:00:00
119.8903065267336,21.62973383110632,54,130.8,2022-07-19 06:00:00
119.91965073903714,21.596272221884963,55,140.9,2022-07-19 05:00:00
119.9513209051164,21.581296209613505,56,140.2,2022-07-19 04:00:00
119.9825245670742,21.58583379266209,57,137.0,2022-07-19 03:00:00
120.00482473205884,21.592747396994938,58,140.1,2022-07-19 02:00:00
120.01776316099368,21.604766994943137,59,141.6,2022-07-19 01:00:00
120.02973584331691,21.61802694868076,60,142.0,2022-07-19 00:00:00
120.032168297863,21.618252849446787,61,147.0,2022-07-18 23:00:00
120.03217258591124,21.618041205221825,62,152.0,2022-07-18 22:00:00
120.03221807565518,21.618012870319305,63,156.4,2022-07-18 21:00:00
120.0321956464057,21.61806967979877,64,160.2,2022-07-18 20:00:00
120.03222308917768,21.61799478353424,65,162.9,2022-07-18 19:00:00
120.03260935803443,21.614652344886384,66,163.8,2022-07-18 18:00:00
120.03383398030712,21.60636004433625,67,162.3,2022-07-18 17:00:00
120.03724790125388,21.593676834503693,68,159.4,2022-07-18 16:00:00
120.04649632663318,21.57535565703266,69,161.2,2022-07-18 15:00:00
120.06265274718538,21.554295276646823,70,205.2,2022-07-18 14:00:00
120.08712633209753,21.529737887227476,71,210.3,2022-07-18 13:00:00
120.08776405249009,21.487881769982685,72,210.9,2022-07-18 12:00:00
120.09161548943943,21.44878746153969,73,215.0,2022-07-18 11:00:00
120.0951417134552,21.41246529736763,74,206.2,2022-07-18 10:00:00
120.10563525637666,21.375875894780854,75,210.1,2022-07-18 09:00:00
120.12748529737638,21.34088204449673,76,207.1,2022-07-18 08:00:00
120.16525130464882,21.31137704338374,77,213.2,2022-07-18 07:00:00
120.21901506281309,21.26979052617334,78,216.6,2022-07-18 06:00:00
120.27152617709028,21.213119103140023,79,209.0,2022-07-18 05:00:00
120.32310443394618,21.15221863073158,80,220.5,2022-07-18 04:00:00
120.38205812535249,21.091550189139294,81,221.8,2022-07-18 03:00:00
120.44738551136534,21.033538727717964,82,225.7,2022-07-18 02:00:00
120.51755785589604,20.970841145776006,83,238.8,2022-07-18 01:00:00
120.58973975372096,20.90837547045375,84,242.4,2022-07-18 00:00:00
120.65932848930454,20.852847230817165,85,256.6,2022-07-17 23:00:00
