lng,lat,Title,VI,date
120.44083333333332,23.462777777776964,0,2843.7,2024-03-14 12:00:00
120.39598296530028,23.499228453201635,1,2481.5,2024-03-14 11:00:00
120.35463826724936,23.5330126502346,2,2128.2,2024-03-14 10:00:00
120.32507454107686,23.56395659061934,3,1464.9,2024-03-14 09:00:00
120.31033293240152,23.594820073824124,4,935.7,2024-03-14 08:00:00
120.31514424268286,23.63221574945922,5,307.9,2024-03-14 07:00:00
120.31594048441728,23.648115596830305,6,736.4,2024-03-14 06:00:00
120.32179311915117,23.66536766049589,7,866.1,2024-03-14 05:00:00
120.33078777555428,23.68616466064552,8,848.7,2024-03-14 04:00:00
120.3441256500601,23.71037041499982,9,772.7,2024-03-14 03:00:00
120.36336002324346,23.7382406889483,10,575.3,2024-03-14 02:00:00
120.38429316876729,23.77117022176951,11,593.1,2024-03-14 01:00:00
120.40291085723248,23.80729783283441,12,634.0,2024-03-14 00:00:00
120.41785725031777,23.84630397767201,13,445.8,2024-03-13 23:00:00
120.42808133287134,23.88860363042309,14,527.9,2024-03-13 22:00:00
120.43578900630864,23.937723368519627,15,865.1,2024-03-13 21:00:00
120.44145452189632,23.996408128441136,16,1304.1,2024-03-13 20:00:00
120.4426143757532,24.060373924546123,17,1602.9,2024-03-13 19:00:00
120.43878222882076,24.147939707545323,18,2188.6,2024-03-13 18:00:00
120.42874867695794,24.248719669651248,19,2037.2,2024-03-13 17:00:00
120.4117630465622,24.357960157591208,20,2156.3,2024-03-13 16:00:00
120.389873860205,24.482626910149595,21,2704.5,2024-03-13 15:00:00
120.36689298245842,24.623869558504808,22,2655.5,2024-03-13 14:00:00
120.3527187115156,24.77955587051223,23,3059.0,2024-03-13 13:00:00
120.35689781447452,24.948276496644542,24,3657.1,2024-03-13 12:00:00
120.38138393830522,25.119859128577463,25,5768.0,2024-03-13 11:00:00
120.43010481386445,25.28287707909534,26,5965.6,2024-03-13 10:00:00
