Longitude,Latitude,Title
120.44083333333333,23.462777777776964,0
120.40370467665947,23.467536124256092,1
120.36514527973496,23.468461674424784,2
120.33229365487499,23.468342804907344,3
120.31055298939555,23.46814413578541,4
120.2995544047995,23.468230098169602,5
120.2950703755576,23.468194232247605,6
120.29505878968236,23.469486708035276,7
120.29883856716467,23.478997642751455,8
120.30559893709898,23.496538021378672,9
120.31277469535375,23.51778358997093,10
120.32039771383585,23.52934642566048,11
120.33542747909041,23.54089066564031,12
120.35615675248235,23.55260629948911,13
120.39640826852607,23.555874723707465,14
120.44451691842139,23.57170158038538,15
120.47328199406788,23.580333537991105,16
120.47310571307894,23.588146563426275,17
120.47313215107485,23.593189283694034,18
120.47309448519816,23.590498305196057,19
120.47303353304534,23.581498184464365,20
120.47315385778393,23.5637657464242,21
120.45941387213009,23.54708925785251,22
120.42982009483447,23.529058300710133,23
120.39277531523393,23.509681472332744,24
120.35473385338543,23.49021195266628,25
120.32001756931325,23.471571854126122,26
120.29231017622295,23.468103096914774,27
120.27209192106477,23.466544077973957,28
120.26066308170995,23.46578184575751,29
120.25084016582299,23.46297513184146,30
120.24760675391751,23.46310443808133,31
120.25033656988543,23.46635869462869,32
120.25377166812233,23.477285611477523,33
120.25755842764649,23.494646610180055,34
120.26119983427701,23.505877482570718,35
120.26482700404796,23.522939648742828,36
120.27504566586184,23.524252283676343,37
120.28671764215689,23.52420604122764,38
120.30056323898775,23.5242474671992,39
120.31629311409274,23.5245118149178,40
120.34007804587291,23.526404017582596,41
120.37201250002494,23.53231427015695,42
120.40995679975528,23.532970903709913,43
120.43062814509918,23.523313155765713,44
120.42608938362379,23.51767422730077,45
120.41054698775608,23.50762755704932,46
120.37460499255273,23.491869135325363,47
120.33664023885008,23.47641276336441,48
120.29631325944713,23.46822241770176,49
120.25781706052872,23.465582258510057,50
120.22710455948977,23.458585313512398,51
120.20645600350173,23.453771725437534,52
120.1977882621698,23.452073188294037,53
120.19640368380804,23.451925928988505,54
120.19573270954197,23.452173073097544,55
120.19436980606011,23.45342665459151,56
120.19147630180125,23.45597952083325,57
120.18678034654587,23.45980531301658,58
120.18057698440866,23.464558493659162,59
120.17635067385196,23.47005731022149,60
120.17630914756697,23.476325652881307,61
120.17619488528433,23.48229324786349,62
120.17575355581477,23.48757552538113,63
120.17457339840831,23.491862092626228,64
120.17208523128608,23.494916715441754,65
120.17038650695207,23.496144256509123,66
120.16465626072747,23.49660372367063,67
120.1551555635272,23.496678582021403,68
120.14106860680887,23.495849914467126,69
120.11809631011124,23.492672679298444,70
120.08642494390104,23.492554755543015,71
120.05161127504955,23.499437562328445,72
120.0170146958737,23.51988237597001,73
119.99142852815118,23.548584606863237,74
119.97643119601382,23.57342041371742,75
119.96593575282375,23.588559407602748,76
119.95620424238457,23.59488355372006,77
119.9490615369835,23.60103086057499,78
119.9427234669357,23.607848097847977,79
119.93231938808553,23.616412304888602,80
119.92364834745004,23.632366823701574,81
119.914907107703,23.65949012212194,82
119.90857247701679,23.692972044904643,83
119.90828945013126,23.737889260488057,84
119.90542624408846,23.79253624035256,85
119.90078075667893,23.84177768762341,86
119.92245685111655,23.919936158053538,87
119.96252735687578,24.002297689164607,88
120.00117441049694,24.104630874903414,89
120.13493476705831,24.304323942756074,90
120.23115231867102,24.40409713154778,91
120.3193540364553,24.455577768783503,92
120.40498606976224,24.501324124050132,93
120.46745906471092,24.560631735103804,94
120.50603583189113,24.65226427481284,95
120.66229144035195,24.78926555116339,96
120.80046859031371,24.91394167267585,97
120.92298115097705,25.03905280071495,98
121.03766860544911,25.171087061006485,99
121.14700263121013,25.312208737836453,100
121.25758929362483,25.452863094115514,101
121.37085050666983,25.598753737498008,102
121.48673942320416,25.751447693603087,103
121.60344195443611,25.91582639769797,104
121.71647003431991,26.095658613198616,105
121.82171155716804,26.290989575700078,106
121.91661187757776,26.495494513290684,107
121.9998122040274,26.708413809124483,108
122.0742239620432,26.924235389795218,109
122.14315791756611,27.14316945341355,110
122.2084067884768,27.361587085290413,111
122.2668168974971,27.581145722318713,112
122.32091754482809,27.802891256339777,113
122.37063990532154,28.02436889619776,114
122.41316912439312,28.240487485185817,115
122.44678314120121,28.453453032376856,116
122.47745156060152,28.662227198905683,117
122.50218692040708,28.866007543112858,118
122.5194540784571,29.06670060345126,119
122.54790115392544,29.208461031407275,120
120.28805555555557,22.632499999999148,0
120.30741835464497,22.62068999412523,1
120.32733824298822,22.60929502197901,2
120.34480222734875,22.599214565652574,3
120.35819021723394,22.595555840151547,4
120.3716730405579,22.59499444051823,5
120.38413133232366,22.59304367973026,6
120.39876590898324,22.59483735752468,7
120.41273084520272,22.595522874612715,8
120.43555528626078,22.603775442577398,9
120.46439326824789,22.62833264343377,10
120.48436833204984,22.65760313504456,11
120.498589594608,22.67787017040995,12
120.50954580960584,22.703194950833346,13
120.51474045224022,22.73373669327877,14
120.52641696616479,22.760348109770185,15
120.53618900775163,22.792261032875953,16
120.53661495598169,22.830816778775205,17
120.5364932192852,22.86581251732276,18
120.53638608443954,22.89631908741679,19
120.53976806158781,22.917178240188925,20
120.55018609257715,22.929032140069896,21
120.56669530537792,22.934666823113712,22
120.57755067445709,22.936931673302663,23
120.57250147499633,22.958923150223935,24
120.56871485668793,22.972549069167506,25
120.5669973785859,22.98218703525357,26
120.56849045210963,22.990731138040527,27
120.57208419856597,23.003986796074056,28
120.57561978018758,23.021343247511485,29
120.58120675903031,23.0376755922929,30
120.58619762927962,23.054594826136523,31
120.59016402904584,23.07258803547295,32
120.59630370247869,23.096910582249564,33
120.59611296561737,23.13130613781335,34
120.59608553193367,23.154207957279617,35
120.59603734488121,23.163691483404893,36
120.59603081090332,23.16856247100333,37
120.59603035931966,23.175270986713006,38
120.59592873023654,23.184135447927826,39
120.59928833713415,23.191792080019955,40
120.60791909480996,23.194235423676485,41
120.61908155496428,23.19385760735469,42
120.63044280835807,23.20589083495793,43
120.64699862588584,23.236699772382664,44
120.65765605850744,23.251883360320655,45
120.66372590465163,23.26134896885269,46
120.67398343463339,23.273451911838414,47
120.67097641467134,23.27332091188119,48
120.66920684103356,23.273330755617202,49
120.66761130802969,23.273333180273465,50
120.66512796568766,23.2734068056921,51
120.66101685199033,23.273403993082226,52
120.65631961119165,23.273370202631753,53
120.65642845560441,23.273415863088385,54
120.6563147593583,23.273303222332896,55
120.65644472389296,23.27335346346961,56
120.6563966437647,23.273372158516757,57
120.65633754653334,23.273366312219732,58
120.65625942069771,23.273373690839623,59
120.65627272801278,23.273281521954882,60
120.65632034298535,23.273335872999265,61
120.65633956584729,23.273348705626567,62
120.65619924489089,23.27323536466921,63
120.65624152366713,23.273355904629295,64
120.65631288211155,23.273228528370474,65
120.65644724763679,23.273454047804734,66
120.65635130041107,23.27334181383448,67
120.65641533266864,23.273335553262324,68
120.65669112888271,23.27329390512583,69
120.66143418543167,23.273277503816097,70
120.671212086116,23.273319935689862,71
120.66806473821977,23.27344046158923,72
120.66633099409857,23.273382594150117,73
120.66473506335996,23.273385912746402,74
120.66227574449209,23.27336533332216,75
120.65816388629138,23.273384911712515,76
120.65632525381511,23.27336488229113,77
120.65629800316346,23.273366499984633,78
120.65642359567146,23.27335030647146,79
120.65633347399384,23.273322003812872,80
120.65640678697665,23.273381715351547,81
120.65620254327446,23.27327047077118,82
120.65624595214283,23.27332795168145,83
120.65616544213506,23.273242650702883,84
120.65630646775968,23.27322433860941,85
120.65629426611923,23.273434660317932,86
120.65644212684019,23.273457442705624,87
120.65641330060905,23.273462335579456,88
120.65642181848386,23.273350563997226,89
120.65632217862385,23.273323578022463,90
120.65641061650786,23.273400316179345,91
120.65630262879036,23.27324952458403,92
120.65663884575606,23.27330782699397,93
120.66138843500232,23.27333807996168,94
120.67116513045468,23.27335013352106,95
120.66803993981512,23.273430934734588,96
120.66632971021833,23.273328654859434,97
120.66472861903827,23.273344006033987,98
120.66224705837372,23.273410592368112,99
120.65813775260645,23.273353232371175,100
120.65631625621275,23.27334730158939,101
120.65640409767902,23.27334747320423,102
120.65635733067802,23.273322030944982,103
120.65633310987278,23.273321280828476,104
120.65640827412251,23.273375918306492,105
120.65624379009932,23.273265147655035,106
120.65621949126366,23.273362403715627,107
120.65622615895424,23.27323818256931,108
120.65621023115048,23.273349458691445,109
120.65636613621253,23.273443917627482,110
120.65644343647463,23.273418588586516,111
120.65639382650826,23.273393436166565,112
120.65622413158846,23.2732774316621,113
120.65628138496803,23.273310706128377,114
120.6564712736534,23.2733397498431,115
120.65629249407148,23.27325689537743,116
120.65663718726702,23.27331955129822,117
120.66137663493207,23.273277370070844,118
120.67115453558623,23.273319805825377,119
120.66800718763729,23.273440330475545,120
120.64083333333332,24.151944444443682,0
120.67960861956445,24.140185632812173,1
120.7027443943735,24.127332150538248,2
120.71692614072943,24.11751093015001,3
120.71514152650525,24.11208575023884,4
120.71495074289615,24.0974223539965,5
120.71164524614615,24.084462594800748,6
120.70043691925207,24.076467034530808,7
120.68932342922686,24.06673592301745,8
120.68261684748983,24.0580205557617,9
120.67813227075555,24.054440030244272,10
120.67486008227694,24.04768273243047,11
120.67287443129104,24.038077335708145,12
120.67297000552792,24.030090631067168,13
120.67671491378385,24.029989583364607,14
120.68259653751848,24.03004816941154,15
120.68858503482298,24.03015085682469,16
120.69509273274922,24.030151319549063,17
120.70214197336453,24.030151466312624,18
120.70923520483734,24.030180416886946,19
120.71666299074936,24.03056797723587,20
120.72516302444748,24.03854556724819,21
120.72961928909248,24.05373476990829,22
120.75009820295699,24.068066881867317,23
120.77043866437168,24.077038176158574,24
120.79851307017208,24.090133527799054,25
120.8208367853329,24.098784245126,26
120.83566675858303,24.10475909241605,27
120.83985469165418,24.110278513316626,28
120.8373218194499,24.113828203555776,29
120.83563077235189,24.114397054142167,30
120.83139165858827,24.114413626927817,31
120.82601349105266,24.114380323238294,32
120.82056983564028,24.114395633224948,33
120.81537872794026,24.113801825242682,34
120.81048991120652,24.112124714284235,35
120.80678036947828,24.109601464369995,36
120.80683858671588,24.10678082168619,37
120.80676170118477,24.102309878046317,38
120.80677810933291,24.096536256992078,39
120.80688789710554,24.089822696871686,40
120.80701262402853,24.07890008590375,41
120.80704118694308,24.0636068695596,42
120.8083477874563,24.058294333450927,43
120.81044157826902,24.058375822401338,44
120.81546065120624,24.058417691887115,45
120.82718458033523,24.05839240014573,46
120.84268239578114,24.068582085934136,47
120.86720198034635,24.07661605151079,48
120.88808395108663,24.09062997676352,49
120.90621548674709,24.10214151966831,50
120.91532199786151,24.10880666510376,51
120.91691457846791,24.111515451420065,52
120.91286680317445,24.11083958554424,53
120.90610949388014,24.10786063647643,54
120.89909698320417,24.1035803371765,55
120.8959256017594,24.10194699989905,56
120.89498319678887,24.09986788188152,57
120.8957497599812,24.097421138711734,58
120.89724260585024,24.095167835384363,59
120.8978759510458,24.09367541247205,60
120.89634666461797,24.093447831873885,61
120.8918555364869,24.094907995160348,62
120.88410710533054,24.098397645427806,63
120.87330957989883,24.10417738756522,64
120.86127255536276,24.10539338435663,65
120.85059779635787,24.103120816802036,66
120.84173135371795,24.10297585999846,67
120.83727563230389,24.104961184110156,68
120.83734070521628,24.11069520582503,69
120.84869757721839,24.128858872473412,70
120.87217294157828,24.16329652655437,71
120.93563959124516,24.196616084299063,72
120.97244392984238,24.2343079027368,73
121.00142298649112,24.27276833072393,74
121.02805942509848,24.31465298756184,75
121.06700794879846,24.366082062212513,76
121.10492140880251,24.42331262083416,77
121.12520386037498,24.46607949025173,78
121.12798740603223,24.491804579551445,79
121.12740959536208,24.515465652327887,80
121.13811355476949,24.541212935852922,81
121.18608876117922,24.634691074283218,82
121.25561225800878,24.76904680853963,83
121.3313261275893,24.90898450153212,84
121.4118561122882,25.067983770421673,85
121.49638254264369,25.24557103548158,86
121.57693704537198,25.44249360838924,87
121.65150896563851,25.65884542421181,88
121.72342846913332,25.890919725304514,89
121.7792487392372,26.12669393667929,90
121.82935812747309,26.36205857509765,91
121.87888810856366,26.602109823843314,92
121.92759171780754,26.84969460056728,93
121.96198172702779,27.101654424646892,94
121.9830955296537,27.34518925560343,95
122.02545590980269,27.50172853323663,96
122.06495933725085,27.657027250245587,97
122.10372136092488,27.814942099041595,98
122.1409774487639,27.973143307727412,99
122.18105656688147,28.12709577632484,100
122.22319172697229,28.274392481906105,101
122.26963322134954,28.421916188890396,102
122.31992159918049,28.573434837744802,103
122.37024636226994,28.73402219642019,104
122.41848182158714,28.902357529258087,105
122.4665424778779,29.075196309347774,106
122.51485169757215,29.244183702478324,107
122.56372401897194,29.411844290614347,108
122.60912047926698,29.589385873869297,109
